Dataset,Record_ID,Transaction_Date,Customer_ID,Product_ID,Additional_Entity,Transaction_Amount,Discount,Refund,Net_Profit,Anomaly_Score,Priority,Anomaly_Reason,Recommended_Action
Sales,SA00102675,2025-12-20,C002676,P00676,C002676,929.65,59.34,988.99,-1090.23,92.19,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00058540,2026-01-19,C018541,P00541,C018541,511.73,32.66,544.4,-651.65,92.19,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00150289,2026-06-02,C010290,P00290,C010290,5484.07,350.05,0.0,-3614.05,92.18,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00128688,2026-03-28,C008689,P00689,C008689,4616.48,0.0,1154.12,-1247.75,92.18,Critical,Unusual refund; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00108044,2025-09-05,C008045,P00045,C008045,2797.47,178.56,595.21,-786.27,92.18,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00052625,2025-11-05,C012626,P00626,C012626,332.63,21.23,353.86,-457.96,92.18,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00125999,2025-11-14,C006000,P01000,C006000,6081.09,388.15,0.0,-375.44,92.16,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00137801,2026-03-16,C017802,P00802,C017802,92.11,5.88,49.0,-117.12,92.16,Critical,Unusual discount; Unusual refund; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00118594,2026-08-01,C018595,P00595,C018595,6151.68,0.0,0.0,-86.83,92.16,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00194599,2025-10-25,C014600,P00600,C014600,6081.09,388.15,0.0,-335.44,92.15,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00082460,2026-08-02,C002461,P00461,C002461,798.45,0.0,798.45,-886.69,92.15,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00151969,2026-01-08,C011970,P00970,C011970,4290.02,273.83,0.0,-263.96,92.14,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00011969,2026-06-17,C011970,P00970,C011970,4290.02,273.83,0.0,-263.96,92.14,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00117768,2026-04-27,C017769,P00769,C017769,3600.27,0.0,900.07,-948.24,92.14,Critical,Unusual refund; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00130984,2026-07-12,C010985,P00985,C010985,5516.55,0.0,0.0,-73.43,92.14,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00168910,2026-06-08,C008911,P00911,C008911,163.32,0.0,163.32,-218.16,92.14,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00118005,2025-12-20,C018006,P00006,C018006,93.82,5.99,0.0,-33.23,92.13,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00230054,2025-12-14,C010055,P00055,C010055,3394.49,216.67,0.0,-228.23,92.13,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00180984,2026-07-07,C000985,P00985,C000985,5185.56,330.99,0.0,-279.7,92.12,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00066674,2026-05-03,C006675,P00675,C006675,4588.54,292.89,0.0,-262.54,92.12,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00130963,2026-06-21,C010964,P00964,C010964,3346.22,0.0,836.56,-878.37,92.11,Critical,Unusual refund; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00150954,2026-03-29,C010955,P00955,C010955,3394.49,216.67,0.0,-248.23,92.11,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00128869,2025-09-25,C008870,P00870,C008870,4290.02,273.83,0.0,-283.96,92.09,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00032878,2025-09-29,C012879,P00879,C012879,3861.88,246.5,1027.09,-1301.61,92.09,Critical,Unusual refund; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00098125,2026-07-03,C018126,P00126,C018126,332.63,21.23,353.86,-437.96,92.08,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00104599,2026-03-29,C004600,P00600,C004600,6145.78,323.46,1293.85,-1588.97,92.08,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00115100,2026-01-04,C015101,P00101,C015101,34.12,2.18,0.0,-85.51,92.08,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00040600,2025-11-25,C000601,P00601,C000601,36.29,0.0,36.29,-100.45,92.07,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00093835,2025-10-01,C013836,P00836,C013836,480.88,0.0,480.88,-582.43,92.07,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00125594,2025-10-05,C005595,P00595,C005595,6151.68,0.0,0.0,-126.83,92.07,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00140979,2025-11-29,C000980,P00980,C000980,4887.05,311.94,0.0,-261.12,92.07,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00182573,2025-11-13,C002574,P00574,C002574,3623.07,231.26,963.58,-1162.24,92.06,Critical,Unusual refund; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00122989,2026-08-16,C002990,P00990,C002990,5484.07,350.05,0.0,-298.27,92.06,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00013573,2025-11-08,C013574,P00574,C013574,3854.33,0.0,963.58,-1058.12,92.06,Critical,Unusual refund; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00110789,2026-03-14,C010790,P00790,C010790,5834.11,0.0,0.0,-120.13,92.06,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00091755,2026-01-19,C011756,P00756,C011756,690.84,44.1,734.94,-865.33,92.05,Critical,Unusual discount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00081969,2026-03-29,C001970,P00970,C001970,4290.02,273.83,0.0,-263.96,92.05,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00186668,2026-02-01,C006669,P00669,C006669,3384.26,216.02,900.07,-1102.87,92.05,Critical,Unusual discount; Unusual refund; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00133699,2025-12-19,C013700,P00700,C013700,6081.09,388.15,0.0,-315.44,92.04,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00116094,2025-09-25,C016095,P00095,C016095,5782.58,369.1,0.0,-296.86,92.04,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00021945,2025-10-16,C001946,P00946,C001946,607.91,0.0,607.91,-660.14,92.04,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00017954,2025-11-09,C017955,P00955,C017955,3394.49,216.67,0.0,-208.23,92.03,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00005389,2026-06-07,C005390,P00390,C005390,5484.07,350.05,0.0,-298.27,92.02,Critical,Unusual transaction amount; Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Sales,SA00163869,2026-08-16,C003870,P00870,C003870,4290.02,273.83,0.0,-243.96,92.02,Critical,Unusual refund; Unusual quantity; Negative-profit transaction,"Validate order, discount, refund and customer purchase history before approval."
Payments,PAY0018199,2026-08-01,C018200,,C018200,26783.0,0.0,0.0,0.0,89.36,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059599,2026-01-03,C019600,,C019600,26783.0,0.0,0.0,0.0,89.35,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059199,2025-11-29,C019200,,C019200,26783.0,0.0,0.0,0.0,89.32,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0039799,2025-10-05,C019800,,C019800,26783.0,0.0,0.0,0.0,89.31,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0036998,2026-02-01,C016999,,C016999,26666.0,0.0,0.0,0.0,89.28,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059200,2025-11-30,C019201,,C019201,3500.0,0.0,0.0,0.0,89.28,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0017799,2026-06-27,C017800,,C017800,26783.0,0.0,0.0,0.0,89.27,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0039398,2026-08-30,C019399,,C019399,26666.0,0.0,0.0,0.0,89.27,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0018200,2026-08-02,C018201,,C018201,3500.0,0.0,0.0,0.0,89.26,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0017800,2026-06-28,C017801,,C017801,3500.0,0.0,0.0,0.0,89.26,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0039798,2025-10-04,C019799,,C019799,26666.0,0.0,0.0,0.0,89.24,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0057199,2026-06-07,C017200,,C017200,26783.0,0.0,0.0,0.0,89.23,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059999,2026-02-07,C020000,,C020000,26783.0,0.0,0.0,0.0,89.23,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059600,2026-01-04,C019601,,C019601,3500.0,0.0,0.0,0.0,89.23,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0058799,2025-10-25,C018800,,C018800,26783.0,0.0,0.0,0.0,89.22,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0039399,2026-08-31,C019400,,C019400,26783.0,0.0,0.0,0.0,89.21,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0017399,2026-05-23,C017400,,C017400,26783.0,0.0,0.0,0.0,89.2,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019597,2026-05-31,C019598,,C019598,26549.0,0.0,0.0,0.0,89.18,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0036997,2026-01-31,C016998,,C016998,26549.0,0.0,0.0,0.0,89.18,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0058800,2025-10-26,C018801,,C018801,3500.0,0.0,0.0,0.0,89.18,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0002006,2026-03-21,C002007,,C002007,4202.0,0.0,0.0,0.0,89.18,High,Multiple moderate-risk factors,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038001,2025-11-01,C018002,,C018002,3617.0,0.0,0.0,0.0,89.17,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0017197,2025-11-02,C017198,,C017198,26549.0,0.0,0.0,0.0,89.17,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0017400,2026-05-24,C017401,,C017401,3500.0,0.0,0.0,0.0,89.17,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0057198,2026-06-06,C017199,,C017199,26666.0,0.0,0.0,0.0,89.16,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019598,2026-06-01,C019599,,C019599,26666.0,0.0,0.0,0.0,89.15,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0039397,2026-08-29,C019398,,C019398,26549.0,0.0,0.0,0.0,89.14,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0037398,2026-03-08,C017399,,C017399,26666.0,0.0,0.0,0.0,89.14,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038998,2026-07-26,C018999,,C018999,26666.0,0.0,0.0,0.0,89.12,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019997,2026-07-05,C019998,,C019998,26549.0,0.0,0.0,0.0,89.12,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0037601,2025-09-27,C017602,,C017602,3617.0,0.0,0.0,0.0,89.12,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0018198,2026-07-31,C018199,,C018199,26666.0,0.0,0.0,0.0,89.11,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0037200,2026-08-22,C017201,,C017201,3500.0,0.0,0.0,0.0,89.1,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0017000,2026-04-19,C017001,,C017001,3500.0,0.0,0.0,0.0,89.09,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0018600,2025-09-06,C018601,,C018601,3500.0,0.0,0.0,0.0,89.08,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0057802,2026-01-31,C017803,,C017803,3734.0,0.0,0.0,0.0,89.08,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0058196,2026-03-01,C018197,,C018197,26432.0,0.0,0.0,0.0,89.08,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0017196,2025-11-01,C017197,,C017197,26432.0,0.0,0.0,0.0,89.08,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0058400,2025-09-21,C018401,,C018401,3500.0,0.0,0.0,0.0,89.06,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0037608,2025-10-04,C017609,,C017609,4436.0,0.0,0.0,0.0,89.06,High,Multiple moderate-risk factors,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019596,2026-05-30,C019597,,C019597,26432.0,0.0,0.0,0.0,89.06,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038002,2025-11-02,C018003,,C018003,3734.0,0.0,0.0,0.0,89.06,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0037999,2025-10-30,C018000,,C018000,26783.0,0.0,0.0,0.0,89.06,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0062006,2026-08-08,C002007,,C002007,4202.0,0.0,0.0,0.0,89.06,High,Multiple moderate-risk factors,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0037602,2025-09-28,C017603,,C017603,3734.0,0.0,0.0,0.0,89.05,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0057599,2026-07-12,C017600,,C017600,26783.0,0.0,0.0,0.0,89.04,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019400,2025-11-15,C019401,,C019401,3500.0,0.0,0.0,0.0,89.04,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019000,2025-10-11,C019001,,C019001,3500.0,0.0,0.0,0.0,89.04,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019800,2025-12-20,C019801,,C019801,3500.0,0.0,0.0,0.0,89.04,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0058399,2025-09-20,C018400,,C018400,26783.0,0.0,0.0,0.0,89.04,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0016999,2026-04-18,C017000,,C017000,26783.0,0.0,0.0,0.0,89.03,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019197,2026-04-26,C019198,,C019198,26549.0,0.0,0.0,0.0,89.03,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0057598,2026-07-11,C017599,,C017599,26666.0,0.0,0.0,0.0,89.03,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0017597,2025-12-07,C017598,,C017598,26549.0,0.0,0.0,0.0,89.03,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0037397,2026-03-07,C017398,,C017398,26549.0,0.0,0.0,0.0,89.03,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019996,2026-07-04,C019997,,C019997,26432.0,0.0,0.0,0.0,89.03,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0037201,2026-08-23,C017202,,C017202,3617.0,0.0,0.0,0.0,89.02,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038997,2026-07-25,C018998,,C018998,26549.0,0.0,0.0,0.0,89.02,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059597,2026-01-01,C019598,,C019598,26549.0,0.0,0.0,0.0,89.02,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0057402,2025-12-27,C017403,,C017403,3734.0,0.0,0.0,0.0,89.0,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0058596,2026-04-05,C018597,,C018597,26432.0,0.0,0.0,0.0,89.0,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0057999,2026-08-16,C018000,,C018000,26783.0,0.0,0.0,0.0,89.0,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059809,2026-08-01,C019810,,C019810,4553.0,0.0,0.0,0.0,88.99,High,Multiple moderate-risk factors,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0022201,2026-07-19,C002202,,C002202,3617.0,0.0,0.0,0.0,88.99,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038401,2025-12-06,C018402,,C018402,3617.0,0.0,0.0,0.0,88.98,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0031003,2026-08-30,C011004,,C011004,3851.0,0.0,0.0,0.0,88.98,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0057803,2026-02-01,C017804,,C017804,3851.0,0.0,0.0,0.0,88.97,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038598,2026-06-21,C018599,,C018599,26666.0,0.0,0.0,0.0,88.97,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038801,2026-01-10,C018802,,C018802,3617.0,0.0,0.0,0.0,88.97,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0039400,2025-09-01,C019401,,C019401,3500.0,0.0,0.0,0.0,88.97,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059802,2026-07-25,C019803,,C019803,3734.0,0.0,0.0,0.0,88.96,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019801,2025-12-21,C019802,,C019802,3617.0,0.0,0.0,0.0,88.96,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0039601,2026-03-21,C019602,,C019602,3617.0,0.0,0.0,0.0,88.96,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019401,2025-11-16,C019402,,C019402,3617.0,0.0,0.0,0.0,88.96,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019203,2026-05-02,C019204,,C019204,3851.0,0.0,0.0,0.0,88.95,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038395,2025-11-30,C018396,,C018396,26315.0,0.0,0.0,0.0,88.95,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0026202,2026-07-05,C006203,,C006203,3734.0,0.0,0.0,0.0,88.95,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0018803,2026-03-28,C018804,,C018804,3851.0,0.0,0.0,0.0,88.95,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0057403,2025-12-28,C017404,,C017404,3851.0,0.0,0.0,0.0,88.95,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0060000,2026-02-08,C000001,,C000001,3500.0,0.0,0.0,0.0,88.94,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019599,2026-06-02,C019600,,C019600,26783.0,0.0,0.0,0.0,88.94,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0036999,2026-02-02,C017000,,C017000,26783.0,0.0,0.0,0.0,88.94,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0057998,2026-08-15,C017999,,C017999,26666.0,0.0,0.0,0.0,88.94,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0039201,2026-02-14,C019202,,C019202,3617.0,0.0,0.0,0.0,88.93,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038795,2026-01-04,C018796,,C018796,26315.0,0.0,0.0,0.0,88.92,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0058595,2026-04-04,C018596,,C018596,26315.0,0.0,0.0,0.0,88.92,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0017997,2026-01-11,C017998,,C017998,26549.0,0.0,0.0,0.0,88.92,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0037797,2026-04-11,C017798,,C017798,26549.0,0.0,0.0,0.0,88.92,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0037798,2026-04-12,C017799,,C017799,26666.0,0.0,0.0,0.0,88.92,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0017596,2025-12-06,C017597,,C017597,26432.0,0.0,0.0,0.0,88.92,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019001,2025-10-12,C019002,,C019002,3617.0,0.0,0.0,0.0,88.92,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038000,2025-10-31,C018001,,C018001,3500.0,0.0,0.0,0.0,88.91,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0018797,2026-03-22,C018798,,C018798,26549.0,0.0,0.0,0.0,88.9,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038396,2025-12-01,C018397,,C018397,26432.0,0.0,0.0,0.0,88.89,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0058195,2026-02-28,C018196,,C018196,26315.0,0.0,0.0,0.0,88.89,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038198,2026-05-17,C018199,,C018199,26666.0,0.0,0.0,0.0,88.89,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019196,2026-04-25,C019197,,C019197,26432.0,0.0,0.0,0.0,88.88,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0057796,2026-01-25,C017797,,C017797,26432.0,0.0,0.0,0.0,88.88,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0039602,2026-03-22,C019603,,C019603,3734.0,0.0,0.0,0.0,88.87,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
