Return_ID,Order_ID,Order_Item_ID,Customer_ID,Product_ID,Return_Date,Return_Quantity,Refund_Amount,Reason,Status
RT0013729,O0078478,OI00178478,C018479,P00479,2026-04-16,1,1027.0944672565674,Quality issue,Rejected
RT0013730,O0078491,OI00178491,C018492,P00492,2026-04-30,1,1192.2280300133657,Wrong item,Rejected
RT0013731,O0078504,OI00178504,C018505,P00505,2026-05-14,1,87.10341771787145,Late delivery,Pending
RT0013732,O0078517,OI00178517,C018518,P00518,2026-05-28,1,252.2369804746694,Wrong item,Rejected
RT0013733,O0078530,OI00178530,C018531,P00531,2026-06-11,1,417.37054323146737,Wrong item,Refunded
RT0013734,O0078543,OI00178543,C018544,P00544,2026-06-25,1,582.5041059882653,Damaged,Refunded
RT0013735,O0078556,OI00178556,C018557,P00557,2026-07-09,1,747.6376687450633,Wrong item,Pending
RT0013736,O0078569,OI00178569,C018570,P00570,2026-07-23,1,912.7712315018612,Wrong item,Rejected
RT0013737,O0078582,OI00178582,C018583,P00583,2026-08-06,1,1077.9047942586592,Late delivery,Rejected
RT0013738,O0078595,OI00178595,C018596,P00596,2026-08-20,1,1243.038357015457,Quality issue,Rejected
RT0013739,O0078608,OI00178608,C018609,P00609,2025-09-03,1,137.91374471996312,Quality issue,Pending
RT0013740,O0078621,OI00178621,C018622,P00622,2025-09-17,1,303.0473074767611,Damaged,Refunded
RT0013741,O0078634,OI00178634,C018635,P00635,2025-10-01,1,468.180870233559,Changed mind,Refunded
RT0013742,O0078647,OI00178647,C018648,P00648,2025-10-15,1,633.314432990357,Damaged,Refunded
RT0013743,O0078660,OI00178660,C018661,P00661,2025-10-29,1,798.4479957471549,Wrong item,Refunded
RT0013744,O0078673,OI00178673,C018674,P00674,2025-11-12,1,963.5815585039528,Wrong item,Pending
RT0013745,O0078686,OI00178686,C018687,P00687,2025-11-26,1,1128.7151212607507,Changed mind,Refunded
RT0013746,O0078699,OI00178699,C018700,P00700,2025-12-10,1,1293.8486840175487,Damaged,Pending
RT0013747,O0078712,OI00178712,C018713,P00713,2025-12-24,1,188.7240717220548,Quality issue,Refunded
RT0013748,O0078725,OI00178725,C018726,P00726,2026-01-07,1,353.8576344788528,Wrong item,Rejected
RT0013749,O0078738,OI00178738,C018739,P00739,2026-01-21,1,518.9911972356507,Late delivery,Pending
RT0013750,O0078751,OI00178751,C018752,P00752,2026-02-04,1,684.1247599924486,Late delivery,Pending
RT0013751,O0078764,OI00178764,C018765,P00765,2026-02-18,1,849.2583227492466,Changed mind,Refunded
RT0013752,O0078777,OI00178777,C018778,P00778,2026-03-04,1,1014.3918855060446,Damaged,Refunded
RT0013753,O0078790,OI00178790,C018791,P00791,2026-03-18,1,1179.5254482628425,Damaged,Refunded
RT0013754,O0078803,OI00178803,C018804,P00804,2026-04-01,1,74.40083596734853,Changed mind,Rejected
RT0013755,O0078816,OI00178816,C018817,P00817,2026-04-15,1,239.53439872414648,Wrong item,Rejected
RT0013756,O0078829,OI00178829,C018830,P00830,2026-04-29,1,404.6679614809444,Changed mind,Pending
RT0013757,O0078842,OI00178842,C018843,P00843,2026-05-13,1,569.8015242377423,Wrong item,Pending
RT0013758,O0078855,OI00178855,C018856,P00856,2026-05-27,1,734.9350869945404,Quality issue,Rejected
RT0013759,O0078868,OI00178868,C018869,P00869,2026-06-10,1,900.0686497513383,Wrong item,Rejected
RT0013760,O0078881,OI00178881,C018882,P00882,2026-06-24,1,1065.2022125081362,Wrong item,Rejected
RT0013761,O0078894,OI00178894,C018895,P00895,2026-07-08,1,1230.3357752649342,Late delivery,Refunded
RT0013762,O0078907,OI00178907,C018908,P00908,2026-07-22,1,125.2111629694402,Wrong item,Rejected
RT0013764,O0078933,OI00178933,C018934,P00934,2026-08-19,1,455.4782884830361,Quality issue,Refunded
RT0013765,O0078946,OI00178946,C018947,P00947,2025-09-02,1,620.6118512398341,Damaged,Pending
RT0013766,O0078959,OI00178959,C018960,P00960,2025-09-16,1,785.745413996632,Damaged,Refunded
RT0013767,O0078972,OI00178972,C018973,P00973,2025-09-30,1,950.87897675343,Changed mind,Refunded
RT0013768,O0078985,OI00178985,C018986,P00986,2025-10-14,1,1116.012539510228,Changed mind,Pending
RT0013769,O0078998,OI00178998,C018999,P00999,2025-10-28,1,1281.1461022670258,Late delivery,Pending
RT0013770,O0079011,OI00179011,C019012,P00012,2025-11-11,1,176.02148997153188,Late delivery,Rejected
RT0013771,O0079024,OI00179024,C019025,P00025,2025-11-25,1,341.15505272832985,Quality issue,Refunded
RT0013772,O0079037,OI00179037,C019038,P00038,2025-12-09,1,506.28861548512776,Late delivery,Rejected
RT0013773,O0079050,OI00179050,C019051,P00051,2025-12-23,1,671.4221782419257,Damaged,Rejected
RT0013774,O0079063,OI00179063,C019064,P00064,2026-01-06,1,836.5557409987236,Wrong item,Pending
RT0013775,O0079076,OI00179076,C019077,P00077,2026-01-20,1,1001.6893037555216,Wrong item,Rejected
RT0013776,O0079089,OI00179089,C019090,P00090,2026-02-03,1,1166.8228665123197,Damaged,Pending
RT0013777,O0079102,OI00179102,C019103,P00103,2026-02-17,1,61.69825421682561,Quality issue,Pending
RT0013778,O0079115,OI00179115,C019116,P00116,2026-03-03,1,226.83181697362355,Late delivery,Refunded
RT0013779,O0079128,OI00179128,C019129,P00129,2026-03-17,1,391.9653797304215,Damaged,Rejected
RT0013780,O0079141,OI00179141,C019142,P00142,2026-03-31,1,557.0989424872195,Quality issue,Refunded
RT0013781,O0079154,OI00179154,C019155,P00155,2026-04-14,1,722.2325052440174,Late delivery,Rejected
RT0013782,O0079167,OI00179167,C019168,P00168,2026-04-28,1,887.3660680008154,Quality issue,Refunded
RT0013783,O0079180,OI00179180,C019181,P00181,2026-05-12,1,1052.4996307576132,Changed mind,Refunded
RT0013784,O0079193,OI00179193,C019194,P00194,2026-05-26,1,1217.6331935144112,Damaged,Rejected
RT0013785,O0079206,OI00179206,C019207,P00207,2026-06-09,1,112.50858121891729,Quality issue,Refunded
RT0013786,O0079219,OI00179219,C019220,P00220,2026-06-23,1,277.6421439757152,Late delivery,Pending
RT0013787,O0079232,OI00179232,C019233,P00233,2026-07-07,1,442.7757067325132,Quality issue,Rejected
RT0013788,O0079245,OI00179245,C019246,P00246,2026-07-21,1,607.9092694893111,Quality issue,Pending
RT0013789,O0079258,OI00179258,C019259,P00259,2026-08-04,1,773.0428322461091,Changed mind,Rejected
RT0013790,O0079271,OI00179271,C019272,P00272,2026-08-18,1,938.176395002907,Wrong item,Pending
RT0013791,O0079284,OI00179284,C019285,P00285,2025-09-01,1,1103.309957759705,Wrong item,Refunded
RT0013792,O0079297,OI00179297,C019298,P00298,2025-09-15,1,1268.443520516503,Changed mind,Rejected
RT0013793,O0079310,OI00179310,C019311,P00311,2025-09-29,1,163.31890822100897,Changed mind,Rejected
RT0013794,O0079323,OI00179323,C019324,P00324,2025-10-13,1,328.4524709778069,Damaged,Rejected
RT0013795,O0079336,OI00179336,C019337,P00337,2025-10-27,1,493.5860337346049,Damaged,Pending
RT0013796,O0079349,OI00179349,C019350,P00350,2025-11-10,1,658.7195964914029,Damaged,Rejected
RT0013797,O0079362,OI00179362,C019363,P00363,2025-11-24,1,823.8531592482008,Changed mind,Refunded
RT0013798,O0079375,OI00179375,C019376,P00376,2025-12-08,1,988.9867220049988,Damaged,Refunded
RT0013799,O0079388,OI00179388,C019389,P00389,2025-12-22,1,1154.1202847617967,Damaged,Pending
RT0013800,O0079401,OI00179401,C019402,P00402,2026-01-05,1,48.995672466302686,Quality issue,Refunded
RT0013801,O0079414,OI00179414,C019415,P00415,2026-01-19,1,214.12923522310064,Quality issue,Pending
RT0013802,O0079427,OI00179427,C019428,P00428,2026-02-02,1,379.2627979798986,Changed mind,Pending
RT0013803,O0079440,OI00179440,C019441,P00441,2026-02-16,1,544.3963607366966,Late delivery,Pending
RT0013804,O0079453,OI00179453,C019454,P00454,2026-03-02,1,709.5299234934945,Late delivery,Rejected
RT0013805,O0079466,OI00179466,C019467,P00467,2026-03-16,1,874.6634862502924,Wrong item,Rejected
RT0013806,O0079479,OI00179479,C019480,P00480,2026-03-30,1,1039.7970490070904,Damaged,Refunded
RT0013807,O0079492,OI00179492,C019493,P00493,2026-04-13,1,1204.9306117638882,Late delivery,Refunded
RT0013808,O0079505,OI00179505,C019506,P00506,2026-04-27,1,99.80599946839436,Damaged,Rejected
RT0013809,O0079518,OI00179518,C019519,P00519,2026-05-11,1,264.93956222519233,Wrong item,Pending
RT0013810,O0079531,OI00179531,C019532,P00532,2026-05-25,1,430.0731249819903,Wrong item,Rejected
RT0013811,O0079544,OI00179544,C019545,P00545,2026-06-08,1,595.2066877387882,Changed mind,Refunded
RT0013812,O0079557,OI00179557,C019558,P00558,2026-06-22,1,760.3402504955861,Damaged,Refunded
RT0013813,O0079570,OI00179570,C019571,P00571,2026-07-06,1,925.4738132523842,Quality issue,Rejected
RT0013814,O0079583,OI00179583,C019584,P00584,2026-07-20,1,1090.607376009182,Quality issue,Refunded
RT0013815,O0079596,OI00179596,C019597,P00597,2026-08-03,1,1255.74093876598,Damaged,Pending
RT0013816,O0079609,OI00179609,C019610,P00610,2026-08-17,1,150.61632647048603,Quality issue,Pending
RT0013817,O0079622,OI00179622,C019623,P00623,2026-08-31,1,315.749889227284,Damaged,Refunded
RT0013818,O0079635,OI00179635,C019636,P00636,2025-09-14,1,480.88345198408194,Quality issue,Rejected
RT0013819,O0079648,OI00179648,C019649,P00649,2025-09-28,1,646.0170147408799,Quality issue,Pending
RT0013820,O0079661,OI00179661,C019662,P00662,2025-10-12,1,811.1505774976779,Late delivery,Pending
RT0013822,O0079687,OI00179687,C019688,P00688,2025-11-09,1,1141.4177030112735,Quality issue,Rejected
RT0013823,O0079700,OI00179700,C019701,P00701,2025-11-23,1,36.29309071577977,Quality issue,Pending
RT0013824,O0079713,OI00179713,C019714,P00714,2025-12-07,1,201.42665347257773,Quality issue,Pending
RT0013825,O0079726,OI00179726,C019727,P00727,2025-12-21,1,366.56021622937567,Late delivery,Rejected
RT0013826,O0079739,OI00179739,C019740,P00740,2026-01-04,1,531.6937789861736,Changed mind,Pending
RT0013827,O0079752,OI00179752,C019753,P00753,2026-01-18,1,696.8273417429716,Damaged,Rejected
RT0013828,O0079765,OI00179765,C019766,P00766,2026-02-01,1,861.9609044997695,Wrong item,Refunded
RT0013829,O0079778,OI00179778,C019779,P00779,2026-02-15,1,1027.0944672565674,Changed mind,Rejected
RT0013830,O0079791,OI00179791,C019792,P00792,2026-03-01,1,1192.2280300133657,Wrong item,Rejected
RT0013831,O0079804,OI00179804,C019805,P00805,2026-03-15,1,87.10341771787145,Damaged,Refunded
RT0013832,O0079817,OI00179817,C019818,P00818,2026-03-29,1,252.2369804746694,Quality issue,Rejected
RT0013833,O0079830,OI00179830,C019831,P00831,2026-04-12,1,417.37054323146737,Damaged,Refunded
RT0013834,O0079843,OI00179843,C019844,P00844,2026-04-26,1,582.5041059882653,Wrong item,Refunded
RT0013835,O0079856,OI00179856,C019857,P00857,2026-05-10,1,747.6376687450633,Late delivery,Refunded
RT0013836,O0079869,OI00179869,C019870,P00870,2026-05-24,1,912.7712315018612,Late delivery,Pending
RT0013837,O0079882,OI00179882,C019883,P00883,2026-06-07,1,1077.9047942586592,Wrong item,Rejected
RT0013838,O0079895,OI00179895,C019896,P00896,2026-06-21,1,1243.038357015457,Wrong item,Rejected
RT0013839,O0079908,OI00179908,C019909,P00909,2026-07-05,1,137.91374471996312,Changed mind,Rejected
RT0013840,O0079921,OI00179921,C019922,P00922,2026-07-19,1,303.0473074767611,Quality issue,Rejected
RT0013841,O0079934,OI00179934,C019935,P00935,2026-08-02,1,468.180870233559,Late delivery,Pending
RT0013842,O0079947,OI00179947,C019948,P00948,2026-08-16,1,633.314432990357,Damaged,Pending
RT0013843,O0079960,OI00179960,C019961,P00961,2026-08-30,1,798.4479957471549,Changed mind,Pending
RT0013844,O0079973,OI00179973,C019974,P00974,2025-09-13,1,963.5815585039528,Late delivery,Pending
RT0013845,O0079986,OI00179986,C019987,P00987,2025-09-27,1,1128.7151212607507,Late delivery,Pending
RT0013846,O0079999,OI00179999,C020000,P01000,2025-10-11,1,1293.8486840175487,Quality issue,Rejected
RT0013847,O0080012,OI00180012,C000013,P00013,2025-10-25,1,188.7240717220548,Late delivery,Refunded
RT0013848,O0080025,OI00180025,C000026,P00026,2025-11-08,1,353.8576344788528,Damaged,Rejected
RT0013849,O0080038,OI00180038,C000039,P00039,2025-11-22,1,518.9911972356507,Changed mind,Rejected
RT0013850,O0080051,OI00180051,C000052,P00052,2025-12-06,1,684.1247599924486,Wrong item,Rejected
RT0013851,O0080064,OI00180064,C000065,P00065,2025-12-20,1,849.2583227492466,Wrong item,Refunded
RT0013852,O0080077,OI00180077,C000078,P00078,2026-01-03,1,1014.3918855060446,Quality issue,Pending
RT0013853,O0080090,OI00180090,C000091,P00091,2026-01-17,1,1179.5254482628425,Wrong item,Pending
RT0013854,O0080103,OI00180103,C000104,P00104,2026-01-31,1,74.40083596734853,Damaged,Pending
RT0013855,O0080116,OI00180116,C000117,P00117,2026-02-14,1,239.53439872414648,Changed mind,Rejected
RT0013856,O0080129,OI00180129,C000130,P00130,2026-02-28,1,404.6679614809444,Changed mind,Pending
RT0013857,O0080142,OI00180142,C000143,P00143,2026-03-14,1,569.8015242377423,Late delivery,Rejected
RT0013858,O0080155,OI00180155,C000156,P00156,2026-03-28,1,734.9350869945404,Damaged,Rejected
RT0013859,O0080168,OI00180168,C000169,P00169,2026-04-11,1,900.0686497513383,Changed mind,Pending
RT0013860,O0080181,OI00180181,C000182,P00182,2026-04-25,1,1065.2022125081362,Wrong item,Refunded
RT0013861,O0080194,OI00180194,C000195,P00195,2026-05-09,1,1230.3357752649342,Late delivery,Pending
RT0013862,O0080207,OI00180207,C000208,P00208,2026-05-23,1,125.2111629694402,Late delivery,Pending
RT0013863,O0080220,OI00180220,C000221,P00221,2026-06-06,1,290.3447257262381,Damaged,Rejected
RT0013864,O0080233,OI00180233,C000234,P00234,2026-06-20,1,455.4782884830361,Wrong item,Rejected
RT0013865,O0080246,OI00180246,C000247,P00247,2026-07-04,1,620.6118512398341,Changed mind,Rejected
RT0013866,O0080259,OI00180259,C000260,P00260,2026-07-18,1,785.745413996632,Changed mind,Rejected
RT0013867,O0080272,OI00180272,C000273,P00273,2026-08-01,1,950.87897675343,Damaged,Rejected
RT0013868,O0080285,OI00180285,C000286,P00286,2026-08-15,1,1116.012539510228,Quality issue,Refunded
RT0013869,O0080298,OI00180298,C000299,P00299,2026-08-29,1,1281.1461022670258,Changed mind,Pending
RT0013870,O0080311,OI00180311,C000312,P00312,2025-09-12,1,176.02148997153188,Late delivery,Refunded
RT0013871,O0080324,OI00180324,C000325,P00325,2025-09-26,1,341.15505272832985,Late delivery,Refunded
RT0013872,O0080337,OI00180337,C000338,P00338,2025-10-10,1,506.28861548512776,Wrong item,Rejected
RT0013873,O0080350,OI00180350,C000351,P00351,2025-10-24,1,671.4221782419257,Late delivery,Pending
RT0013874,O0080363,OI00180363,C000364,P00364,2025-11-07,1,836.5557409987236,Changed mind,Rejected
RT0013875,O0080376,OI00180376,C000377,P00377,2025-11-21,1,1001.6893037555216,Damaged,Pending
RT0013876,O0080389,OI00180389,C000390,P00390,2025-12-05,1,1166.8228665123197,Wrong item,Refunded
RT0013877,O0080402,OI00180402,C000403,P00403,2025-12-19,1,61.69825421682561,Quality issue,Rejected
RT0013878,O0080415,OI00180415,C000416,P00416,2026-01-02,1,226.83181697362355,Late delivery,Pending
RT0013879,O0080428,OI00180428,C000429,P00429,2026-01-16,1,391.9653797304215,Late delivery,Pending
RT0013880,O0080441,OI00180441,C000442,P00442,2026-01-30,1,557.0989424872195,Damaged,Refunded
RT0013881,O0080454,OI00180454,C000455,P00455,2026-02-13,1,722.2325052440174,Damaged,Refunded
RT0013882,O0080467,OI00180467,C000468,P00468,2026-02-27,1,887.3660680008154,Quality issue,Refunded
RT0013883,O0080480,OI00180480,C000481,P00481,2026-03-13,1,1052.4996307576132,Changed mind,Rejected
RT0013884,O0080493,OI00180493,C000494,P00494,2026-03-27,1,1217.6331935144112,Wrong item,Refunded
RT0013885,O0080506,OI00180506,C000507,P00507,2026-04-10,1,112.50858121891729,Late delivery,Rejected
RT0013886,O0080519,OI00180519,C000520,P00520,2026-04-24,1,277.6421439757152,Changed mind,Rejected
RT0013887,O0080532,OI00180532,C000533,P00533,2026-05-08,1,442.7757067325132,Changed mind,Pending
RT0013888,O0080545,OI00180545,C000546,P00546,2026-05-22,1,607.9092694893111,Changed mind,Pending
RT0013889,O0080558,OI00180558,C000559,P00559,2026-06-05,1,773.0428322461091,Late delivery,Refunded
RT0013890,O0080571,OI00180571,C000572,P00572,2026-06-19,1,938.176395002907,Wrong item,Pending
RT0013891,O0080584,OI00180584,C000585,P00585,2026-07-03,1,1103.309957759705,Damaged,Rejected
RT0013892,O0080597,OI00180597,C000598,P00598,2026-07-17,1,1268.443520516503,Changed mind,Refunded
RT0013893,O0080610,OI00180610,C000611,P00611,2026-07-31,1,163.31890822100897,Changed mind,Pending
RT0013894,O0080623,OI00180623,C000624,P00624,2026-08-14,1,328.4524709778069,Changed mind,Pending
RT0013895,O0080636,OI00180636,C000637,P00637,2026-08-28,1,493.5860337346049,Wrong item,Refunded
RT0013896,O0080649,OI00180649,C000650,P00650,2025-09-11,1,658.7195964914029,Damaged,Pending
RT0013897,O0080662,OI00180662,C000663,P00663,2025-09-25,1,823.8531592482008,Late delivery,Rejected
RT0013898,O0080675,OI00180675,C000676,P00676,2025-10-09,1,988.9867220049988,Wrong item,Rejected
RT0013899,O0080688,OI00180688,C000689,P00689,2025-10-23,1,1154.1202847617967,Wrong item,Rejected
RT0013900,O0080701,OI00180701,C000702,P00702,2025-11-06,1,48.995672466302686,Late delivery,Rejected
RT0013901,O0080714,OI00180714,C000715,P00715,2025-11-20,1,214.12923522310064,Quality issue,Rejected
RT0013902,O0080727,OI00180727,C000728,P00728,2025-12-04,1,379.2627979798986,Quality issue,Rejected
RT0013903,O0080740,OI00180740,C000741,P00741,2025-12-18,1,544.3963607366966,Changed mind,Pending
RT0013904,O0080753,OI00180753,C000754,P00754,2026-01-01,1,709.5299234934945,Quality issue,Pending
RT0013905,O0080766,OI00180766,C000767,P00767,2026-01-15,1,874.6634862502924,Changed mind,Rejected
RT0013906,O0080779,OI00180779,C000780,P00780,2026-01-29,1,1039.7970490070904,Damaged,Rejected
RT0013907,O0080792,OI00180792,C000793,P00793,2026-02-12,1,1204.9306117638882,Changed mind,Pending
RT0013908,O0080805,OI00180805,C000806,P00806,2026-02-26,1,99.80599946839436,Wrong item,Pending
RT0013909,O0080818,OI00180818,C000819,P00819,2026-03-12,1,264.93956222519233,Late delivery,Pending
RT0013910,O0080831,OI00180831,C000832,P00832,2026-03-26,1,430.0731249819903,Quality issue,Rejected
RT0013911,O0080844,OI00180844,C000845,P00845,2026-04-09,1,595.2066877387882,Wrong item,Pending
RT0013912,O0080857,OI00180857,C000858,P00858,2026-04-23,1,760.3402504955861,Late delivery,Rejected
RT0013913,O0080870,OI00180870,C000871,P00871,2026-05-07,1,925.4738132523842,Late delivery,Pending
RT0013914,O0080883,OI00180883,C000884,P00884,2026-05-21,1,1090.607376009182,Late delivery,Rejected
RT0013915,O0080896,OI00180896,C000897,P00897,2026-06-04,1,1255.74093876598,Damaged,Rejected
RT0013916,O0080909,OI00180909,C000910,P00910,2026-06-18,1,150.61632647048603,Late delivery,Refunded
RT0013917,O0080922,OI00180922,C000923,P00923,2026-07-02,1,315.749889227284,Damaged,Pending
RT0013918,O0080935,OI00180935,C000936,P00936,2026-07-16,1,480.88345198408194,Late delivery,Rejected
RT0013919,O0080948,OI00180948,C000949,P00949,2026-07-30,1,646.0170147408799,Changed mind,Rejected
RT0013920,O0080961,OI00180961,C000962,P00962,2026-08-13,1,811.1505774976779,Changed mind,Refunded
RT0013921,O0080974,OI00180974,C000975,P00975,2026-08-27,1,976.2841402544758,Changed mind,Refunded
RT0013922,O0080987,OI00180987,C000988,P00988,2025-09-10,1,1141.4177030112735,Quality issue,Rejected
RT0013923,O0081000,OI00181000,C001001,P00001,2025-09-24,1,36.29309071577977,Changed mind,Rejected
RT0013924,O0081013,OI00181013,C001014,P00014,2025-10-08,1,201.42665347257773,Changed mind,Refunded
RT0013925,O0081026,OI00181026,C001027,P00027,2025-10-22,1,366.56021622937567,Changed mind,Pending
RT0013926,O0081039,OI00181039,C001040,P00040,2025-11-05,1,531.6937789861736,Damaged,Refunded
RT0013927,O0081052,OI00181052,C001053,P00053,2025-11-19,1,696.8273417429716,Late delivery,Refunded
RT0013928,O0081065,OI00181065,C001066,P00066,2025-12-03,1,861.9609044997695,Damaged,Rejected
RT0013929,O0081078,OI00181078,C001079,P00079,2025-12-17,1,1027.0944672565674,Late delivery,Rejected
RT0013930,O0081091,OI00181091,C001092,P00092,2025-12-31,1,1192.2280300133657,Damaged,Pending
RT0013931,O0081104,OI00181104,C001105,P00105,2026-01-14,1,87.10341771787145,Damaged,Refunded
RT0013932,O0081117,OI00181117,C001118,P00118,2026-01-28,1,252.2369804746694,Changed mind,Rejected
RT0013933,O0081130,OI00181130,C001131,P00131,2026-02-11,1,417.37054323146737,Changed mind,Pending
RT0013934,O0081143,OI00181143,C001144,P00144,2026-02-25,1,582.5041059882653,Changed mind,Rejected
RT0013935,O0081156,OI00181156,C001157,P00157,2026-03-11,1,747.6376687450633,Late delivery,Rejected
RT0013936,O0081169,OI00181169,C001170,P00170,2026-03-25,1,912.7712315018612,Quality issue,Pending
RT0013937,O0081182,OI00181182,C001183,P00183,2026-04-08,1,1077.9047942586592,Damaged,Refunded
RT0013938,O0081195,OI00181195,C001196,P00196,2026-04-22,1,1243.038357015457,Damaged,Refunded
RT0013939,O0081208,OI00181208,C001209,P00209,2026-05-06,1,137.91374471996312,Damaged,Refunded
RT0013940,O0081221,OI00181221,C001222,P00222,2026-05-20,1,303.0473074767611,Changed mind,Refunded
RT0013941,O0081234,OI00181234,C001235,P00235,2026-06-03,1,468.180870233559,Changed mind,Rejected
RT0013942,O0081247,OI00181247,C001248,P00248,2026-06-17,1,633.314432990357,Changed mind,Rejected
RT0013943,O0081260,OI00181260,C001261,P00261,2026-07-01,1,798.4479957471549,Late delivery,Refunded
RT0013944,O0081273,OI00181273,C001274,P00274,2026-07-15,1,963.5815585039528,Damaged,Rejected
RT0013945,O0081286,OI00181286,C001287,P00287,2026-07-29,1,1128.7151212607507,Quality issue,Pending
RT0013946,O0081299,OI00181299,C001300,P00300,2026-08-12,1,1293.8486840175487,Late delivery,Refunded
RT0013947,O0081312,OI00181312,C001313,P00313,2026-08-26,1,188.7240717220548,Late delivery,Rejected
RT0013948,O0081325,OI00181325,C001326,P00326,2025-09-09,1,353.8576344788528,Quality issue,Refunded
RT0013949,O0081338,OI00181338,C001339,P00339,2025-09-23,1,518.9911972356507,Damaged,Rejected
RT0013950,O0081351,OI00181351,C001352,P00352,2025-10-07,1,684.1247599924486,Wrong item,Refunded
RT0013951,O0081364,OI00181364,C001365,P00365,2025-10-21,1,849.2583227492466,Damaged,Pending
RT0013952,O0081377,OI00181377,C001378,P00378,2025-11-04,1,1014.3918855060446,Wrong item,Pending
RT0013953,O0081390,OI00181390,C001391,P00391,2025-11-18,1,1179.5254482628425,Quality issue,Refunded
RT0013954,O0081403,OI00181403,C001404,P00404,2025-12-02,1,74.40083596734853,Late delivery,Rejected
RT0013955,O0081416,OI00181416,C001417,P00417,2025-12-16,1,239.53439872414648,Quality issue,Rejected
RT0013956,O0081429,OI00181429,C001430,P00430,2025-12-30,1,404.6679614809444,Wrong item,Refunded
RT0013957,O0081442,OI00181442,C001443,P00443,2026-01-13,1,569.8015242377423,Late delivery,Rejected
RT0013958,O0081455,OI00181455,C001456,P00456,2026-01-27,1,734.9350869945404,Wrong item,Pending
RT0013959,O0081468,OI00181468,C001469,P00469,2026-02-10,1,900.0686497513383,Wrong item,Refunded
RT0013960,O0081481,OI00181481,C001482,P00482,2026-02-24,1,1065.2022125081362,Quality issue,Pending
RT0013961,O0081494,OI00181494,C001495,P00495,2026-03-10,1,1230.3357752649342,Late delivery,Refunded
RT0013962,O0081507,OI00181507,C001508,P00508,2026-03-24,1,125.2111629694402,Late delivery,Pending
RT0013963,O0081520,OI00181520,C001521,P00521,2026-04-07,1,290.3447257262381,Quality issue,Rejected
RT0013964,O0081533,OI00181533,C001534,P00534,2026-04-21,1,455.4782884830361,Damaged,Rejected
RT0013965,O0081546,OI00181546,C001547,P00547,2026-05-05,1,620.6118512398341,Wrong item,Rejected
RT0013966,O0081559,OI00181559,C001560,P00560,2026-05-19,1,785.745413996632,Late delivery,Refunded
RT0013967,O0081572,OI00181572,C001573,P00573,2026-06-02,1,950.87897675343,Quality issue,Refunded
RT0013968,O0081585,OI00181585,C001586,P00586,2026-06-16,1,1116.012539510228,Late delivery,Rejected
RT0013969,O0081598,OI00181598,C001599,P00599,2026-06-30,1,1281.1461022670258,Wrong item,Refunded
RT0013970,O0081611,OI00181611,C001612,P00612,2026-07-14,1,176.02148997153188,Late delivery,Rejected
RT0013971,O0081624,OI00181624,C001625,P00625,2026-07-28,1,341.15505272832985,Damaged,Refunded
RT0013972,O0081637,OI00181637,C001638,P00638,2026-08-11,1,506.28861548512776,Damaged,Rejected
RT0013973,O0081650,OI00181650,C001651,P00651,2026-08-25,1,671.4221782419257,Late delivery,Refunded
RT0013974,O0081663,OI00181663,C001664,P00664,2025-09-08,1,836.5557409987236,Quality issue,Refunded
RT0013975,O0081676,OI00181676,C001677,P00677,2025-09-22,1,1001.6893037555216,Wrong item,Refunded
RT0013976,O0081689,OI00181689,C001690,P00690,2025-10-06,1,1166.8228665123197,Quality issue,Refunded
RT0013977,O0081702,OI00181702,C001703,P00703,2025-10-20,1,61.69825421682561,Quality issue,Refunded
RT0013978,O0081715,OI00181715,C001716,P00716,2025-11-03,1,226.83181697362355,Late delivery,Pending
RT0013979,O0081728,OI00181728,C001729,P00729,2025-11-17,1,391.9653797304215,Damaged,Rejected
RT0013980,O0081741,OI00181741,C001742,P00742,2025-12-01,1,557.0989424872195,Quality issue,Pending
RT0013981,O0081754,OI00181754,C001755,P00755,2025-12-15,1,722.2325052440174,Wrong item,Refunded
RT0013982,O0081767,OI00181767,C001768,P00768,2025-12-29,1,887.3660680008154,Changed mind,Pending
RT0013983,O0081780,OI00181780,C001781,P00781,2026-01-12,1,1052.4996307576132,Wrong item,Rejected
RT0013984,O0081793,OI00181793,C001794,P00794,2026-01-26,1,1217.6331935144112,Changed mind,Rejected
RT0013985,O0081806,OI00181806,C001807,P00807,2026-02-09,1,112.50858121891729,Quality issue,Pending
RT0013986,O0081819,OI00181819,C001820,P00820,2026-02-23,1,277.6421439757152,Late delivery,Refunded
RT0013987,O0081832,OI00181832,C001833,P00833,2026-03-09,1,442.7757067325132,Damaged,Refunded
RT0013988,O0081845,OI00181845,C001846,P00846,2026-03-23,1,607.9092694893111,Quality issue,Pending
RT0013989,O0081858,OI00181858,C001859,P00859,2026-04-06,1,773.0428322461091,Damaged,Rejected
RT0013990,O0081871,OI00181871,C001872,P00872,2026-04-20,1,938.176395002907,Wrong item,Rejected
RT0013991,O0081884,OI00181884,C001885,P00885,2026-05-04,1,1103.309957759705,Changed mind,Pending
RT0013992,O0081897,OI00181897,C001898,P00898,2026-05-18,1,1268.443520516503,Damaged,Pending
RT0013993,O0081910,OI00181910,C001911,P00911,2026-06-01,1,163.31890822100897,Quality issue,Pending
RT0013994,O0081923,OI00181923,C001924,P00924,2026-06-15,1,328.4524709778069,Late delivery,Pending
