Inventory_ID,Snapshot_Date,Warehouse_ID,Product_ID,Opening_Stock,Purchases,Units_Sold,Returns_In,Adjustments,Closing_Stock,Unit_Cost,Stock_Value,Stockout_Flag
ST00103632,2026-08-04,W013,P00633,182,132,84,6,1,237,3820,905340.0,0
ST00103633,2026-08-05,W014,P00634,183,133,91,7,2,234,3930,919620.0,0
ST00103634,2026-08-06,W015,P00635,184,134,98,8,3,231,4040,933240.0,0
ST00103635,2026-08-07,W016,P00636,185,135,105,0,-3,212,4150,879800.0,0
ST00103636,2026-08-08,W017,P00637,186,136,112,1,-2,209,4260,890340.0,0
ST00103637,2026-08-09,W018,P00638,187,137,119,2,-1,206,4370,900220.0,0
ST00103638,2026-08-10,W019,P00639,188,138,126,3,0,203,4480,909440.0,0
ST00103639,2026-08-11,W020,P00640,189,139,133,4,1,200,4590,918000.0,0
ST00103640,2026-08-12,W001,P00641,190,140,140,5,2,197,4700,925900.0,0
ST00103641,2026-08-13,W002,P00642,191,141,147,6,3,194,4810,933140.0,0
ST00103642,2026-08-14,W003,P00643,192,142,154,7,-3,184,4920,905280.0,0
ST00103643,2026-08-15,W004,P00644,193,143,161,8,-2,181,5030,910430.0,0
ST00103644,2026-08-16,W005,P00645,194,144,168,0,-1,169,5140,868660.0,0
ST00103645,2026-08-17,W006,P00646,195,145,175,1,0,166,5250,871500.0,0
ST00103646,2026-08-18,W007,P00647,196,146,182,2,1,163,5360,873680.0,0
ST00103647,2026-08-19,W008,P00648,197,147,189,3,2,160,5470,875200.0,0
ST00103648,2026-08-20,W009,P00649,198,148,196,4,3,157,5580,876060.0,0
ST00103649,2026-08-21,W010,P00650,199,149,203,5,-3,147,5690,836430.0,0
ST00103650,2026-08-22,W011,P00651,200,150,210,6,-2,144,5800,835200.0,0
ST00103651,2026-08-23,W012,P00652,201,151,217,7,-1,141,5910,833310.0,0
ST00103652,2026-08-24,W013,P00653,202,152,224,8,0,138,6020,830760.0,0
ST00103653,2026-08-25,W014,P00654,203,153,231,0,1,126,6130,772380.0,0
ST00103654,2026-08-26,W015,P00655,204,154,238,1,2,123,6240,767520.0,0
ST00103655,2026-08-27,W016,P00656,205,155,245,2,3,120,6350,762000.0,0
ST00103656,2026-08-28,W017,P00657,206,156,252,3,-3,110,6460,710600.0,0
ST00103657,2026-08-29,W018,P00658,207,157,259,4,-2,107,6570,702990.0,0
ST00103658,2026-08-30,W019,P00659,208,158,266,5,-1,104,6680,694720.0,0
ST00103659,2026-08-31,W020,P00660,209,159,273,6,0,101,6790,685790.0,0
ST00103660,2025-09-01,W001,P00661,210,160,280,7,1,98,6900,676200.0,0
ST00103661,2025-09-02,W002,P00662,211,161,287,8,2,95,7010,665950.0,0
ST00103662,2025-09-03,W003,P00663,212,162,294,0,3,83,7120,590960.0,0
ST00103663,2025-09-04,W004,P00664,213,163,301,1,-3,73,7230,527790.0,0
ST00103664,2025-09-05,W005,P00665,214,164,308,2,-2,70,7340,513800.0,0
ST00103665,2025-09-06,W006,P00666,215,165,315,3,-1,67,7450,499150.0,0
ST00103666,2025-09-07,W007,P00667,216,166,322,4,0,64,7560,483840.0,0
ST00103667,2025-09-08,W008,P00668,217,167,329,5,1,61,7670,467870.0,0
ST00103668,2025-09-09,W009,P00669,218,168,336,6,2,58,7780,451240.0,0
ST00103669,2025-09-10,W010,P00670,219,169,343,7,3,55,7890,433950.0,0
ST00103670,2025-09-11,W011,P00671,220,170,350,8,-3,45,8000,360000.0,0
ST00103671,2025-09-12,W012,P00672,221,171,357,0,-2,33,8110,267630.0,0
ST00103672,2025-09-13,W013,P00673,222,172,364,1,-1,30,8220,246600.0,0
ST00103673,2025-09-14,W014,P00674,223,173,371,2,0,27,8330,224910.0,0
ST00103674,2025-09-15,W015,P00675,224,174,378,3,1,24,8440,202560.0,0
ST00103675,2025-09-16,W016,P00676,225,175,385,4,2,21,8550,179550.0,0
ST00103676,2025-09-17,W017,P00677,226,176,392,5,3,18,8660,155880.0,0
ST00103677,2025-09-18,W018,P00678,227,177,399,6,-3,8,8770,70160.0,0
ST00103678,2025-09-19,W019,P00679,228,178,406,7,-2,5,8880,44400.0,0
ST00103679,2025-09-20,W020,P00680,229,179,413,8,-1,2,8990,17980.0,0
ST00103680,2025-09-21,W001,P00681,230,180,0,0,0,410,9100,3731000.0,0
ST00103681,2025-09-22,W002,P00682,231,181,7,1,1,407,9210,3748470.0,0
ST00103682,2025-09-23,W003,P00683,232,182,14,2,2,404,9320,3765280.0,0
ST00103683,2025-09-24,W004,P00684,233,183,21,3,3,401,9430,3781430.0,0
ST00103684,2025-09-25,W005,P00685,234,184,28,4,-3,391,9540,3730140.0,0
ST00103685,2025-09-26,W006,P00686,235,185,35,5,-2,388,9650,3744200.0,0
ST00103686,2025-09-27,W007,P00687,236,186,42,6,-1,385,9760,3757600.0,0
ST00103687,2025-09-28,W008,P00688,237,187,49,7,0,382,9870,3770340.0,0
ST00103688,2025-09-29,W009,P00689,238,188,56,8,1,379,9980,3782420.0,0
ST00103689,2025-09-30,W010,P00690,239,189,63,0,2,367,10090,3703030.0,0
ST00103690,2025-10-01,W011,P00691,240,190,70,1,3,364,10200,3712800.0,0
ST00103691,2025-10-02,W012,P00692,241,191,77,2,-3,354,10310,3649740.0,0
ST00103692,2025-10-03,W013,P00693,242,192,84,3,-2,351,10420,3657420.0,0
ST00103693,2025-10-04,W014,P00694,243,193,91,4,-1,348,10530,3664440.0,0
ST00103694,2025-10-05,W015,P00695,244,194,98,5,0,345,10640,3670800.0,0
ST00103695,2025-10-06,W016,P00696,245,195,105,6,1,342,10750,3676500.0,0
ST00103696,2025-10-07,W017,P00697,246,196,112,7,2,339,10860,3681540.0,0
ST00103697,2025-10-08,W018,P00698,247,197,119,8,3,336,10970,3685920.0,0
ST00103698,2025-10-09,W019,P00699,248,198,126,0,-3,317,11080,3512360.0,0
ST00103699,2025-10-10,W020,P00700,249,199,133,1,-2,314,11190,3513660.0,0
ST00103700,2025-10-11,W001,P00701,250,200,140,2,-1,311,300,93300.0,0
ST00103701,2025-10-12,W002,P00702,251,201,147,3,0,308,410,126280.0,0
ST00103702,2025-10-13,W003,P00703,252,202,154,4,1,305,520,158600.0,0
ST00103703,2025-10-14,W004,P00704,253,203,161,5,2,302,630,190260.0,0
ST00103704,2025-10-15,W005,P00705,254,204,168,6,3,299,740,221260.0,0
ST00103705,2025-10-16,W006,P00706,255,205,175,7,-3,289,850,245650.0,0
ST00103706,2025-10-17,W007,P00707,256,206,182,8,-2,286,960,274560.0,0
ST00103707,2025-10-18,W008,P00708,257,207,189,0,-1,274,1070,293180.0,0
ST00103708,2025-10-19,W009,P00709,258,208,196,1,0,271,1180,319780.0,0
ST00103709,2025-10-20,W010,P00710,259,209,203,2,1,268,1290,345720.0,0
ST00103710,2025-10-21,W011,P00711,260,210,210,3,2,265,1400,371000.0,0
ST00103711,2025-10-22,W012,P00712,261,211,217,4,3,262,1510,395620.0,0
ST00103712,2025-10-23,W013,P00713,262,212,224,5,-3,252,1620,408240.0,0
ST00103713,2025-10-24,W014,P00714,263,213,231,6,-2,249,1730,430770.0,0
ST00103714,2025-10-25,W015,P00715,264,214,238,7,-1,246,1840,452640.0,0
ST00103715,2025-10-26,W016,P00716,265,215,245,8,0,243,1950,473850.0,0
ST00103716,2025-10-27,W017,P00717,266,216,252,0,1,231,2060,475860.0,0
ST00103717,2025-10-28,W018,P00718,267,217,259,1,2,228,2170,494760.0,0
ST00103718,2025-10-29,W019,P00719,268,218,266,2,3,225,2280,513000.0,0
ST00103719,2025-10-30,W020,P00720,269,219,273,3,-3,215,2390,513850.0,0
ST00103720,2025-10-31,W001,P00721,270,220,280,4,-2,212,2500,530000.0,0
ST00103721,2025-11-01,W002,P00722,271,221,287,5,-1,209,2610,545490.0,0
ST00103722,2025-11-02,W003,P00723,272,222,294,6,0,206,2720,560320.0,0
ST00103723,2025-11-03,W004,P00724,273,223,301,7,1,203,2830,574490.0,0
ST00103724,2025-11-04,W005,P00725,274,224,308,8,2,200,2940,588000.0,0
ST00103725,2025-11-05,W006,P00726,275,225,315,0,3,188,3050,573400.0,0
ST00103726,2025-11-06,W007,P00727,276,226,322,1,-3,178,3160,562480.0,0
ST00103727,2025-11-07,W008,P00728,277,227,329,2,-2,175,3270,572250.0,0
ST00103728,2025-11-08,W009,P00729,278,228,336,3,-1,172,3380,581360.0,0
ST00103729,2025-11-09,W010,P00730,279,229,343,4,0,169,3490,589810.0,0
ST00103730,2025-11-10,W011,P00731,280,230,350,5,1,166,3600,597600.0,0
ST00103731,2025-11-11,W012,P00732,281,231,357,6,2,163,3710,604730.0,0
ST00103732,2025-11-12,W013,P00733,282,232,364,7,3,160,3820,611200.0,0
ST00103733,2025-11-13,W014,P00734,283,233,371,8,-3,150,3930,589500.0,0
ST00103734,2025-11-14,W015,P00735,284,234,378,0,-2,138,4040,557520.0,0
ST00103735,2025-11-15,W016,P00736,285,235,385,1,-1,135,4150,560250.0,0
ST00103736,2025-11-16,W017,P00737,286,236,392,2,0,132,4260,562320.0,0
ST00103737,2025-11-17,W018,P00738,287,237,399,3,1,129,4370,563730.0,0
ST00103738,2025-11-18,W019,P00739,288,238,406,4,2,126,4480,564480.0,0
ST00103739,2025-11-19,W020,P00740,289,239,413,5,3,123,4590,564570.0,0
ST00103740,2025-11-20,W001,P00741,290,240,0,6,-3,533,4700,2505100.0,0
ST00103741,2025-11-21,W002,P00742,291,241,7,7,-2,530,4810,2549300.0,0
ST00103742,2025-11-22,W003,P00743,292,242,14,8,-1,527,4920,2592840.0,0
ST00103743,2025-11-23,W004,P00744,293,243,21,0,0,515,5030,2590450.0,0
ST00103744,2025-11-24,W005,P00745,294,244,28,1,1,512,5140,2631680.0,0
ST00103745,2025-11-25,W006,P00746,295,245,35,2,2,509,5250,2672250.0,0
ST00103746,2025-11-26,W007,P00747,296,246,42,3,3,506,5360,2712160.0,0
ST00103747,2025-11-27,W008,P00748,297,247,49,4,-3,496,5470,2713120.0,0
ST00103748,2025-11-28,W009,P00749,298,248,56,5,-2,493,5580,2750940.0,0
ST00103749,2025-11-29,W010,P00750,299,249,63,6,-1,490,5690,2788100.0,0
ST00103750,2025-11-30,W011,P00751,300,250,70,7,0,487,5800,2824600.0,0
ST00103751,2025-12-01,W012,P00752,301,251,77,8,1,484,5910,2860440.0,0
ST00103752,2025-12-02,W013,P00753,302,252,84,0,2,472,6020,2841440.0,0
ST00103753,2025-12-03,W014,P00754,303,253,91,1,3,469,6130,2874970.0,0
ST00103754,2025-12-04,W015,P00755,304,254,98,2,-3,459,6240,2864160.0,0
ST00103755,2025-12-05,W016,P00756,305,255,105,3,-2,456,6350,2895600.0,0
ST00103756,2025-12-06,W017,P00757,306,256,112,4,-1,453,6460,2926380.0,0
ST00103757,2025-12-07,W018,P00758,307,257,119,5,0,450,6570,2956500.0,0
ST00103758,2025-12-08,W019,P00759,308,258,126,6,1,447,6680,2985960.0,0
ST00103759,2025-12-09,W020,P00760,309,259,133,7,2,444,6790,3014760.0,0
ST00103760,2025-12-10,W001,P00761,310,260,140,8,3,441,6900,3042900.0,0
ST00103761,2025-12-11,W002,P00762,311,261,147,0,-3,422,7010,2958220.0,0
ST00103762,2025-12-12,W003,P00763,312,262,154,1,-2,419,7120,2983280.0,0
ST00103763,2025-12-13,W004,P00764,313,263,161,2,-1,416,7230,3007680.0,0
ST00103764,2025-12-14,W005,P00765,314,264,168,3,0,413,7340,3031420.0,0
ST00103765,2025-12-15,W006,P00766,315,265,175,4,1,410,7450,3054500.0,0
ST00103766,2025-12-16,W007,P00767,316,266,182,5,2,407,7560,3076920.0,0
ST00103767,2025-12-17,W008,P00768,317,267,189,6,3,404,7670,3098680.0,0
ST00103768,2025-12-18,W009,P00769,318,268,196,7,-3,394,7780,3065320.0,0
ST00103769,2025-12-19,W010,P00770,319,269,203,8,-2,391,7890,3084990.0,0
ST00103770,2025-12-20,W011,P00771,320,270,210,0,-1,379,8000,3032000.0,0
ST00103771,2025-12-21,W012,P00772,321,271,217,1,0,376,8110,3049360.0,0
ST00103772,2025-12-22,W013,P00773,322,272,224,2,1,373,8220,3066060.0,0
ST00103773,2025-12-23,W014,P00774,323,273,231,3,2,370,8330,3082100.0,0
ST00103774,2025-12-24,W015,P00775,324,274,238,4,3,367,8440,3097480.0,0
ST00103775,2025-12-25,W016,P00776,325,275,245,5,-3,357,8550,3052350.0,0
ST00103776,2025-12-26,W017,P00777,326,276,252,6,-2,354,8660,3065640.0,0
ST00103777,2025-12-27,W018,P00778,327,277,259,7,-1,351,8770,3078270.0,0
ST00103778,2025-12-28,W019,P00779,328,278,266,8,0,348,8880,3090240.0,0
ST00103779,2025-12-29,W020,P00780,329,279,273,0,1,336,8990,3020640.0,0
ST00103780,2025-12-30,W001,P00781,330,280,280,1,2,333,9100,3030300.0,0
ST00103781,2025-12-31,W002,P00782,331,281,287,2,3,330,9210,3039300.0,0
ST00103782,2026-01-01,W003,P00783,332,282,294,3,-3,320,9320,2982400.0,0
ST00103783,2026-01-02,W004,P00784,333,283,301,4,-2,317,9430,2989310.0,0
ST00103784,2026-01-03,W005,P00785,334,284,308,5,-1,314,9540,2995560.0,0
ST00103785,2026-01-04,W006,P00786,335,285,315,6,0,311,9650,3001150.0,0
ST00103786,2026-01-05,W007,P00787,336,286,322,7,1,308,9760,3006080.0,0
ST00103787,2026-01-06,W008,P00788,337,287,329,8,2,305,9870,3010350.0,0
ST00103788,2026-01-07,W009,P00789,338,288,336,0,3,293,9980,2924140.0,0
ST00103789,2026-01-08,W010,P00790,339,289,343,1,-3,283,10090,2855470.0,0
ST00103790,2026-01-09,W011,P00791,340,290,350,2,-2,280,10200,2856000.0,0
ST00103791,2026-01-10,W012,P00792,341,291,357,3,-1,277,10310,2855870.0,0
ST00103792,2026-01-11,W013,P00793,342,292,364,4,0,274,10420,2855080.0,0
ST00103793,2026-01-12,W014,P00794,343,293,371,5,1,271,10530,2853630.0,0
ST00103794,2026-01-13,W015,P00795,344,294,378,6,2,268,10640,2851520.0,0
ST00103795,2026-01-14,W016,P00796,345,295,385,7,3,265,10750,2848750.0,0
ST00103796,2026-01-15,W017,P00797,346,296,392,8,-3,255,10860,2769300.0,0
ST00103797,2026-01-16,W018,P00798,347,297,399,0,-2,243,10970,2665710.0,0
ST00103798,2026-01-17,W019,P00799,348,298,406,1,-1,240,11080,2659200.0,0
ST00103799,2026-01-18,W020,P00800,349,299,413,2,0,237,11190,2652030.0,0
ST00103800,2026-01-19,W001,P00801,350,0,0,3,1,354,300,106200.0,0
ST00103801,2026-01-20,W002,P00802,351,1,7,4,2,351,410,143910.0,0
ST00103802,2026-01-21,W003,P00803,352,2,14,5,3,348,520,180960.0,0
ST00103803,2026-01-22,W004,P00804,353,3,21,6,-3,338,630,212940.0,0
ST00103804,2026-01-23,W005,P00805,354,4,28,7,-2,335,740,247900.0,0
ST00103805,2026-01-24,W006,P00806,355,5,35,8,-1,332,850,282200.0,0
ST00103806,2026-01-25,W007,P00807,356,6,42,0,0,320,960,307200.0,0
ST00103807,2026-01-26,W008,P00808,357,7,49,1,1,317,1070,339190.0,0
ST00103808,2026-01-27,W009,P00809,358,8,56,2,2,314,1180,370520.0,0
ST00103809,2026-01-28,W010,P00810,359,9,63,3,3,311,1290,401190.0,0
ST00103810,2026-01-29,W011,P00811,360,10,70,4,-3,301,1400,421400.0,0
ST00103811,2026-01-30,W012,P00812,361,11,77,5,-2,298,1510,449980.0,0
ST00103812,2026-01-31,W013,P00813,362,12,84,6,-1,295,1620,477900.0,0
ST00103813,2026-02-01,W014,P00814,363,13,91,7,0,292,1730,505160.0,0
ST00103814,2026-02-02,W015,P00815,364,14,98,8,1,289,1840,531760.0,0
ST00103815,2026-02-03,W016,P00816,365,15,105,0,2,277,1950,540150.0,0
ST00103816,2026-02-04,W017,P00817,366,16,112,1,3,274,2060,564440.0,0
ST00103817,2026-02-05,W018,P00818,367,17,119,2,-3,264,2170,572880.0,0
ST00103818,2026-02-06,W019,P00819,368,18,126,3,-2,261,2280,595080.0,0
ST00103819,2026-02-07,W020,P00820,369,19,133,4,-1,258,2390,616620.0,0
ST00103820,2026-02-08,W001,P00821,370,20,140,5,0,255,2500,637500.0,0
ST00103821,2026-02-09,W002,P00822,371,21,147,6,1,252,2610,657720.0,0
ST00103822,2026-02-10,W003,P00823,372,22,154,7,2,249,2720,677280.0,0
ST00103823,2026-02-11,W004,P00824,373,23,161,8,3,246,2830,696180.0,0
ST00103824,2026-02-12,W005,P00825,374,24,168,0,-3,227,2940,667380.0,0
ST00103825,2026-02-13,W006,P00826,375,25,175,1,-2,224,3050,683200.0,0
ST00103826,2026-02-14,W007,P00827,376,26,182,2,-1,221,3160,698360.0,0
ST00103827,2026-02-15,W008,P00828,377,27,189,3,0,218,3270,712860.0,0
ST00103828,2026-02-16,W009,P00829,378,28,196,4,1,215,3380,726700.0,0
ST00103829,2026-02-17,W010,P00830,379,29,203,5,2,212,3490,739880.0,0
ST00103830,2026-02-18,W011,P00831,380,30,210,6,3,209,3600,752400.0,0
ST00103831,2026-02-19,W012,P00832,381,31,217,7,-3,199,3710,738290.0,0
ST00103832,2026-02-20,W013,P00833,382,32,224,8,-2,196,3820,748720.0,0
ST00103833,2026-02-21,W014,P00834,383,33,231,0,-1,184,3930,723120.0,0
ST00103834,2026-02-22,W015,P00835,384,34,238,1,0,181,4040,731240.0,0
ST00103835,2026-02-23,W016,P00836,385,35,245,2,1,178,4150,738700.0,0
ST00103836,2026-02-24,W017,P00837,386,36,252,3,2,175,4260,745500.0,0
ST00103837,2026-02-25,W018,P00838,387,37,259,4,3,172,4370,751640.0,0
ST00103838,2026-02-26,W019,P00839,388,38,266,5,-3,162,4480,725760.0,0
ST00103839,2026-02-27,W020,P00840,389,39,273,6,-2,159,4590,729810.0,0
ST00103840,2026-02-28,W001,P00841,390,40,280,7,-1,156,4700,733200.0,0
ST00103842,2026-03-02,W003,P00843,392,42,294,0,1,141,4920,693720.0,0
ST00103843,2026-03-03,W004,P00844,393,43,301,1,2,138,5030,694140.0,0
ST00103844,2026-03-04,W005,P00845,394,44,308,2,3,135,5140,693900.0,0
ST00103845,2026-03-05,W006,P00846,395,45,315,3,-3,125,5250,656250.0,0
ST00103846,2026-03-06,W007,P00847,396,46,322,4,-2,122,5360,653920.0,0
ST00103847,2026-03-07,W008,P00848,397,47,329,5,-1,119,5470,650930.0,0
ST00103848,2026-03-08,W009,P00849,398,48,336,6,0,116,5580,647280.0,0
ST00103849,2026-03-09,W010,P00850,399,49,343,7,1,113,5690,642970.0,0
ST00103850,2026-03-10,W011,P00851,400,50,350,8,2,110,5800,638000.0,0
ST00103851,2026-03-11,W012,P00852,401,51,357,0,3,98,5910,579180.0,0
ST00103852,2026-03-12,W013,P00853,402,52,364,1,-3,88,6020,529760.0,0
ST00103853,2026-03-13,W014,P00854,403,53,371,2,-2,85,6130,521050.0,0
ST00103854,2026-03-14,W015,P00855,404,54,378,3,-1,82,6240,511680.0,0
ST00103855,2026-03-15,W016,P00856,405,55,385,4,0,79,6350,501650.0,0
ST00103856,2026-03-16,W017,P00857,406,56,392,5,1,76,6460,490960.0,0
ST00103857,2026-03-17,W018,P00858,407,57,399,6,2,73,6570,479610.0,0
ST00103858,2026-03-18,W019,P00859,408,58,406,7,3,70,6680,467600.0,0
ST00103859,2026-03-19,W020,P00860,409,59,413,8,-3,60,6790,407400.0,0
ST00103860,2026-03-20,W001,P00861,410,60,0,0,-2,468,6900,3229200.0,0
ST00103861,2026-03-21,W002,P00862,411,61,7,1,-1,465,7010,3259650.0,0
ST00103862,2026-03-22,W003,P00863,412,62,14,2,0,462,7120,3289440.0,0
ST00103863,2026-03-23,W004,P00864,413,63,21,3,1,459,7230,3318570.0,0
ST00103864,2026-03-24,W005,P00865,414,64,28,4,2,456,7340,3347040.0,0
ST00103865,2026-03-25,W006,P00866,415,65,35,5,3,453,7450,3374850.0,0
ST00103866,2026-03-26,W007,P00867,416,66,42,6,-3,443,7560,3349080.0,0
ST00103867,2026-03-27,W008,P00868,417,67,49,7,-2,440,7670,3374800.0,0
ST00103868,2026-03-28,W009,P00869,418,68,56,8,-1,437,7780,3399860.0,0
ST00103869,2026-03-29,W010,P00870,419,69,63,0,0,425,7890,3353250.0,0
ST00103870,2026-03-30,W011,P00871,420,70,70,1,1,422,8000,3376000.0,0
ST00103871,2026-03-31,W012,P00872,421,71,77,2,2,419,8110,3398090.0,0
ST00103872,2026-04-01,W013,P00873,422,72,84,3,3,416,8220,3419520.0,0
ST00103873,2026-04-02,W014,P00874,423,73,91,4,-3,406,8330,3381980.0,0
ST00103874,2026-04-03,W015,P00875,424,74,98,5,-2,403,8440,3401320.0,0
ST00103875,2026-04-04,W016,P00876,425,75,105,6,-1,400,8550,3420000.0,0
ST00103876,2026-04-05,W017,P00877,426,76,112,7,0,397,8660,3438020.0,0
ST00103877,2026-04-06,W018,P00878,427,77,119,8,1,394,8770,3455380.0,0
ST00103878,2026-04-07,W019,P00879,428,78,126,0,2,382,8880,3392160.0,0
ST00103879,2026-04-08,W020,P00880,429,79,133,1,3,379,8990,3407210.0,0
ST00103880,2026-04-09,W001,P00881,430,80,140,2,-3,369,9100,3357900.0,0
ST00103881,2026-04-10,W002,P00882,431,81,147,3,-2,366,9210,3370860.0,0
ST00103882,2026-04-11,W003,P00883,432,82,154,4,-1,363,9320,3383160.0,0
ST00103883,2026-04-12,W004,P00884,433,83,161,5,0,360,9430,3394800.0,0
ST00103884,2026-04-13,W005,P00885,434,84,168,6,1,357,9540,3405780.0,0
ST00103885,2026-04-14,W006,P00886,435,85,175,7,2,354,9650,3416100.0,0
ST00103886,2026-04-15,W007,P00887,436,86,182,8,3,351,9760,3425760.0,0
ST00103887,2026-04-16,W008,P00888,437,87,189,0,-3,332,9870,3276840.0,0
ST00103888,2026-04-17,W009,P00889,438,88,196,1,-2,329,9980,3283420.0,0
ST00103889,2026-04-18,W010,P00890,439,89,203,2,-1,326,10090,3289340.0,0
ST00103890,2026-04-19,W011,P00891,440,90,210,3,0,323,10200,3294600.0,0
ST00103891,2026-04-20,W012,P00892,441,91,217,4,1,320,10310,3299200.0,0
ST00103892,2026-04-21,W013,P00893,442,92,224,5,2,317,10420,3303140.0,0
ST00103893,2026-04-22,W014,P00894,443,93,231,6,3,314,10530,3306420.0,0
ST00103894,2026-04-23,W015,P00895,444,94,238,7,-3,304,10640,3234560.0,0
ST00103895,2026-04-24,W016,P00896,445,95,245,8,-2,301,10750,3235750.0,0
ST00103896,2026-04-25,W017,P00897,446,96,252,0,-1,289,10860,3138540.0,0
ST00103897,2026-04-26,W018,P00898,447,97,259,1,0,286,10970,3137420.0,0
ST00103898,2026-04-27,W019,P00899,448,98,266,2,1,283,11080,3135640.0,0
ST00103899,2026-04-28,W020,P00900,449,99,273,3,2,280,11190,3133200.0,0
ST00103900,2026-04-29,W001,P00901,450,100,280,4,3,277,300,83100.0,0
ST00103901,2026-04-30,W002,P00902,451,101,287,5,-3,267,410,109470.0,0
ST00103902,2026-05-01,W003,P00903,452,102,294,6,-2,264,520,137280.0,0
ST00103903,2026-05-02,W004,P00904,453,103,301,7,-1,261,630,164430.0,0
ST00103904,2026-05-03,W005,P00905,454,104,308,8,0,258,740,190920.0,0
ST00103905,2026-05-04,W006,P00906,455,105,315,0,1,246,850,209100.0,0
ST00103906,2026-05-05,W007,P00907,456,106,322,1,2,243,960,233280.0,0
ST00103907,2026-05-06,W008,P00908,457,107,329,2,3,240,1070,256800.0,0
ST00103908,2026-05-07,W009,P00909,458,108,336,3,-3,230,1180,271400.0,0
ST00103909,2026-05-08,W010,P00910,459,109,343,4,-2,227,1290,292830.0,0
ST00103910,2026-05-09,W011,P00911,460,110,350,5,-1,224,1400,313600.0,0
ST00103911,2026-05-10,W012,P00912,461,111,357,6,0,221,1510,333710.0,0
ST00103912,2026-05-11,W013,P00913,462,112,364,7,1,218,1620,353160.0,0
ST00103913,2026-05-12,W014,P00914,463,113,371,8,2,215,1730,371950.0,0
ST00103914,2026-05-13,W015,P00915,464,114,378,0,3,203,1840,373520.0,0
ST00103915,2026-05-14,W016,P00916,465,115,385,1,-3,193,1950,376350.0,0
ST00103916,2026-05-15,W017,P00917,466,116,392,2,-2,190,2060,391400.0,0
ST00103917,2026-05-16,W018,P00918,467,117,399,3,-1,187,2170,405790.0,0
ST00103918,2026-05-17,W019,P00919,468,118,406,4,0,184,2280,419520.0,0
ST00103919,2026-05-18,W020,P00920,469,119,413,5,1,181,2390,432590.0,0
ST00103921,2026-05-20,W002,P00922,471,121,7,7,3,595,2610,1552950.0,0
ST00103922,2026-05-21,W003,P00923,472,122,14,8,-3,585,2720,1591200.0,0
ST00103923,2026-05-22,W004,P00924,473,123,21,0,-2,573,2830,1621590.0,0
ST00103924,2026-05-23,W005,P00925,474,124,28,1,-1,570,2940,1675800.0,0
ST00103925,2026-05-24,W006,P00926,475,125,35,2,0,567,3050,1729350.0,0
ST00103926,2026-05-25,W007,P00927,476,126,42,3,1,564,3160,1782240.0,0
ST00103927,2026-05-26,W008,P00928,477,127,49,4,2,561,3270,1834470.0,0
ST00103928,2026-05-27,W009,P00929,478,128,56,5,3,558,3380,1886040.0,0
ST00103929,2026-05-28,W010,P00930,479,129,63,6,-3,548,3490,1912520.0,0
ST00103930,2026-05-29,W011,P00931,480,130,70,7,-2,545,3600,1962000.0,0
ST00103931,2026-05-30,W012,P00932,481,131,77,8,-1,542,3710,2010820.0,0
ST00103932,2026-05-31,W013,P00933,482,132,84,0,0,530,3820,2024600.0,0
ST00103933,2026-06-01,W014,P00934,483,133,91,1,1,527,3930,2071110.0,0
ST00103934,2026-06-02,W015,P00935,484,134,98,2,2,524,4040,2116960.0,0
ST00103935,2026-06-03,W016,P00936,485,135,105,3,3,521,4150,2162150.0,0
ST00103936,2026-06-04,W017,P00937,486,136,112,4,-3,511,4260,2176860.0,0
ST00103937,2026-06-05,W018,P00938,487,137,119,5,-2,508,4370,2219960.0,0
ST00103938,2026-06-06,W019,P00939,488,138,126,6,-1,505,4480,2262400.0,0
ST00103939,2026-06-07,W020,P00940,489,139,133,7,0,502,4590,2304180.0,0
ST00103940,2026-06-08,W001,P00941,490,140,140,8,1,499,4700,2345300.0,0
ST00103941,2026-06-09,W002,P00942,491,141,147,0,2,487,4810,2342470.0,0
ST00103942,2026-06-10,W003,P00943,492,142,154,1,3,484,4920,2381280.0,0
ST00103943,2026-06-11,W004,P00944,493,143,161,2,-3,474,5030,2384220.0,0
ST00103944,2026-06-12,W005,P00945,494,144,168,3,-2,471,5140,2420940.0,0
ST00103945,2026-06-13,W006,P00946,495,145,175,4,-1,468,5250,2457000.0,0
ST00103946,2026-06-14,W007,P00947,496,146,182,5,0,465,5360,2492400.0,0
ST00103947,2026-06-15,W008,P00948,497,147,189,6,1,462,5470,2527140.0,0
ST00103948,2026-06-16,W009,P00949,498,148,196,7,2,459,5580,2561220.0,0
ST00103949,2026-06-17,W010,P00950,499,149,203,8,3,456,5690,2594640.0,0
ST00103950,2026-06-18,W011,P00951,500,150,210,0,-3,437,5800,2534600.0,0
ST00103951,2026-06-19,W012,P00952,501,151,217,1,-2,434,5910,2564940.0,0
ST00103952,2026-06-20,W013,P00953,502,152,224,2,-1,431,6020,2594620.0,0
ST00103953,2026-06-21,W014,P00954,503,153,231,3,0,428,6130,2623640.0,0
ST00103954,2026-06-22,W015,P00955,504,154,238,4,1,425,6240,2652000.0,0
ST00103955,2026-06-23,W016,P00956,505,155,245,5,2,422,6350,2679700.0,0
ST00103956,2026-06-24,W017,P00957,506,156,252,6,3,419,6460,2706740.0,0
ST00103957,2026-06-25,W018,P00958,507,157,259,7,-3,409,6570,2687130.0,0
