Order_ID,Customer_ID,Order_Date,Region_ID,Sales_Employee_ID,Channel,Order_Status,Management_Order_Value
O0066968,C006969,2026-02-21,R009,E00469,Referral,Completed,7259.33
O0066969,C006970,2026-02-22,R010,E00470,Instagram,Completed,9444.39
O0066970,C006971,2026-02-23,R011,E00471,Instagram,Completed,1895.52
O0066971,C006972,2026-02-24,R012,E00472,Organic Search,Completed,3942.64
O0066972,C006973,2026-02-25,R013,E00473,Instagram,Completed,5933.48
O0066973,C006974,2026-02-26,R014,E00474,Google Ads,Completed,7935.19
O0066974,C006975,2026-02-27,R015,E00475,Email,Completed,9946.14
O0066975,C006976,2026-02-28,R016,E00476,Organic Search,Cancelled,1994.12
O0066976,C006977,2026-03-01,R017,E00477,Referral,Returned,4145.77
O0066977,C006978,2026-03-02,R018,E00478,Instagram,Completed,6232.92
O0066979,C006980,2026-03-04,R020,E00480,Referral,Completed,10813.89
O0066980,C006981,2026-03-05,R001,E00481,Google Ads,Completed,2166.86
O0066981,C006982,2026-03-06,R002,E00482,Email,Completed,4340.81
O0066982,C006983,2026-03-07,R003,E00483,Email,Completed,6520.22
O0066983,C006984,2026-03-08,R004,E00484,Google Ads,Completed,9027.56
O0066984,C006985,2026-03-09,R005,E00485,Instagram,Completed,11298.79
O0066985,C006986,2026-03-10,R006,E00486,Email,Completed,2344.99
O0066986,C006987,2026-03-11,R007,E00487,Instagram,Completed,4695.45
O0066987,C006988,2026-03-12,R008,E00488,Instagram,Completed,7049.77
O0066988,C006989,2026-03-13,R009,E00489,Instagram,Completed,9406.32
O0066989,C006990,2026-03-14,R010,E00490,Instagram,Returned,11763.48
O0066990,C006991,2026-03-15,R011,E00491,Google Ads,Completed,2440.9
O0066991,C006992,2026-03-16,R012,E00492,Organic Search,Completed,4883.76
O0066992,C006993,2026-03-17,R013,E00493,Referral,Completed,7595.49
O0066993,C006994,2026-03-18,R014,E00494,Google Ads,Completed,10130.71
O0066994,C006995,2026-03-19,R015,E00495,Instagram,Cancelled,12664.93
O0066995,C006996,2026-03-20,R016,E00496,Email,Completed,2532.75
O0066996,C006997,2026-03-21,R017,E00497,Organic Search,Completed,5063.97
O0066997,C006998,2026-03-22,R018,E00498,Email,Completed,7874.7
O0066998,C006999,2026-03-23,R019,E00499,Instagram,Completed,10495.99
O0066999,C007000,2026-03-24,R020,E00500,Referral,Completed,13593.33
O0067000,C007001,2026-03-25,R001,E00001,Instagram,Completed,75.49
O0067001,C007002,2026-03-26,R002,E00002,Email,Completed,201.74
O0067002,C007003,2026-03-27,R003,E00003,Instagram,Returned,377.14
O0067003,C007004,2026-03-28,R004,E00004,Instagram,Completed,600.07
O0067004,C007005,2026-03-29,R005,E00005,Email,Completed,901.25
O0067005,C007006,2026-03-30,R006,E00006,Referral,Completed,204.42
O0067006,C007007,2026-03-31,R007,E00007,Referral,Completed,472.81
O0067007,C007008,2026-04-01,R008,E00008,Instagram,Completed,781.32
O0067008,C007009,2026-04-02,R009,E00009,Email,Completed,1135.73
O0067009,C007010,2026-04-03,R010,E00010,Organic Search,Completed,1534.44
O0067010,C007011,2026-04-04,R011,E00011,Google Ads,Completed,329.3
O0067011,C007012,2026-04-05,R012,E00012,Referral,Completed,728.51
O0067012,C007013,2026-04-06,R013,E00013,Referral,Completed,1159.61
O0067013,C007014,2026-04-07,R014,E00014,Organic Search,Cancelled,1692.97
O0067014,C007015,2026-04-08,R015,E00015,Organic Search,Completed,2226.94
O0067015,C007016,2026-04-09,R016,E00016,Organic Search,Returned,467.0
O0067016,C007017,2026-04-10,R017,E00017,Google Ads,Completed,976.13
O0067017,C007018,2026-04-11,R018,E00018,Organic Search,Completed,1525.78
O0067018,C007019,2026-04-12,R019,E00019,Google Ads,Completed,2193.05
O0067019,C007020,2026-04-13,R020,E00020,Email,Completed,2843.28
O0067020,C007021,2026-04-14,R001,E00021,Organic Search,Completed,610.08
O0067021,C007022,2026-04-15,R002,E00022,Email,Completed,1260.68
O0067022,C007023,2026-04-16,R003,E00023,Organic Search,Completed,1950.17
O0067023,C007024,2026-04-17,R004,E00024,Email,Completed,2676.95
O0067024,C007025,2026-04-18,R005,E00025,Google Ads,Completed,3439.4
O0067025,C007026,2026-04-19,R006,E00026,Email,Completed,732.27
O0067026,C007027,2026-04-20,R007,E00027,Referral,Completed,1501.55
O0067027,C007028,2026-04-21,R008,E00028,Organic Search,Completed,2390.75
O0067028,C007029,2026-04-22,R009,E00029,Instagram,Returned,3261.15
O0067029,C007030,2026-04-23,R010,E00030,Email,Completed,4165.6
O0067030,C007031,2026-04-24,R011,E00031,Email,Completed,850.41
O0067031,C007032,2026-04-25,R012,E00032,Email,Completed,1734.34
O0067032,C007033,2026-04-26,R013,E00033,Google Ads,Cancelled,2748.82
O0067033,C007034,2026-04-27,R014,E00034,Organic Search,Completed,3731.58
O0067034,C007035,2026-04-28,R015,E00035,Google Ads,Completed,4918.77
O0067035,C007036,2026-04-29,R016,E00036,Email,Completed,1000.24
O0067036,C007037,2026-04-30,R017,E00037,Instagram,Completed,2032.37
O0067037,C007038,2026-05-01,R018,E00038,Google Ads,Completed,3094.77
O0067038,C007039,2026-05-02,R019,E00039,Referral,Completed,4185.82
O0067039,C007040,2026-05-03,R020,E00040,Referral,Completed,5501.4
O0067040,C007041,2026-05-04,R001,E00041,Referral,Completed,1115.01
O0067041,C007042,2026-05-05,R002,E00042,Organic Search,Returned,2341.18
O0067042,C007043,2026-05-06,R003,E00043,Email,Completed,3555.56
O0067043,C007044,2026-05-07,R004,E00044,Instagram,Completed,4796.98
O0067044,C007045,2026-05-08,R005,E00045,Referral,Completed,6063.82
O0067045,C007046,2026-05-09,R006,E00046,Email,Completed,1225.74
O0067046,C007047,2026-05-10,R007,E00047,Organic Search,Completed,2568.57
O0067047,C007048,2026-05-11,R008,E00048,Organic Search,Completed,3891.39
O0067048,C007049,2026-05-12,R009,E00049,Email,Completed,5429.71
O0067049,C007050,2026-05-13,R010,E00050,Google Ads,Completed,6850.68
O0067050,C007051,2026-05-14,R011,E00051,Referral,Completed,1382.31
O0067051,C007052,2026-05-15,R012,E00052,Organic Search,Cancelled,2787.88
O0067052,C007053,2026-05-16,R013,E00053,Organic Search,Completed,4215.09
O0067053,C007054,2026-05-17,R014,E00054,Email,Completed,5873.17
O0067054,C007055,2026-05-18,R015,E00055,Google Ads,Returned,7396.25
O0067055,C007056,2026-05-19,R016,E00056,Email,Completed,1544.26
O0067056,C007057,2026-05-20,R017,E00057,Organic Search,Completed,3110.17
O0067057,C007058,2026-05-21,R018,E00058,Referral,Completed,4696.11
O0067058,C007059,2026-05-22,R019,E00059,Organic Search,Completed,6300.46
O0067059,C007060,2026-05-23,R020,E00060,Referral,Completed,7921.6
O0067060,C007061,2026-05-24,R001,E00061,Instagram,Completed,1652.3
O0067061,C007062,2026-05-25,R002,E00062,Instagram,Completed,3322.74
O0067062,C007063,2026-05-26,R003,E00063,Organic Search,Completed,5193.3
O0067063,C007064,2026-05-27,R004,E00064,Google Ads,Completed,6960.14
O0067064,C007065,2026-05-28,R005,E00065,Organic Search,Completed,8742.16
O0067065,C007066,2026-05-29,R006,E00066,Instagram,Completed,1756.29
O0067066,C007067,2026-05-30,R007,E00067,Google Ads,Completed,3527.21
O0067067,C007068,2026-05-31,R008,E00068,Google Ads,Returned,5508.91
O0067068,C007069,2026-06-01,R009,E00069,Referral,Completed,7373.95
O0067069,C007070,2026-06-02,R010,E00070,Referral,Completed,9589.69
O0067070,C007071,2026-06-03,R011,E00071,Google Ads,Cancelled,1924.99
O0067071,C007072,2026-06-04,R012,E00072,Referral,Completed,3862.99
O0067072,C007073,2026-06-05,R013,E00073,Referral,Completed,5812.39
O0067073,C007074,2026-06-06,R014,E00074,Google Ads,Completed,7771.58
O0067074,C007075,2026-06-07,R015,E00075,Referral,Completed,10101.55
O0067075,C007076,2026-06-08,R016,E00076,Instagram,Completed,2025.61
O0067076,C007077,2026-06-09,R017,E00077,Instagram,Completed,4209.55
O0067077,C007078,2026-06-10,R018,E00078,Instagram,Completed,6329.81
O0067078,C007079,2026-06-11,R019,E00079,Email,Completed,8458.23
O0067079,C007080,2026-06-12,R020,E00080,Google Ads,Completed,10593.2
O0067080,C007081,2026-06-13,R001,E00081,Instagram,Returned,2122.18
O0067081,C007082,2026-06-14,R002,E00082,Organic Search,Completed,4408.63
O0067083,C007084,2026-06-16,R004,E00084,Instagram,Completed,9166.44
O0067084,C007085,2026-06-17,R005,E00085,Google Ads,Completed,11474.42
O0067085,C007086,2026-06-18,R006,E00086,Instagram,Completed,2297.62
O0067086,C007087,2026-06-19,R007,E00087,Email,Completed,4599.63
O0067087,C007088,2026-06-20,R008,E00088,Instagram,Completed,6904.41
O0067088,C007089,2026-06-21,R009,E00089,Google Ads,Completed,9553.29
O0067089,C007090,2026-06-22,R010,E00090,Referral,Cancelled,11949.22
O0067090,C007091,2026-06-23,R011,E00091,Instagram,Completed,2478.45
O0067091,C007092,2026-06-24,R012,E00092,Instagram,Completed,4959.67
O0067092,C007093,2026-06-25,R013,E00093,Google Ads,Completed,7442.04
O0067093,C007094,2026-06-26,R014,E00094,Email,Returned,9923.96
O0067094,C007095,2026-06-27,R015,E00095,Organic Search,Completed,12403.79
O0067095,C007096,2026-06-28,R016,E00096,Email,Completed,2572.33
O0067096,C007097,2026-06-29,R017,E00097,Referral,Completed,5143.92
O0067097,C007098,2026-06-30,R018,E00098,Referral,Completed,7995.85
O0067098,C007099,2026-07-01,R019,E00099,Instagram,Completed,10659.14
O0067099,C007100,2026-07-02,R020,E00100,Google Ads,Completed,13318.72
O0067100,C007101,2026-07-03,R001,E00101,Google Ads,Completed,73.95
O0067101,C007102,2026-07-04,R002,E00102,Referral,Completed,197.58
O0067102,C007103,2026-07-05,R003,E00103,Referral,Completed,383.03
O0067103,C007104,2026-07-06,R004,E00104,Referral,Completed,609.54
O0067104,C007105,2026-07-07,R005,E00105,Organic Search,Completed,915.12
O0067105,C007106,2026-07-08,R006,E00106,Email,Completed,207.6
O0067106,C007107,2026-07-09,R007,E00107,Instagram,Returned,463.26
O0067107,C007108,2026-07-10,R008,E00108,Email,Completed,765.37
O0067108,C007109,2026-07-11,R009,E00109,Referral,Cancelled,1112.32
O0067109,C007110,2026-07-12,R010,E00110,Organic Search,Completed,1558.42
O0067110,C007111,2026-07-13,R011,E00111,Organic Search,Completed,334.5
O0067111,C007112,2026-07-14,R012,E00112,Email,Completed,739.72
O0067112,C007113,2026-07-15,R013,E00113,Instagram,Completed,1177.64
O0067113,C007114,2026-07-16,R014,E00114,Email,Completed,1658.77
O0067114,C007115,2026-07-17,R015,E00115,Organic Search,Completed,2181.5
O0067115,C007116,2026-07-18,R016,E00116,Organic Search,Completed,457.37
O0067116,C007117,2026-07-19,R017,E00117,Referral,Completed,991.38
O0067117,C007118,2026-07-20,R018,E00118,Referral,Completed,1549.87
O0067118,C007119,2026-07-21,R019,E00119,Referral,Completed,2226.79
O0067119,C007120,2026-07-22,R020,E00120,Instagram,Returned,2887.48
O0067120,C007121,2026-07-23,R001,E00121,Instagram,Completed,597.75
O0067121,C007122,2026-07-24,R002,E00122,Google Ads,Completed,1234.95
O0067122,C007123,2026-07-25,R003,E00123,Email,Completed,1909.96
O0067123,C007124,2026-07-26,R004,E00124,Instagram,Completed,2718.78
O0067124,C007125,2026-07-27,R005,E00125,Email,Completed,3493.71
O0067125,C007126,2026-07-28,R006,E00126,Referral,Completed,743.53
O0067126,C007127,2026-07-29,R007,E00127,Referral,Completed,1524.89
O0067127,C007128,2026-07-30,R008,E00128,Google Ads,Cancelled,2342.45
O0067128,C007129,2026-07-31,R009,E00129,Google Ads,Completed,3194.6
O0067129,C007130,2026-08-01,R010,E00130,Organic Search,Completed,4079.71
O0067130,C007131,2026-08-02,R011,E00131,Email,Completed,863.7
O0067131,C007132,2026-08-03,R012,E00132,Referral,Completed,1761.72
O0067132,C007133,2026-08-04,R013,E00133,Email,Returned,2791.11
O0067133,C007134,2026-08-05,R014,E00134,Referral,Completed,3789.58
O0067134,C007135,2026-08-06,R015,E00135,Organic Search,Completed,4819.4
O0067135,C007136,2026-08-07,R016,E00136,Organic Search,Completed,979.82
O0067136,C007137,2026-08-08,R017,E00137,Google Ads,Completed,1990.46
O0067137,C007138,2026-08-09,R018,E00138,Instagram,Completed,3143.12
O0067138,C007139,2026-08-10,R019,E00139,Instagram,Completed,4251.91
O0067139,C007140,2026-08-11,R020,E00140,Referral,Completed,5586.04
O0067140,C007141,2026-08-12,R001,E00141,Google Ads,Completed,1132.34
O0067141,C007142,2026-08-13,R002,E00142,Organic Search,Completed,2293.88
O0067142,C007143,2026-08-14,R003,E00143,Organic Search,Completed,3483.0
O0067143,C007144,2026-08-15,R004,E00144,Google Ads,Completed,4698.07
O0067144,C007145,2026-08-16,R005,E00145,Instagram,Completed,6158.57
O0067145,C007146,2026-08-17,R006,E00146,Referral,Returned,1245.1
O0067146,C007147,2026-08-18,R007,E00147,Google Ads,Cancelled,2608.09
O0067147,C007148,2026-08-19,R008,E00148,Organic Search,Completed,3951.88
O0067148,C007149,2026-08-20,R009,E00149,Email,Completed,5320.02
O0067149,C007150,2026-08-21,R010,E00150,Google Ads,Completed,6710.87
O0067150,C007151,2026-08-22,R011,E00151,Google Ads,Completed,1353.81
O0067151,C007152,2026-08-23,R012,E00152,Google Ads,Completed,2831.44
O0067152,C007153,2026-08-24,R013,E00153,Email,Completed,4281.65
O0067153,C007154,2026-08-25,R014,E00154,Google Ads,Completed,5963.53
O0067154,C007155,2026-08-26,R015,E00155,Google Ads,Completed,7511.22
O0067155,C007156,2026-08-27,R016,E00156,Email,Completed,1513.07
O0067156,C007157,2026-08-28,R017,E00157,Google Ads,Completed,3046.7
O0067157,C007158,2026-08-29,R018,E00158,Email,Completed,4599.28
O0067158,C007159,2026-08-30,R019,E00159,Referral,Returned,6398.9
O0067159,C007160,2026-08-31,R020,E00160,Email,Completed,8046.67
O0067160,C007161,2025-09-01,R001,E00161,Instagram,Completed,1677.72
O0067161,C007162,2025-09-02,R002,E00162,Referral,Completed,3374.39
O0067162,C007163,2025-09-03,R003,E00163,Referral,Completed,5088.39
O0067163,C007164,2025-09-04,R004,E00164,Instagram,Completed,6818.1
O0067164,C007165,2025-09-05,R005,E00165,Google Ads,Completed,8561.91
O0067165,C007166,2025-09-06,R006,E00166,Organic Search,Cancelled,1783.73
O0067166,C007167,2025-09-07,R007,E00167,Instagram,Completed,3582.91
O0067167,C007168,2025-09-08,R008,E00168,Organic Search,Completed,5593.67
O0067168,C007169,2025-09-09,R009,E00169,Referral,Completed,7488.57
O0067169,C007170,2025-09-10,R010,E00170,Referral,Completed,9395.96
O0067170,C007171,2025-09-11,R011,E00171,Google Ads,Completed,1885.7
O0067171,C007172,2025-09-12,R012,E00172,Referral,Returned,3783.34
O0067172,C007173,2025-09-13,R013,E00173,Google Ads,Completed,5903.21
O0067173,C007174,2025-09-14,R014,E00174,Organic Search,Completed,7894.29
O0067174,C007175,2025-09-15,R015,E00175,Organic Search,Completed,10256.96
O0067175,C007176,2025-09-16,R016,E00176,Email,Completed,2057.09
O0067176,C007177,2025-09-17,R017,E00177,Instagram,Completed,4124.51
O0067177,C007178,2025-09-18,R018,E00178,Email,Completed,6200.63
O0067178,C007179,2025-09-19,R019,E00179,Referral,Completed,8283.83
O0067179,C007180,2025-09-20,R020,E00180,Instagram,Completed,10758.72
O0067180,C007181,2025-09-21,R001,E00181,Email,Completed,2155.69
O0067181,C007182,2025-09-22,R002,E00182,Instagram,Completed,4476.46
O0067182,C007183,2025-09-23,R003,E00183,Google Ads,Completed,6726.13
O0067183,C007184,2025-09-24,R004,E00184,Email,Completed,8981.26
O0067184,C007185,2025-09-25,R005,E00185,Instagram,Cancelled,11240.25
O0067185,C007186,2025-09-26,R006,E00186,Email,Completed,2250.25
O0067186,C007187,2025-09-27,R007,E00187,Referral,Completed,4671.5
O0067187,C007188,2025-09-28,R008,E00188,Organic Search,Completed,7013.43
O0067188,C007189,2025-09-29,R009,E00189,Referral,Completed,9700.26
O0067189,C007190,2025-09-30,R010,E00190,Email,Completed,12134.96
O0067190,C007191,2025-10-01,R011,E00191,Organic Search,Completed,2428.38
O0067191,C007192,2025-10-02,R012,E00192,Referral,Completed,4858.45
O0067192,C007193,2025-10-03,R013,E00193,Referral,Completed,7288.6
O0067193,C007194,2025-10-04,R014,E00194,Instagram,Completed,10079.02
O0067194,C007195,2025-10-05,R015,E00195,Instagram,Completed,12599.64
O0067195,C007196,2025-10-06,R016,E00196,Google Ads,Completed,2611.9
O0067196,C007197,2025-10-07,R017,E00197,Referral,Completed,5223.88
O0067197,C007198,2025-10-08,R018,E00198,Instagram,Returned,7834.32
O0067198,C007199,2025-10-09,R019,E00199,Instagram,Completed,10441.6
O0067199,C007200,2025-10-10,R020,E00200,Organic Search,Completed,13044.11
O0067200,C007201,2025-10-11,R001,E00201,Instagram,Completed,75.1
O0067201,C007202,2025-10-12,R002,E00202,Google Ads,Completed,200.7
O0067202,C007203,2025-10-13,R003,E00203,Instagram,Completed,388.93
O0067203,C007204,2025-10-14,R004,E00204,Google Ads,Cancelled,619.01
O0067204,C007205,2025-10-15,R005,E00205,Organic Search,Completed,896.63
O0067205,C007206,2025-10-16,R006,E00206,Email,Completed,203.36
O0067206,C007207,2025-10-17,R007,E00207,Organic Search,Completed,453.71
O0067207,C007208,2025-10-18,R008,E00208,Referral,Completed,777.33
O0067208,C007209,2025-10-19,R009,E00209,Google Ads,Completed,1129.88
O0067209,C007210,2025-10-20,R010,E00210,Organic Search,Completed,1582.39
O0067210,C007211,2025-10-21,R011,E00211,Google Ads,Returned,339.7
O0067211,C007212,2025-10-22,R012,E00212,Google Ads,Completed,724.78
O0067212,C007213,2025-10-23,R013,E00213,Instagram,Completed,1153.6
O0067213,C007214,2025-10-24,R014,E00214,Instagram,Completed,1624.57
O0067214,C007215,2025-10-25,R015,E00215,Instagram,Completed,2215.58
O0067215,C007216,2025-10-26,R016,E00216,Google Ads,Completed,464.59
O0067216,C007217,2025-10-27,R017,E00217,Referral,Completed,1006.63
O0067217,C007218,2025-10-28,R018,E00218,Google Ads,Completed,1573.96
O0067218,C007219,2025-10-29,R019,E00219,Organic Search,Completed,2181.8
O0067219,C007220,2025-10-30,R020,E00220,Email,Completed,2828.55
O0067220,C007221,2025-10-31,R001,E00221,Google Ads,Completed,585.43
O0067221,C007222,2025-11-01,R002,E00222,Instagram,Completed,1254.24
O0067222,C007223,2025-11-02,R003,E00223,Google Ads,Cancelled,1940.12
O0067223,C007224,2025-11-03,R004,E00224,Instagram,Returned,2760.61
O0067224,C007225,2025-11-04,R005,E00225,Email,Completed,3548.01
O0067225,C007226,2025-11-05,R006,E00226,Referral,Completed,728.51
O0067226,C007227,2025-11-06,R007,E00227,Email,Completed,1493.77
O0067227,C007228,2025-11-07,R008,E00228,Instagram,Completed,2294.15
O0067228,C007229,2025-11-08,R009,E00229,Referral,Completed,3244.51
O0067229,C007230,2025-11-09,R010,E00230,Instagram,Completed,4144.13
O0067230,C007231,2025-11-10,R011,E00231,Google Ads,Completed,876.99
O0067231,C007232,2025-11-11,R012,E00232,Referral,Completed,1789.1
O0067232,C007233,2025-11-12,R013,E00233,Instagram,Completed,2734.73
O0067233,C007234,2025-11-13,R014,E00234,Email,Completed,3712.24
O0067234,C007235,2025-11-14,R015,E00235,Email,Completed,4720.03
O0067235,C007236,2025-11-15,R016,E00236,Email,Completed,995.13
O0067236,C007237,2025-11-16,R017,E00237,Referral,Returned,2021.89
O0067237,C007238,2025-11-17,R018,E00238,Referral,Completed,3191.48
O0067238,C007239,2025-11-18,R019,E00239,Google Ads,Completed,4318.01
O0067239,C007240,2025-11-19,R020,E00240,Instagram,Completed,5473.19
O0067240,C007241,2025-11-20,R001,E00241,Email,Completed,1109.24
O0067241,C007242,2025-11-21,R002,E00242,Instagram,Cancelled,2246.59
O0067242,C007243,2025-11-22,R003,E00243,Google Ads,Completed,3537.42
O0067243,C007244,2025-11-23,R004,E00244,Email,Completed,4772.25
O0067244,C007245,2025-11-24,R005,E00245,Organic Search,Completed,6253.31
O0067245,C007246,2025-11-25,R006,E00246,Google Ads,Completed,1264.45
O0067246,C007247,2025-11-26,R007,E00247,Instagram,Completed,2555.4
O0067247,C007248,2025-11-27,R008,E00248,Organic Search,Completed,3871.23
O0067248,C007249,2025-11-28,R009,E00249,Instagram,Completed,5210.32
O0067249,C007250,2025-11-29,R010,E00250,Organic Search,Returned,6815.73
O0067251,C007252,2025-12-01,R012,E00252,Email,Completed,2875.0
O0067252,C007253,2025-12-02,R013,E00253,Email,Completed,4348.2
O0067253,C007254,2025-12-03,R014,E00254,Organic Search,Completed,5843.05
O0067254,C007255,2025-12-04,R015,E00255,Google Ads,Completed,7357.93
O0067255,C007256,2025-12-05,R016,E00256,Email,Completed,1481.87
O0067256,C007257,2025-12-06,R017,E00257,Email,Completed,3094.3
O0067257,C007258,2025-12-07,R018,E00258,Email,Completed,4671.9
O0067258,C007259,2025-12-08,R019,E00259,Organic Search,Completed,6497.35
O0067259,C007260,2025-12-09,R020,E00260,Email,Completed,8171.75
O0067260,C007261,2025-12-10,R001,E00261,Google Ads,Cancelled,1643.83
O0067261,C007262,2025-12-11,R002,E00262,Referral,Completed,3305.52
O0067262,C007263,2025-12-12,R003,E00263,Referral,Returned,4983.47
O0067263,C007264,2025-12-13,R004,E00264,Referral,Completed,6924.63
O0067264,C007265,2025-12-14,R005,E00265,Email,Completed,8697.1
O0067265,C007266,2025-12-15,R006,E00266,Email,Completed,1811.17
O0067266,C007267,2025-12-16,R007,E00267,Email,Completed,3638.6
O0067267,C007268,2025-12-17,R008,E00268,Instagram,Completed,5480.66
O0067268,C007269,2025-12-18,R009,E00269,Instagram,Completed,7335.74
O0067269,C007270,2025-12-19,R010,E00270,Email,Completed,9202.22
O0067270,C007271,2025-12-20,R011,E00271,Referral,Completed,1915.16
O0067271,C007272,2025-12-21,R012,E00272,Instagram,Completed,3843.08
O0067272,C007273,2025-12-22,R013,E00273,Referral,Completed,5994.03
O0067273,C007274,2025-12-23,R014,E00274,Email,Completed,8017.0
O0067274,C007275,2025-12-24,R015,E00275,Email,Completed,10049.75
O0067275,C007276,2025-12-25,R016,E00276,Referral,Returned,2015.11
O0067276,C007277,2025-12-26,R017,E00277,Referral,Completed,4039.47
O0067277,C007278,2025-12-27,R018,E00278,Google Ads,Completed,6297.51
O0067278,C007279,2025-12-28,R019,E00279,Organic Search,Completed,8414.63
O0067279,C007280,2025-12-29,R020,E00280,Referral,Cancelled,10924.24
O0067280,C007281,2025-12-30,R001,E00281,Instagram,Completed,2189.2
O0067281,C007282,2025-12-31,R002,E00282,Email,Completed,4386.02
O0067282,C007283,2026-01-01,R003,E00283,Referral,Completed,6588.86
O0067283,C007284,2026-01-02,R004,E00284,Email,Completed,8796.08
O0067284,C007285,2026-01-03,R005,E00285,Referral,Completed,11415.88
O0067285,C007286,2026-01-04,R006,E00286,Instagram,Completed,2285.78
O0067286,C007287,2026-01-05,R007,E00287,Organic Search,Completed,4743.37
O0067287,C007288,2026-01-06,R008,E00288,Google Ads,Completed,7122.45
O0067288,C007289,2026-01-07,R009,E00289,Referral,Returned,9504.3
O0067289,C007290,2026-01-08,R010,E00290,Google Ads,Completed,11887.31
O0067290,C007291,2026-01-09,R011,E00291,Organic Search,Completed,2378.31
O0067291,C007292,2026-01-10,R012,E00292,Instagram,Completed,4934.36
O0067292,C007293,2026-01-11,R013,E00293,Referral,Completed,7403.68
O0067293,C007294,2026-01-12,R014,E00294,Referral,Completed,10234.08
O0067294,C007295,2026-01-13,R015,E00295,Google Ads,Completed,12795.49
O0067295,C007296,2026-01-14,R016,E00296,Google Ads,Completed,2559.14
O0067296,C007297,2026-01-15,R017,E00297,Email,Completed,5117.27
O0067297,C007298,2026-01-16,R018,E00298,Email,Completed,7672.79
O0067298,C007299,2026-01-17,R019,E00299,Email,Cancelled,10604.75
O0067299,C007300,2026-01-18,R020,E00300,Referral,Completed,13250.07
O0067300,C007301,2026-01-19,R001,E00301,Instagram,Completed,76.26
O0067301,C007302,2026-01-20,R002,E00302,Organic Search,Returned,203.82
O0067302,C007303,2026-01-21,R003,E00303,Email,Completed,381.07
O0067303,C007304,2026-01-22,R004,E00304,Organic Search,Completed,606.38
O0067304,C007305,2026-01-23,R005,E00305,Email,Completed,878.14
O0067305,C007306,2026-01-24,R006,E00306,Referral,Completed,206.54
O0067306,C007307,2026-01-25,R007,E00307,Instagram,Completed,460.87
O0067307,C007308,2026-01-26,R008,E00308,Instagram,Completed,789.29
O0067308,C007309,2026-01-27,R009,E00309,Email,Completed,1147.44
O0067309,C007310,2026-01-28,R010,E00310,Referral,Completed,1550.43
O0067310,C007311,2026-01-29,R011,E00311,Instagram,Completed,332.77
O0067311,C007312,2026-01-30,R012,E00312,Referral,Completed,709.83
O0067312,C007313,2026-01-31,R013,E00313,Instagram,Completed,1171.63
O0067313,C007314,2026-02-01,R014,E00314,Google Ads,Completed,1650.22
O0067314,C007315,2026-02-02,R015,E00315,Instagram,Returned,2249.67
O0067315,C007316,2026-02-03,R016,E00316,Google Ads,Completed,471.81
O0067316,C007317,2026-02-04,R017,E00317,Google Ads,Completed,986.3
O0067317,C007318,2026-02-05,R018,E00318,Google Ads,Cancelled,1541.84
O0067318,C007319,2026-02-06,R019,E00319,Organic Search,Completed,2136.82
O0067319,C007320,2026-02-07,R020,E00320,Organic Search,Completed,2872.75
O0067320,C007321,2026-02-08,R001,E00321,Organic Search,Completed,594.67
O0067321,C007322,2026-02-09,R002,E00322,Referral,Completed,1273.54
O0067322,C007323,2026-02-10,R003,E00323,Instagram,Completed,1970.28
O0067323,C007324,2026-02-11,R004,E00324,Instagram,Completed,2704.84
O0067324,C007325,2026-02-12,R005,E00325,Instagram,Completed,3475.6
O0067325,C007326,2026-02-13,R006,E00326,Email,Completed,713.49
O0067326,C007327,2026-02-14,R007,E00327,Email,Completed,1517.11
O0067327,C007328,2026-02-15,R008,E00328,Organic Search,Returned,2330.38
O0067328,C007329,2026-02-16,R009,E00329,Organic Search,Completed,3294.43
O0067329,C007330,2026-02-17,R010,E00330,Organic Search,Completed,4208.55
O0067330,C007331,2026-02-18,R011,E00331,Instagram,Completed,859.27
O0067331,C007332,2026-02-19,R012,E00332,Email,Completed,1752.59
O0067332,C007333,2026-02-20,R013,E00333,Google Ads,Completed,2678.34
O0067333,C007334,2026-02-21,R014,E00334,Instagram,Completed,3770.24
O0067334,C007335,2026-02-22,R015,E00335,Email,Completed,4794.55
O0067335,C007336,2026-02-23,R016,E00336,Instagram,Completed,1010.44
O0067336,C007337,2026-02-24,R017,E00337,Email,Cancelled,2053.32
O0067337,C007338,2026-02-25,R018,E00338,Email,Completed,3127.0
O0067338,C007339,2026-02-26,R019,E00339,Instagram,Completed,4229.88
O0067339,C007340,2026-02-27,R020,E00340,Organic Search,Completed,5360.34
O0067340,C007341,2026-02-28,R001,E00341,Instagram,Returned,1126.57
O0067341,C007342,2026-03-01,R002,E00342,Google Ads,Completed,2282.06
O0067342,C007343,2026-03-02,R003,E00343,Google Ads,Completed,3591.84
O0067343,C007344,2026-03-03,R004,E00344,Referral,Completed,4846.43
O0067344,C007345,2026-03-04,R005,E00345,Google Ads,Completed,6126.98
O0067345,C007346,2026-03-05,R006,E00346,Instagram,Completed,1238.65
O0067346,C007347,2026-03-06,R007,E00347,Instagram,Completed,2502.71
O0067347,C007348,2026-03-07,R008,E00348,Referral,Completed,3931.72
O0067348,C007349,2026-03-08,R009,E00349,Organic Search,Completed,5292.59
O0067349,C007350,2026-03-09,R010,E00350,Instagram,Completed,6920.59
O0067350,C007351,2026-03-10,R011,E00351,Organic Search,Completed,1396.56
