"Campaign_ID","Campaign_Date","Channel","Campaign_Name","Spend","Impressions","Clicks","Leads","Conversions","Attributed_Revenue","Attributed_Profit"
"MC004414","2025-10-05","Organic Search","Campaign 4414","17000","24414","1414","514","14","33796","-7537.119999999999"
"MC004415","2025-10-06","Google Ads","Campaign 4415","17500","24415","1415","515","15","36225","-7356.999999999998"
"MC004416","2025-10-07","Instagram","Campaign 4416","18000","24416","1416","516","16","38656","-7176.32"
"MC004417","2025-10-08","Email","Campaign 4417","18500","24417","1417","517","17","41089","-6995.079999999998"
"MC004418","2025-10-09","Referral","Campaign 4418","19000","24418","1418","518","18","43524","-6813.279999999999"
"MC004419","2025-10-10","Organic Search","Campaign 4419","19500","24419","1419","519","19","45961","-6630.919999999998"
"MC004420","2025-10-11","Google Ads","Campaign 4420","20000","24420","1420","520","20","48400","-6447.999999999998"
"MC004421","2025-10-12","Instagram","Campaign 4421","20500","24421","1421","521","21","50841","-6264.519999999999"
"MC004422","2025-10-13","Email","Campaign 4422","21000","24422","1422","522","22","53284","-6080.479999999998"
"MC004423","2025-10-14","Referral","Campaign 4423","21500","24423","1423","523","23","55729","-5895.879999999999"
"MC004424","2025-10-15","Organic Search","Campaign 4424","22000","24424","1424","524","24","58176","-5710.719999999999"
"MC004425","2025-10-16","Google Ads","Campaign 4425","22500","24425","1425","525","25","60625","-5525"
"MC004426","2025-10-17","Instagram","Campaign 4426","23000","24426","1426","526","26","63076","-5338.7199999999975"
"MC004427","2025-10-18","Email","Campaign 4427","23500","24427","1427","527","27","65529","-5151.879999999997"
"MC004428","2025-10-19","Referral","Campaign 4428","24000","24428","1428","528","28","67984","-4964.48"
"MC004429","2025-10-20","Organic Search","Campaign 4429","24500","24429","1429","529","29","70441","-4776.519999999997"
"MC004430","2025-10-21","Google Ads","Campaign 4430","25000","24430","1430","530","30","72900","-4587.999999999996"
"MC004431","2025-10-22","Instagram","Campaign 4431","25500","24431","1431","531","31","75361","-4398.919999999998"
"MC004432","2025-10-23","Email","Campaign 4432","26000","24432","1432","532","32","77824","-4209.279999999999"
"MC004433","2025-10-24","Referral","Campaign 4433","26500","24433","1433","533","33","80289","-4019.079999999998"
"MC004434","2025-10-25","Organic Search","Campaign 4434","27000","24434","1434","534","34","82756","-3828.319999999996"
"MC004435","2025-10-26","Google Ads","Campaign 4435","27500","24435","1435","535","35","85225","-3636.9999999999964"
"MC004436","2025-10-27","Instagram","Campaign 4436","28000","24436","1436","536","36","87696","-3445.119999999999"
"MC004437","2025-10-28","Email","Campaign 4437","28500","24437","1437","537","37","90169","-3252.6799999999967"
"MC004438","2025-10-29","Referral","Campaign 4438","29000","24438","1438","538","38","92644","-3059.6799999999967"
"MC004439","2025-10-30","Organic Search","Campaign 4439","29500","24439","1439","539","39","95121","-2866.119999999999"
"MC004440","2025-10-31","Google Ads","Campaign 4440","30000","24440","1440","540","40","97600","-2671.9999999999964"
"MC004441","2025-11-01","Instagram","Campaign 4441","30500","24441","1441","541","41","100081","-2477.319999999996"
"MC004442","2025-11-02","Email","Campaign 4442","31000","24442","1442","542","42","102564","-2282.079999999998"
"MC004443","2025-11-03","Referral","Campaign 4443","31500","24443","1443","543","43","105049","-2086.279999999999"
"MC004444","2025-11-04","Organic Search","Campaign 4444","32000","24444","1444","544","44","107536","-1889.9199999999983"
"MC004445","2025-11-05","Google Ads","Campaign 4445","32500","24445","1445","545","45","110025","-1692.9999999999964"
"MC004446","2025-11-06","Instagram","Campaign 4446","33000","24446","1446","546","46","112516","-1495.5199999999968"
"MC004447","2025-11-07","Email","Campaign 4447","33500","24447","1447","547","47","115009","-1297.479999999996"
"MC004448","2025-11-08","Referral","Campaign 4448","34000","24448","1448","548","48","117504","-1098.8799999999974"
"MC004449","2025-11-09","Organic Search","Campaign 4449","34500","24449","1449","549","49","120001","-899.7199999999939"
"MC004450","2025-11-10","Google Ads","Campaign 4450","35000","24450","1450","550","50","122500","-700"
"MC004451","2025-11-11","Instagram","Campaign 4451","35500","24451","1451","551","51","125001","-499.7199999999939"
"MC004452","2025-11-12","Email","Campaign 4452","36000","24452","1452","552","52","127504","-298.8799999999974"
"MC004453","2025-11-13","Referral","Campaign 4453","36500","24453","1453","553","53","130009","-97.47999999999593"
"MC004454","2025-11-14","Organic Search","Campaign 4454","37000","24454","1454","554","54","132516","104.4800000000032"
"MC004455","2025-11-15","Google Ads","Campaign 4455","37500","24455","1455","555","55","135025","307"
"MC004456","2025-11-16","Instagram","Campaign 4456","38000","24456","1456","556","56","137536","510.08000000000175"
"MC004457","2025-11-17","Email","Campaign 4457","38500","24457","1457","557","57","140049","713.7200000000012"
"MC004458","2025-11-18","Referral","Campaign 4458","39000","24458","1458","558","58","142564","917.9200000000055"
"MC004459","2025-11-19","Organic Search","Campaign 4459","39500","24459","1459","559","59","145081","1122.6800000000003"
"MC004460","2025-11-20","Google Ads","Campaign 4460","40000","24460","1460","560","60","147600","1328.0000000000073"
"MC004461","2025-11-21","Instagram","Campaign 4461","40500","24461","1461","561","61","150121","1533.8800000000047"
"MC004462","2025-11-22","Email","Campaign 4462","41000","24462","1462","562","62","152644","1740.320000000007"
"MC004463","2025-11-23","Referral","Campaign 4463","41500","24463","1463","563","63","155169","1947.320000000007"
"MC004464","2025-11-24","Organic Search","Campaign 4464","42000","24464","1464","564","64","157696","2154.8800000000047"
"MC004465","2025-11-25","Google Ads","Campaign 4465","42500","24465","1465","565","65","160225","2363.0000000000073"
"MC004466","2025-11-26","Instagram","Campaign 4466","43000","24466","1466","566","66","162756","2571.6800000000076"
"MC004467","2025-11-27","Email","Campaign 4467","43500","24467","1467","567","67","165289","2780.9200000000055"
"MC004468","2025-11-28","Referral","Campaign 4468","44000","24468","1468","568","68","167824","2990.720000000001"
"MC004469","2025-11-29","Organic Search","Campaign 4469","44500","24469","1469","569","69","170361","3201.0800000000017"
"MC004470","2025-11-30","Google Ads","Campaign 4470","45000","24470","1470","570","70","172900","3412.0000000000073"
"MC004471","2025-12-01","Instagram","Campaign 4471","45500","24471","1471","571","71","175441","3623.480000000003"
"MC004472","2025-12-02","Email","Campaign 4472","46000","24472","1472","572","72","177984","3835.520000000004"
"MC004473","2025-12-03","Referral","Campaign 4473","46500","24473","1473","573","73","180529","4048.1200000000026"
"MC004474","2025-12-04","Organic Search","Campaign 4474","47000","24474","1474","574","74","183076","4261.280000000006"
"MC004475","2025-12-05","Google Ads","Campaign 4475","47500","24475","1475","575","75","185625","4475.000000000007"
"MC004476","2025-12-06","Instagram","Campaign 4476","48000","24476","1476","576","76","188176","4689.280000000006"
"MC004477","2025-12-07","Email","Campaign 4477","48500","24477","1477","577","77","190729","4904.120000000003"
"MC004478","2025-12-08","Referral","Campaign 4478","49000","24478","1478","578","78","193284","5119.520000000004"
"MC004479","2025-12-09","Organic Search","Campaign 4479","49500","24479","1479","579","79","195841","5335.480000000003"
"MC004480","2025-12-10","Google Ads","Campaign 4480","50000","24480","1480","580","80","198400","5552.000000000007"
"MC004481","2025-12-11","Instagram","Campaign 4481","50500","24481","1481","581","81","200961","5769.080000000002"
"MC004482","2025-12-12","Email","Campaign 4482","51000","24482","1482","582","82","203524","5986.720000000008"
"MC004483","2025-12-13","Referral","Campaign 4483","51500","24483","1483","583","83","206089","6204.9200000000055"
"MC004484","2025-12-14","Organic Search","Campaign 4484","52000","24484","1484","584","84","208656","6423.680000000008"
"MC004485","2025-12-15","Google Ads","Campaign 4485","52500","24485","1485","585","85","211225","6643.000000000007"
"MC004486","2025-12-16","Instagram","Campaign 4486","53000","24486","1486","586","86","213796","6862.880000000005"
"MC004487","2025-12-17","Email","Campaign 4487","53500","24487","1487","587","87","216369","7083.320000000007"
"MC004488","2025-12-18","Referral","Campaign 4488","54000","24488","1488","588","88","218944","7304.320000000007"
"MC004489","2025-12-19","Organic Search","Campaign 4489","54500","24489","1489","589","89","221521","7525.880000000005"
"MC004490","2025-12-20","Google Ads","Campaign 4490","55000","24490","1490","590","90","224100","7748.000000000007"
"MC004491","2025-12-21","Instagram","Campaign 4491","55500","24491","1491","591","91","226681","7970.680000000008"
"MC004492","2025-12-22","Email","Campaign 4492","56000","24492","1492","592","92","229264","8193.920000000006"
"MC004493","2025-12-23","Referral","Campaign 4493","56500","24493","1493","593","93","231849","8417.720000000008"
"MC004494","2025-12-24","Organic Search","Campaign 4494","57000","24494","1494","594","94","234436","8642.080000000002"
"MC004495","2025-12-25","Google Ads","Campaign 4495","57500","24495","1495","595","95","237025","8867"
"MC004496","2025-12-26","Instagram","Campaign 4496","58000","24496","1496","596","96","239616","9092.48000000001"
"MC004497","2025-12-27","Email","Campaign 4497","58500","24497","1497","597","97","242209","9318.520000000004"
"MC004498","2025-12-28","Referral","Campaign 4498","59000","24498","1498","598","98","244804","9545.12000000001"
"MC004499","2025-12-29","Organic Search","Campaign 4499","59500","24499","1499","599","99","247401","9772.280000000013"
"MC004500","2025-12-30","Google Ads","Campaign 4500","10000","24500","1500","100","10","25000","-2999.999999999999"
"MC004501","2025-12-31","Instagram","Campaign 4501","10500","24501","1501","101","11","27511","-2796.919999999999"
"MC004502","2026-01-01","Email","Campaign 4502","11000","24502","1502","102","12","30024","-2593.279999999999"
"MC004503","2026-01-02","Referral","Campaign 4503","11500","24503","1503","103","13","32539","-2389.08"
"MC004504","2026-01-03","Organic Search","Campaign 4504","12000","24504","1504","104","14","35056","-2184.3199999999997"
"MC004505","2026-01-04","Google Ads","Campaign 4505","12500","24505","1505","105","15","37575","-1978.9999999999982"
"MC004506","2026-01-05","Instagram","Campaign 4506","13000","24506","1506","106","16","40096","-1773.119999999999"
"MC004507","2026-01-06","Email","Campaign 4507","13500","24507","1507","107","17","42619","-1566.6799999999985"
"MC004508","2026-01-07","Referral","Campaign 4508","14000","24508","1508","108","18","45144","-1359.6799999999985"
"MC004509","2026-01-08","Organic Search","Campaign 4509","14500","24509","1509","109","19","47671","-1152.119999999999"
"MC004510","2026-01-09","Google Ads","Campaign 4510","15000","24510","1510","110","20","50200","-943.9999999999982"
"MC004511","2026-01-10","Instagram","Campaign 4511","15500","24511","1511","111","21","52731","-735.3199999999979"
"MC004512","2026-01-11","Email","Campaign 4512","16000","24512","1512","112","22","55264","-526.0799999999981"
"MC004513","2026-01-12","Referral","Campaign 4513","16500","24513","1513","113","23","57799","-316.27999999999884"
"MC004514","2026-01-13","Organic Search","Campaign 4514","17000","24514","1514","114","24","60336","-105.91999999999825"
"MC004515","2026-01-14","Google Ads","Campaign 4515","17500","24515","1515","115","25","62875","105"
"MC004516","2026-01-15","Instagram","Campaign 4516","18000","24516","1516","116","26","65416","316.4800000000032"
"MC004517","2026-01-16","Email","Campaign 4517","18500","24517","1517","117","27","67959","528.5200000000004"
"MC004518","2026-01-17","Referral","Campaign 4518","19000","24518","1518","118","28","70504","741.1200000000026"
"MC004519","2026-01-18","Organic Search","Campaign 4519","19500","24519","1519","119","29","73051","954.2800000000025"
"MC004520","2026-01-19","Google Ads","Campaign 4520","20000","24520","1520","120","30","75600","1168.0000000000036"
"MC004521","2026-01-20","Instagram","Campaign 4521","20500","24521","1521","121","31","78151","1382.2800000000025"
"MC004522","2026-01-21","Email","Campaign 4522","21000","24522","1522","122","32","80704","1597.1200000000026"
"MC004523","2026-01-22","Referral","Campaign 4523","21500","24523","1523","123","33","83259","1812.5200000000004"
"MC004524","2026-01-23","Organic Search","Campaign 4524","22000","24524","1524","124","34","85816","2028.4800000000032"
"MC004525","2026-01-24","Google Ads","Campaign 4525","22500","24525","1525","125","35","88375","2245.0000000000036"
"MC004526","2026-01-25","Instagram","Campaign 4526","23000","24526","1526","126","36","90936","2462.0800000000017"
"MC004527","2026-01-26","Email","Campaign 4527","23500","24527","1527","127","37","93499","2679.720000000001"
"MC004528","2026-01-27","Referral","Campaign 4528","24000","24528","1528","128","38","96064","2897.920000000002"
"MC004529","2026-01-28","Organic Search","Campaign 4529","24500","24529","1529","129","39","98631","3116.680000000004"
"MC004530","2026-01-29","Google Ads","Campaign 4530","25000","24530","1530","130","40","101200","3336.0000000000036"
"MC004531","2026-01-30","Instagram","Campaign 4531","25500","24531","1531","131","41","103771","3555.880000000001"
"MC004532","2026-01-31","Email","Campaign 4532","26000","24532","1532","132","42","106344","3776.3200000000033"
"MC004533","2026-02-01","Referral","Campaign 4533","26500","24533","1533","133","43","108919","3997.3200000000033"
"MC004534","2026-02-02","Organic Search","Campaign 4534","27000","24534","1534","134","44","111496","4218.880000000005"
"MC004535","2026-02-03","Google Ads","Campaign 4535","27500","24535","1535","135","45","114075","4441.000000000004"
"MC004536","2026-02-04","Instagram","Campaign 4536","28000","24536","1536","136","46","116656","4663.680000000004"
"MC004537","2026-02-05","Email","Campaign 4537","28500","24537","1537","137","47","119239","4886.9200000000055"
"MC004538","2026-02-06","Referral","Campaign 4538","29000","24538","1538","138","48","121824","5110.720000000001"
"MC004539","2026-02-07","Organic Search","Campaign 4539","29500","24539","1539","139","49","124411","5335.080000000002"
"MC004540","2026-02-08","Google Ads","Campaign 4540","30000","24540","1540","140","50","127000","5560"
"MC004541","2026-02-09","Instagram","Campaign 4541","30500","24541","1541","141","51","129591","5785.480000000003"
"MC004542","2026-02-10","Email","Campaign 4542","31000","24542","1542","142","52","132184","6011.520000000004"
"MC004543","2026-02-11","Referral","Campaign 4543","31500","24543","1543","143","53","134779","6238.120000000003"
"MC004544","2026-02-12","Organic Search","Campaign 4544","32000","24544","1544","144","54","137376","6465.280000000006"
"MC004545","2026-02-13","Google Ads","Campaign 4545","32500","24545","1545","145","55","139975","6693.000000000007"
"MC004546","2026-02-14","Instagram","Campaign 4546","33000","24546","1546","146","56","142576","6921.280000000006"
"MC004547","2026-02-15","Email","Campaign 4547","33500","24547","1547","147","57","145179","7150.120000000003"
"MC004548","2026-02-16","Referral","Campaign 4548","34000","24548","1548","148","58","147784","7379.520000000004"
"MC004549","2026-02-17","Organic Search","Campaign 4549","34500","24549","1549","149","59","150391","7609.480000000003"
"MC004550","2026-02-18","Google Ads","Campaign 4550","35000","24550","1550","150","60","153000","7840.000000000007"
"MC004551","2026-02-19","Instagram","Campaign 4551","35500","24551","1551","151","61","155611","8071.080000000002"
"MC004552","2026-02-20","Email","Campaign 4552","36000","24552","1552","152","62","158224","8302.720000000001"
"MC004553","2026-02-21","Referral","Campaign 4553","36500","24553","1553","153","63","160839","8534.920000000006"
"MC004554","2026-02-22","Organic Search","Campaign 4554","37000","24554","1554","154","64","163456","8767.680000000008"
"MC004555","2026-02-23","Google Ads","Campaign 4555","37500","24555","1555","155","65","166075","9001.000000000007"
"MC004556","2026-02-24","Instagram","Campaign 4556","38000","24556","1556","156","66","168696","9234.880000000005"
"MC004557","2026-02-25","Email","Campaign 4557","38500","24557","1557","157","67","171319","9469.320000000007"
"MC004558","2026-02-26","Referral","Campaign 4558","39000","24558","1558","158","68","173944","9704.320000000007"
"MC004559","2026-02-27","Organic Search","Campaign 4559","39500","24559","1559","159","69","176571","9939.880000000005"
"MC004560","2026-02-28","Google Ads","Campaign 4560","40000","24560","1560","160","70","179200","10176.000000000007"
"MC004561","2026-03-01","Instagram","Campaign 4561","40500","24561","1561","161","71","181831","10412.680000000008"
"MC004562","2026-03-02","Email","Campaign 4562","41000","24562","1562","162","72","184464","10649.920000000006"
"MC004563","2026-03-03","Referral","Campaign 4563","41500","24563","1563","163","73","187099","10887.720000000008"
"MC004564","2026-03-04","Organic Search","Campaign 4564","42000","24564","1564","164","74","189736","11126.080000000002"
"MC004565","2026-03-05","Google Ads","Campaign 4565","42500","24565","1565","165","75","192375","11365.000000000007"
"MC004566","2026-03-06","Instagram","Campaign 4566","43000","24566","1566","166","76","195016","11604.480000000003"
"MC004567","2026-03-07","Email","Campaign 4567","43500","24567","1567","167","77","197659","11844.520000000004"
"MC004568","2026-03-08","Referral","Campaign 4568","44000","24568","1568","168","78","200304","12085.120000000003"
"MC004569","2026-03-09","Organic Search","Campaign 4569","44500","24569","1569","169","79","202951","12326.280000000006"
"MC004570","2026-03-10","Google Ads","Campaign 4570","45000","24570","1570","170","80","205600","12568.000000000007"
"MC004571","2026-03-11","Instagram","Campaign 4571","45500","24571","1571","171","81","208251","12810.280000000006"
"MC004572","2026-03-12","Email","Campaign 4572","46000","24572","1572","172","82","210904","13053.120000000003"
"MC004573","2026-03-13","Referral","Campaign 4573","46500","24573","1573","173","83","213559","13296.520000000004"
"MC004574","2026-03-14","Organic Search","Campaign 4574","47000","24574","1574","174","84","216216","13540.480000000003"
"MC004575","2026-03-15","Google Ads","Campaign 4575","47500","24575","1575","175","85","218875","13785.000000000007"
"MC004576","2026-03-16","Instagram","Campaign 4576","48000","24576","1576","176","86","221536","14030.080000000009"
"MC004577","2026-03-17","Email","Campaign 4577","48500","24577","1577","177","87","224199","14275.720000000008"
"MC004578","2026-03-18","Referral","Campaign 4578","49000","24578","1578","178","88","226864","14521.920000000006"
"MC004579","2026-03-19","Organic Search","Campaign 4579","49500","24579","1579","179","89","229531","14768.680000000008"
"MC004580","2026-03-20","Google Ads","Campaign 4580","50000","24580","1580","180","90","232200","15016.000000000007"
"MC004581","2026-03-21","Instagram","Campaign 4581","50500","24581","1581","181","91","234871","15263.880000000005"
"MC004582","2026-03-22","Email","Campaign 4582","51000","24582","1582","182","92","237544","15512.320000000007"
"MC004583","2026-03-23","Referral","Campaign 4583","51500","24583","1583","183","93","240219","15761.320000000007"
"MC004584","2026-03-24","Organic Search","Campaign 4584","52000","24584","1584","184","94","242896","16010.880000000005"
"MC004585","2026-03-25","Google Ads","Campaign 4585","52500","24585","1585","185","95","245575","16261"
"MC004586","2026-03-26","Instagram","Campaign 4586","53000","24586","1586","186","96","248256","16511.680000000008"
"MC004587","2026-03-27","Email","Campaign 4587","53500","24587","1587","187","97","250939","16762.920000000013"
"MC004588","2026-03-28","Referral","Campaign 4588","54000","24588","1588","188","98","253624","17014.72"
"MC004589","2026-03-29","Organic Search","Campaign 4589","54500","24589","1589","189","99","256311","17267.08"
"MC004590","2026-03-30","Google Ads","Campaign 4590","55000","24590","1590","190","10","25900","-47748"
"MC004591","2026-03-31","Instagram","Campaign 4591","55500","24591","1591","191","11","28501","-47519.72"
"MC004592","2026-04-01","Email","Campaign 4592","56000","24592","1592","192","12","31104","-47290.88"
"MC004593","2026-04-02","Referral","Campaign 4593","56500","24593","1593","193","13","33709","-47061.479999999996"
"MC004594","2026-04-03","Organic Search","Campaign 4594","57000","24594","1594","194","14","36316","-46831.52"
"MC004595","2026-04-04","Google Ads","Campaign 4595","57500","24595","1595","195","15","38925","-46601"
"MC004596","2026-04-05","Instagram","Campaign 4596","58000","24596","1596","196","16","41536","-46369.92"
"MC004597","2026-04-06","Email","Campaign 4597","58500","24597","1597","197","17","44149","-46138.28"
"MC004598","2026-04-07","Referral","Campaign 4598","59000","24598","1598","198","18","46764","-45906.08"
"MC004599","2026-04-08","Organic Search","Campaign 4599","59500","24599","1599","199","19","49381","-45673.32"
"MC004600","2026-04-09","Google Ads","Campaign 4600","10000","24600","1600","200","20","52000","4560.000000000002"
"MC004601","2026-04-10","Instagram","Campaign 4601","10500","24601","1601","201","21","54621","4793.880000000001"
"MC004602","2026-04-11","Email","Campaign 4602","11000","24602","1602","202","22","57244","5028.3200000000015"
"MC004603","2026-04-12","Referral","Campaign 4603","11500","24603","1603","203","23","59869","5263.320000000003"
"MC004604","2026-04-13","Organic Search","Campaign 4604","12000","24604","1604","204","24","62496","5498.880000000001"
"MC004605","2026-04-14","Google Ads","Campaign 4605","12500","24605","1605","205","25","65125","5735"
"MC004606","2026-04-15","Instagram","Campaign 4606","13000","24606","1606","206","26","67756","5971.68"
"MC004607","2026-04-16","Email","Campaign 4607","13500","24607","1607","207","27","70389","6208.920000000002"
"MC004608","2026-04-17","Referral","Campaign 4608","14000","24608","1608","208","28","73024","6446.720000000001"
"MC004609","2026-04-18","Organic Search","Campaign 4609","14500","24609","1609","209","29","75661","6685.080000000002"
"MC004610","2026-04-19","Google Ads","Campaign 4610","15000","24610","1610","210","30","78300","6924.000000000004"
"MC004611","2026-04-20","Instagram","Campaign 4611","15500","24611","1611","211","31","80941","7163.480000000003"
"MC004612","2026-04-21","Email","Campaign 4612","16000","24612","1612","212","32","83584","7403.52"
"MC004613","2026-04-22","Referral","Campaign 4613","16500","24613","1613","213","33","86229","7644.120000000003"
"MC004614","2026-04-23","Organic Search","Campaign 4614","17000","24614","1614","214","34","88876","7885.2800000000025"
"MC004615","2026-04-24","Google Ads","Campaign 4615","17500","24615","1615","215","35","91525","8127.000000000004"
"MC004616","2026-04-25","Instagram","Campaign 4616","18000","24616","1616","216","36","94176","8369.280000000002"
"MC004617","2026-04-26","Email","Campaign 4617","18500","24617","1617","217","37","96829","8612.120000000003"
"MC004618","2026-04-27","Referral","Campaign 4618","19000","24618","1618","218","38","99484","8855.520000000004"
"MC004619","2026-04-28","Organic Search","Campaign 4619","19500","24619","1619","219","39","102141","9099.480000000003"
"MC004620","2026-04-29","Google Ads","Campaign 4620","20000","24620","1620","220","40","104800","9344.000000000004"
"MC004621","2026-04-30","Instagram","Campaign 4621","20500","24621","1621","221","41","107461","9589.080000000002"
"MC004622","2026-05-01","Email","Campaign 4622","21000","24622","1622","222","42","110124","9834.720000000001"
"MC004623","2026-05-02","Referral","Campaign 4623","21500","24623","1623","223","43","112789","10080.920000000002"
"MC004624","2026-05-03","Organic Search","Campaign 4624","22000","24624","1624","224","44","115456","10327.680000000004"
"MC004625","2026-05-04","Google Ads","Campaign 4625","22500","24625","1625","225","45","118125","10575"
"MC004626","2026-05-05","Instagram","Campaign 4626","23000","24626","1626","226","46","120796","10822.880000000005"
"MC004627","2026-05-06","Email","Campaign 4627","23500","24627","1627","227","47","123469","11071.32"
"MC004628","2026-05-07","Referral","Campaign 4628","24000","24628","1628","228","48","126144","11320.320000000007"
"MC004629","2026-05-08","Organic Search","Campaign 4629","24500","24629","1629","229","49","128821","11569.880000000005"
"MC004630","2026-05-09","Google Ads","Campaign 4630","25000","24630","1630","230","50","131500","11820"
"MC004631","2026-05-10","Instagram","Campaign 4631","25500","24631","1631","231","51","134181","12070.68"
"MC004632","2026-05-11","Email","Campaign 4632","26000","24632","1632","232","52","136864","12321.920000000006"
"MC004633","2026-05-12","Referral","Campaign 4633","26500","24633","1633","233","53","139549","12573.720000000001"
"MC004634","2026-05-13","Organic Search","Campaign 4634","27000","24634","1634","234","54","142236","12826.080000000002"
"MC004635","2026-05-14","Google Ads","Campaign 4635","27500","24635","1635","235","55","144925","13079.000000000007"
"MC004636","2026-05-15","Instagram","Campaign 4636","28000","24636","1636","236","56","147616","13332.480000000003"
"MC004637","2026-05-16","Email","Campaign 4637","28500","24637","1637","237","57","150309","13586.520000000004"
"MC004638","2026-05-17","Referral","Campaign 4638","29000","24638","1638","238","58","153004","13841.120000000003"
"MC004639","2026-05-18","Organic Search","Campaign 4639","29500","24639","1639","239","59","155701","14096.280000000006"
"MC004640","2026-05-19","Google Ads","Campaign 4640","30000","24640","1640","240","60","158400","14352.000000000007"
"MC004641","2026-05-20","Instagram","Campaign 4641","30500","24641","1641","241","61","161101","14608.280000000006"
"MC004642","2026-05-21","Email","Campaign 4642","31000","24642","1642","242","62","163804","14865.120000000003"
"MC004643","2026-05-22","Referral","Campaign 4643","31500","24643","1643","243","63","166509","15122.520000000004"
"MC004644","2026-05-23","Organic Search","Campaign 4644","32000","24644","1644","244","64","169216","15380.480000000003"
"MC004645","2026-05-24","Google Ads","Campaign 4645","32500","24645","1645","245","65","171925","15639.000000000007"
"MC004646","2026-05-25","Instagram","Campaign 4646","33000","24646","1646","246","66","174636","15898.080000000002"
"MC004647","2026-05-26","Email","Campaign 4647","33500","24647","1647","247","67","177349","16157.720000000001"
"MC004648","2026-05-27","Referral","Campaign 4648","34000","24648","1648","248","68","180064","16417.920000000006"
"MC004649","2026-05-28","Organic Search","Campaign 4649","34500","24649","1649","249","69","182781","16678.680000000008"
"MC004650","2026-05-29","Google Ads","Campaign 4650","35000","24650","1650","250","70","185500","16940.000000000007"
"MC004651","2026-05-30","Instagram","Campaign 4651","35500","24651","1651","251","71","188221","17201.880000000005"
"MC004652","2026-05-31","Email","Campaign 4652","36000","24652","1652","252","72","190944","17464.320000000007"
"MC004653","2026-06-01","Referral","Campaign 4653","36500","24653","1653","253","73","193669","17727.320000000007"
"MC004654","2026-06-02","Organic Search","Campaign 4654","37000","24654","1654","254","74","196396","17990.880000000005"
"MC004655","2026-06-03","Google Ads","Campaign 4655","37500","24655","1655","255","75","199125","18255.000000000007"
"MC004656","2026-06-04","Instagram","Campaign 4656","38000","24656","1656","256","76","201856","18519.680000000008"
"MC004657","2026-06-05","Email","Campaign 4657","38500","24657","1657","257","77","204589","18784.920000000006"
"MC004658","2026-06-06","Referral","Campaign 4658","39000","24658","1658","258","78","207324","19050.72000000001"
"MC004659","2026-06-07","Organic Search","Campaign 4659","39500","24659","1659","259","79","210061","19317.08000000001"
"MC004660","2026-06-08","Google Ads","Campaign 4660","40000","24660","1660","260","80","212800","19584.000000000007"
"MC004661","2026-06-09","Instagram","Campaign 4661","40500","24661","1661","261","81","215541","19851.480000000003"
"MC004662","2026-06-10","Email","Campaign 4662","41000","24662","1662","262","82","218284","20119.520000000004"
"MC004663","2026-06-11","Referral","Campaign 4663","41500","24663","1663","263","83","221029","20388.120000000003"
"MC004664","2026-06-12","Organic Search","Campaign 4664","42000","24664","1664","264","84","223776","20657.280000000006"
"MC004665","2026-06-13","Google Ads","Campaign 4665","42500","24665","1665","265","85","226525","20927.000000000007"
"MC004666","2026-06-14","Instagram","Campaign 4666","43000","24666","1666","266","86","229276","21197.280000000006"
"MC004667","2026-06-15","Email","Campaign 4667","43500","24667","1667","267","87","232029","21468.120000000003"
"MC004668","2026-06-16","Referral","Campaign 4668","44000","24668","1668","268","88","234784","21739.520000000004"
"MC004669","2026-06-17","Organic Search","Campaign 4669","44500","24669","1669","269","89","237541","22011.48000000001"
"MC004670","2026-06-18","Google Ads","Campaign 4670","45000","24670","1670","270","90","240300","22284"
"MC004671","2026-06-19","Instagram","Campaign 4671","45500","24671","1671","271","91","243061","22557.08"
"MC004672","2026-06-20","Email","Campaign 4672","46000","24672","1672","272","92","245824","22830.72"
"MC004673","2026-06-21","Referral","Campaign 4673","46500","24673","1673","273","93","248589","23104.920000000013"
"MC004674","2026-06-22","Organic Search","Campaign 4674","47000","24674","1674","274","94","251356","23379.680000000008"
"MC004675","2026-06-23","Google Ads","Campaign 4675","47500","24675","1675","275","95","254125","23655"
"MC004676","2026-06-24","Instagram","Campaign 4676","48000","24676","1676","276","96","256896","23930.880000000005"
"MC004677","2026-06-25","Email","Campaign 4677","48500","24677","1677","277","97","259669","24207.320000000007"
"MC004678","2026-06-26","Referral","Campaign 4678","49000","24678","1678","278","98","262444","24484.320000000007"
"MC004679","2026-06-27","Organic Search","Campaign 4679","49500","24679","1679","279","99","265221","24761.880000000005"
"MC004680","2026-06-28","Google Ads","Campaign 4680","50000","24680","1680","280","10","26800","-42496"
"MC004681","2026-06-29","Instagram","Campaign 4681","50500","24681","1681","281","11","29491","-42242.52"
"MC004682","2026-06-30","Email","Campaign 4682","51000","24682","1682","282","12","32184","-41988.479999999996"
"MC004683","2026-07-01","Referral","Campaign 4683","51500","24683","1683","283","13","34879","-41733.88"
"MC004684","2026-07-02","Organic Search","Campaign 4684","52000","24684","1684","284","14","37576","-41478.72"
"MC004685","2026-07-03","Google Ads","Campaign 4685","52500","24685","1685","285","15","40275","-41223"
"MC004686","2026-07-04","Instagram","Campaign 4686","53000","24686","1686","286","16","42976","-40966.72"
"MC004687","2026-07-05","Email","Campaign 4687","53500","24687","1687","287","17","45679","-40709.88"
