"Order_Item_ID","Order_ID","Product_ID","Quantity","Unit_Price","Discount_Pct","Gross_Amount","Net_Amount"
"OI00210379","O0010379","P00380","5","14325.00","0.01","71625.00","5462.12"
"OI00210380","O0010380","P00381","1","14500.00","0.02","14500.00","1094.60"
"OI00210381","O0010381","P00382","2","14675.00","0.03","29350.00","2193.01"
"OI00210382","O0010382","P00383","3","14850.00","0.04","44550.00","3294.43"
"OI00210383","O0010383","P00384","4","15025.00","0.05","60100.00","4398.04"
"OI00210384","O0010384","P00385","5","15200.00","0.06","76000.00","5503.04"
"OI00210385","O0010385","P00386","1","15375.00","0.00","15375.00","1184.34"
"OI00210386","O0010386","P00387","2","15550.00","0.01","31100.00","2371.68"
"OI00210387","O0010387","P00388","3","15725.00","0.02","47175.00","3561.22"
"OI00210388","O0010388","P00389","4","15900.00","0.03","63600.00","4752.15"
"OI00210389","O0010389","P00390","5","16075.00","0.04","80375.00","5943.65"
"OI00210390","O0010390","P00391","1","16250.00","0.05","16250.00","1189.15"
"OI00210391","O0010391","P00392","2","16425.00","0.06","32850.00","2378.62"
"OI00210392","O0010392","P00393","3","16600.00","0.00","49800.00","3836.11"
"OI00210393","O0010393","P00394","4","16775.00","0.01","67100.00","5117.04"
"OI00210394","O0010394","P00395","5","16950.00","0.02","84750.00","6397.75"
"OI00210395","O0010395","P00396","1","17125.00","0.03","17125.00","1279.57"
"OI00210396","O0010396","P00397","2","17300.00","0.04","34600.00","2558.64"
"OI00210397","O0010397","P00398","3","17475.00","0.05","52425.00","3836.39"
"OI00210398","O0010398","P00399","4","17650.00","0.06","70600.00","5112.03"
"OI00210399","O0010399","P00400","5","17825.00","0.00","89125.00","6865.32"
"OI00210400","O0010400","P00401","1","500.00","0.01","500.00","38.13"
"OI00210401","O0010401","P00402","2","675.00","0.02","1350.00","101.91"
"OI00210402","O0010402","P00403","3","850.00","0.03","2550.00","190.53"
"OI00210403","O0010403","P00404","4","1025.00","0.04","4100.00","303.19"
"OI00210404","O0010404","P00405","5","1200.00","0.05","6000.00","439.07"
"OI00210405","O0010405","P00406","1","1375.00","0.06","1375.00","99.56"
"OI00210406","O0010406","P00407","2","1550.00","0.00","3100.00","238.79"
"OI00210407","O0010407","P00408","3","1725.00","0.01","5175.00","394.65"
"OI00210408","O0010408","P00409","4","1900.00","0.02","7600.00","573.72"
"OI00210409","O0010409","P00410","5","2075.00","0.03","10375.00","775.21"
"OI00210410","O0010410","P00411","1","2250.00","0.04","2250.00","166.39"
"OI00210411","O0010411","P00412","2","2425.00","0.05","4850.00","354.92"
"OI00210412","O0010412","P00413","3","2600.00","0.06","7800.00","564.79"
"OI00210413","O0010413","P00414","4","2775.00","0.00","11100.00","855.04"
"OI00210414","O0010414","P00415","5","2950.00","0.01","14750.00","1124.83"
"OI00210415","O0010415","P00416","1","3125.00","0.02","3125.00","235.91"
"OI00210416","O0010416","P00417","2","3300.00","0.03","6600.00","493.15"
"OI00210417","O0010417","P00418","3","3475.00","0.04","10425.00","770.92"
"OI00210418","O0010418","P00419","4","3650.00","0.05","14600.00","1068.41"
"OI00210419","O0010419","P00420","5","3825.00","0.06","19125.00","1384.81"
"OI00210420","O0010420","P00421","1","4000.00","0.00","4000.00","308.12"
"OI00210421","O0010421","P00422","2","4175.00","0.01","8350.00","636.77"
"OI00210422","O0010422","P00423","3","4350.00","0.02","13050.00","985.14"
"OI00210423","O0010423","P00424","4","4525.00","0.03","18100.00","1352.42"
"OI00210424","O0010424","P00425","5","4700.00","0.04","23500.00","1737.80"
"OI00210425","O0010425","P00426","1","4875.00","0.05","4875.00","356.75"
"OI00210426","O0010426","P00427","2","5050.00","0.06","10100.00","731.33"
"OI00210427","O0010427","P00428","3","5225.00","0.00","15675.00","1207.45"
"OI00210428","O0010428","P00429","4","5400.00","0.01","21600.00","1647.21"
"OI00210429","O0010429","P00430","5","5575.00","0.02","27875.00","2104.27"
"OI00210430","O0010430","P00431","1","5750.00","0.03","5750.00","429.64"
"OI00210431","O0010431","P00432","2","5925.00","0.04","11850.00","876.30"
"OI00210432","O0010432","P00433","3","6100.00","0.05","18300.00","1339.17"
"OI00210433","O0010433","P00434","4","6275.00","0.06","25100.00","1817.45"
"OI00210434","O0010434","P00435","5","6450.00","0.00","32250.00","2484.23"
"OI00210435","O0010435","P00436","1","6625.00","0.01","6625.00","505.22"
"OI00210436","O0010436","P00437","2","6800.00","0.02","13600.00","1026.66"
"OI00210437","O0010437","P00438","3","6975.00","0.03","20925.00","1563.50"
"OI00210438","O0010438","P00439","4","7150.00","0.04","28600.00","2114.94"
"OI00210439","O0010439","P00440","5","7325.00","0.05","36625.00","2680.17"
"OI00210440","O0010440","P00441","1","7500.00","0.06","7500.00","543.06"
"OI00210441","O0010441","P00442","2","7675.00","0.00","15350.00","1182.41"
"OI00210442","O0010442","P00443","3","7850.00","0.01","23550.00","1795.92"
"OI00210443","O0010443","P00444","4","8025.00","0.02","32100.00","2423.22"
"OI00210444","O0010444","P00445","5","8200.00","0.03","41000.00","3063.49"
"OI00210445","O0010445","P00446","1","8375.00","0.04","8375.00","619.32"
"OI00210446","O0010446","P00447","2","8550.00","0.05","17100.00","1251.36"
"OI00210447","O0010447","P00448","3","8725.00","0.06","26175.00","1895.29"
"OI00210448","O0010448","P00449","4","8900.00","0.00","35600.00","2742.28"
"OI00210449","O0010449","P00450","5","9075.00","0.01","45375.00","3460.29"
"OI00210450","O0010450","P00451","1","9250.00","0.02","9250.00","698.28"
"OI00210451","O0010451","P00452","2","9425.00","0.03","18850.00","1408.46"
"OI00210452","O0010452","P00453","3","9600.00","0.04","28800.00","2129.73"
"OI00210453","O0010453","P00454","4","9775.00","0.05","39100.00","2861.29"
"OI00210454","O0010454","P00455","5","9950.00","0.06","49750.00","3602.32"
"OI00210455","O0010455","P00456","1","10125.00","0.00","10125.00","779.93"
"OI00210456","O0010456","P00457","2","10300.00","0.01","20600.00","1570.95"
"OI00210457","O0010457","P00458","3","10475.00","0.02","31425.00","2372.26"
"OI00210458","O0010458","P00459","4","10650.00","0.03","42600.00","3183.04"
"OI00210459","O0010459","P00460","5","10825.00","0.04","54125.00","4002.49"
"OI00210460","O0010460","P00461","1","11000.00","0.05","11000.00","804.97"
"OI00210461","O0010461","P00462","2","11175.00","0.06","22350.00","1618.33"
"OI00210462","O0010462","P00463","3","11350.00","0.00","34050.00","2622.88"
"OI00210463","O0010463","P00464","4","11525.00","0.01","46100.00","3515.58"
"OI00210464","O0010464","P00465","5","11700.00","0.02","58500.00","4416.14"
"OI00210465","O0010465","P00466","1","11875.00","0.03","11875.00","887.29"
"OI00210466","O0010466","P00467","2","12050.00","0.04","24100.00","1782.17"
"OI00210467","O0010467","P00468","3","12225.00","0.05","36675.00","2683.83"
"OI00210468","O0010468","P00469","4","12400.00","0.06","49600.00","3591.46"
"OI00210469","O0010469","P00470","5","12575.00","0.00","62875.00","4843.28"
"OI00210470","O0010470","P00471","1","12750.00","0.01","12750.00","972.31"
"OI00210471","O0010471","P00472","2","12925.00","0.02","25850.00","1951.41"
"OI00210472","O0010472","P00473","3","13100.00","0.03","39300.00","2936.47"
"OI00210473","O0010473","P00474","4","13275.00","0.04","53100.00","3926.69"
"OI00210474","O0010474","P00475","5","13450.00","0.05","67250.00","4921.27"
"OI00210475","O0010475","P00476","1","13625.00","0.06","13625.00","986.56"
"OI00210476","O0010476","P00477","2","13800.00","0.00","27600.00","2126.03"
"OI00210477","O0010477","P00478","3","13975.00","0.01","41925.00","3197.20"
"OI00210478","O0010478","P00479","4","14150.00","0.02","56600.00","4272.71"
"OI00210479","O0010479","P00480","5","14325.00","0.03","71625.00","5351.77"
"OI00210480","O0010480","P00481","1","14500.00","0.04","14500.00","1072.26"
"OI00210481","O0010481","P00482","2","14675.00","0.05","29350.00","2147.80"
"OI00210482","O0010482","P00483","3","14850.00","0.06","44550.00","3225.80"
"OI00210483","O0010483","P00484","4","15025.00","0.00","60100.00","4629.52"
"OI00210484","O0010484","P00485","5","15200.00","0.01","76000.00","5795.75"
"OI00210485","O0010485","P00486","1","15375.00","0.02","15375.00","1160.65"
"OI00210486","O0010486","P00487","2","15550.00","0.03","31100.00","2323.77"
"OI00210487","O0010487","P00488","3","15725.00","0.04","47175.00","3488.55"
"OI00210488","O0010488","P00489","4","15900.00","0.05","63600.00","4654.17"
"OI00210489","O0010489","P00490","5","16075.00","0.06","80375.00","5819.83"
"OI00210490","O0010490","P00491","1","16250.00","0.00","16250.00","1251.74"
"OI00210491","O0010491","P00492","2","16425.00","0.01","32850.00","2505.14"
"OI00210492","O0010492","P00493","3","16600.00","0.02","49800.00","3759.38"
"OI00210493","O0010493","P00494","4","16775.00","0.03","67100.00","5013.67"
"OI00210494","O0010494","P00495","5","16950.00","0.04","84750.00","6267.18"
"OI00210495","O0010495","P00496","1","17125.00","0.05","17125.00","1253.19"
"OI00210496","O0010496","P00497","2","17300.00","0.06","34600.00","2505.33"
"OI00210497","O0010497","P00498","3","17475.00","0.00","52425.00","4038.31"
"OI00210498","O0010498","P00499","4","17650.00","0.01","70600.00","5383.95"
"OI00210499","O0010499","P00500","5","17825.00","0.02","89125.00","6728.01"
"OI00210500","O0010500","P00501","1","500.00","0.03","500.00","37.36"
"OI00210501","O0010501","P00502","2","675.00","0.04","1350.00","99.83"
"OI00210502","O0010502","P00503","3","850.00","0.05","2550.00","186.61"
"OI00210503","O0010503","P00504","4","1025.00","0.06","4100.00","296.87"
"OI00210504","O0010504","P00505","5","1200.00","0.00","6000.00","462.18"
"OI00210505","O0010505","P00506","1","1375.00","0.01","1375.00","104.86"
"OI00210506","O0010506","P00507","2","1550.00","0.02","3100.00","234.02"
"OI00210507","O0010507","P00508","3","1725.00","0.03","5175.00","386.67"
"OI00210508","O0010508","P00509","4","1900.00","0.04","7600.00","562.01"
"OI00210509","O0010509","P00510","5","2075.00","0.05","10375.00","759.23"
"OI00210510","O0010510","P00511","1","2250.00","0.06","2250.00","162.92"
"OI00210511","O0010511","P00512","2","2425.00","0.00","4850.00","373.60"
"OI00210512","O0010512","P00513","3","2600.00","0.01","7800.00","594.83"
"OI00210513","O0010513","P00514","4","2775.00","0.02","11100.00","837.93"
"OI00210514","O0010514","P00515","5","2950.00","0.03","14750.00","1102.11"
"OI00210515","O0010515","P00516","1","3125.00","0.04","3125.00","231.09"
"OI00210516","O0010516","P00517","2","3300.00","0.05","6600.00","482.98"
"OI00210517","O0010517","P00518","3","3475.00","0.06","10425.00","754.86"
"OI00210518","O0010518","P00519","4","3650.00","0.00","14600.00","1124.64"
"OI00210519","O0010519","P00520","5","3825.00","0.01","19125.00","1458.47"
"OI00210520","O0010520","P00521","1","4000.00","0.02","4000.00","301.96"
"OI00210521","O0010521","P00522","2","4175.00","0.03","8350.00","623.91"
"OI00210522","O0010522","P00523","3","4350.00","0.04","13050.00","965.03"
"OI00210523","O0010523","P00524","4","4525.00","0.05","18100.00","1324.53"
"OI00210524","O0010524","P00525","5","4700.00","0.06","23500.00","1701.60"
"OI00210525","O0010525","P00526","1","4875.00","0.00","4875.00","375.52"
"OI00210526","O0010526","P00527","2","5050.00","0.01","10100.00","770.23"
"OI00210527","O0010527","P00528","3","5225.00","0.02","15675.00","1183.30"
"OI00210528","O0010528","P00529","4","5400.00","0.03","21600.00","1613.94"
"OI00210529","O0010529","P00530","5","5575.00","0.04","27875.00","2061.33"
"OI00210530","O0010530","P00531","1","5750.00","0.05","5750.00","420.78"
"OI00210531","O0010531","P00532","2","5925.00","0.06","11850.00","858.04"
"OI00210532","O0010532","P00533","3","6100.00","0.00","18300.00","1409.65"
"OI00210533","O0010533","P00534","4","6275.00","0.01","25100.00","1914.12"
"OI00210534","O0010534","P00535","5","6450.00","0.02","32250.00","2434.54"
"OI00210535","O0010535","P00536","1","6625.00","0.03","6625.00","495.02"
"OI00210536","O0010536","P00537","2","6800.00","0.04","13600.00","1005.71"
"OI00210537","O0010537","P00538","3","6975.00","0.05","20925.00","1531.26"
"OI00210538","O0010538","P00539","4","7150.00","0.06","28600.00","2070.88"
"OI00210539","O0010539","P00540","5","7325.00","0.00","36625.00","2821.23"
"OI00210540","O0010540","P00541","1","7500.00","0.01","7500.00","571.95"
"OI00210541","O0010541","P00542","2","7675.00","0.02","15350.00","1158.77"
"OI00210542","O0010542","P00543","3","7850.00","0.03","23550.00","1759.64"
"OI00210543","O0010543","P00544","4","8025.00","0.04","32100.00","2373.76"
"OI00210544","O0010544","P00545","5","8200.00","0.05","41000.00","3000.33"
"OI00210545","O0010545","P00546","1","8375.00","0.06","8375.00","606.42"
"OI00210546","O0010546","P00547","2","8550.00","0.00","17100.00","1317.22"
"OI00210547","O0010547","P00548","3","8725.00","0.01","26175.00","1996.10"
"OI00210548","O0010548","P00549","4","8900.00","0.02","35600.00","2687.43"
"OI00210549","O0010549","P00550","5","9075.00","0.03","45375.00","3390.39"
"OI00210550","O0010550","P00551","1","9250.00","0.04","9250.00","684.03"
"OI00210551","O0010551","P00552","2","9425.00","0.05","18850.00","1379.42"
"OI00210552","O0010552","P00553","3","9600.00","0.06","28800.00","2085.36"
"OI00210553","O0010553","P00554","4","9775.00","0.00","39100.00","3011.88"
"OI00210554","O0010554","P00555","5","9950.00","0.01","49750.00","3793.93"
"OI00210555","O0010555","P00556","1","10125.00","0.02","10125.00","764.33"
"OI00210556","O0010556","P00557","2","10300.00","0.03","20600.00","1539.22"
"OI00210557","O0010557","P00558","3","10475.00","0.04","31425.00","2323.85"
"OI00210558","O0010558","P00559","4","10650.00","0.05","42600.00","3117.41"
"OI00210559","O0010559","P00560","5","10825.00","0.06","54125.00","3919.11"
"OI00210560","O0010560","P00561","1","11000.00","0.00","11000.00","847.33"
"OI00210561","O0010561","P00562","2","11175.00","0.01","22350.00","1704.41"
"OI00210562","O0010562","P00563","3","11350.00","0.02","34050.00","2570.42"
"OI00210563","O0010563","P00564","4","11525.00","0.03","46100.00","3444.56"
"OI00210564","O0010564","P00565","5","11700.00","0.04","58500.00","4326.02"
"OI00210565","O0010565","P00566","1","11875.00","0.05","11875.00","869.00"
"OI00210566","O0010566","P00567","2","12050.00","0.06","24100.00","1745.04"
"OI00210567","O0010567","P00568","3","12225.00","0.00","36675.00","2825.08"
"OI00210568","O0010568","P00569","4","12400.00","0.01","49600.00","3782.49"
"OI00210569","O0010569","P00570","5","12575.00","0.02","62875.00","4746.41"
"OI00210570","O0010570","P00571","1","12750.00","0.03","12750.00","952.67"
"OI00210571","O0010571","P00572","2","12925.00","0.04","25850.00","1911.58"
"OI00210572","O0010572","P00573","3","13100.00","0.05","39300.00","2875.92"
"OI00210573","O0010573","P00574","4","13275.00","0.06","53100.00","3844.89"
"OI00210574","O0010574","P00575","5","13450.00","0.00","67250.00","5180.28"
"OI00210575","O0010575","P00576","1","13625.00","0.01","13625.00","1039.04"
"OI00210576","O0010576","P00577","2","13800.00","0.02","27600.00","2083.51"
"OI00210577","O0010577","P00578","3","13975.00","0.03","41925.00","3132.61"
"OI00210578","O0010578","P00579","4","14150.00","0.04","56600.00","4185.51"
"OI00210579","O0010579","P00580","5","14325.00","0.05","71625.00","5241.43"
"OI00210580","O0010580","P00581","1","14500.00","0.06","14500.00","1049.92"
"OI00210581","O0010581","P00582","2","14675.00","0.00","29350.00","2260.84"
"OI00210582","O0010582","P00583","3","14850.00","0.01","44550.00","3397.38"
"OI00210583","O0010583","P00584","4","15025.00","0.02","60100.00","4536.93"
"OI00210584","O0010584","P00585","5","15200.00","0.03","76000.00","5678.67"
"OI00210585","O0010585","P00586","1","15375.00","0.04","15375.00","1136.97"
"OI00210586","O0010586","P00587","2","15550.00","0.05","31100.00","2275.86"
"OI00210587","O0010587","P00588","3","15725.00","0.06","47175.00","3415.87"
"OI00210588","O0010588","P00589","4","15900.00","0.00","63600.00","4899.12"
"OI00210589","O0010589","P00590","5","16075.00","0.01","80375.00","6129.39"
"OI00210590","O0010590","P00591","1","16250.00","0.02","16250.00","1226.71"
"OI00210591","O0010591","P00592","2","16425.00","0.03","32850.00","2454.53"
"OI00210592","O0010592","P00593","3","16600.00","0.04","49800.00","3682.66"
"OI00210593","O0010593","P00594","4","16775.00","0.05","67100.00","4910.29"
"OI00210594","O0010594","P00595","5","16950.00","0.06","84750.00","6136.61"
"OI00210595","O0010595","P00596","1","17125.00","0.00","17125.00","1319.14"
"OI00210596","O0010596","P00597","2","17300.00","0.01","34600.00","2638.59"
"OI00210597","O0010597","P00598","3","17475.00","0.02","52425.00","3957.54"
"OI00210598","O0010598","P00599","4","17650.00","0.03","70600.00","5275.18"
"OI00210599","O0010599","P00600","5","17825.00","0.04","89125.00","6590.71"
"OI00210600","O0010600","P00601","1","500.00","0.05","500.00","36.59"
"OI00210601","O0010601","P00602","2","675.00","0.06","1350.00","97.75"
"OI00210602","O0010602","P00603","3","850.00","0.00","2550.00","196.43"
"OI00210603","O0010603","P00604","4","1025.00","0.01","4100.00","312.67"
"OI00210604","O0010604","P00605","5","1200.00","0.02","6000.00","452.94"
"OI00210605","O0010605","P00606","1","1375.00","0.03","1375.00","102.74"
"OI00210606","O0010606","P00607","2","1550.00","0.04","3100.00","229.24"
"OI00210607","O0010607","P00608","3","1725.00","0.05","5175.00","378.70"
"OI00210608","O0010608","P00609","4","1900.00","0.06","7600.00","550.30"
"OI00210609","O0010609","P00610","5","2075.00","0.00","10375.00","799.19"
"OI00210610","O0010610","P00611","1","2250.00","0.01","2250.00","171.58"
"OI00210611","O0010611","P00612","2","2425.00","0.02","4850.00","366.12"
"OI00210612","O0010612","P00613","3","2600.00","0.03","7800.00","582.81"
"OI00210613","O0010613","P00614","4","2775.00","0.04","11100.00","820.83"
"OI00210614","O0010614","P00615","5","2950.00","0.05","14750.00","1079.39"
"OI00210615","O0010615","P00616","1","3125.00","0.06","3125.00","226.28"
"OI00210616","O0010616","P00617","2","3300.00","0.00","6600.00","508.40"
"OI00210617","O0010617","P00618","3","3475.00","0.01","10425.00","795.01"
"OI00210618","O0010618","P00619","4","3650.00","0.02","14600.00","1102.15"
"OI00210619","O0010619","P00620","5","3825.00","0.03","19125.00","1429.01"
"OI00210620","O0010620","P00621","1","4000.00","0.04","4000.00","295.80"
"OI00210621","O0010621","P00622","2","4175.00","0.05","8350.00","611.04"
"OI00210622","O0010622","P00623","3","4350.00","0.06","13050.00","944.93"
"OI00210623","O0010623","P00624","4","4525.00","0.00","18100.00","1394.25"
"OI00210624","O0010624","P00625","5","4700.00","0.01","23500.00","1792.11"
"OI00210625","O0010625","P00626","1","4875.00","0.02","4875.00","368.01"
"OI00210626","O0010626","P00627","2","5050.00","0.03","10100.00","754.67"
"OI00210627","O0010627","P00628","3","5225.00","0.04","15675.00","1159.15"
"OI00210628","O0010628","P00629","4","5400.00","0.05","21600.00","1580.66"
"OI00210629","O0010629","P00630","5","5575.00","0.06","27875.00","2018.38"
"OI00210630","O0010630","P00631","1","5750.00","0.00","5750.00","442.92"
"OI00210631","O0010631","P00632","2","5925.00","0.01","11850.00","903.68"
"OI00210632","O0010632","P00633","3","6100.00","0.02","18300.00","1381.46"
"OI00210633","O0010633","P00634","4","6275.00","0.03","25100.00","1875.46"
"OI00210634","O0010634","P00635","5","6450.00","0.04","32250.00","2384.86"
"OI00210635","O0010635","P00636","1","6625.00","0.05","6625.00","484.81"
"OI00210636","O0010636","P00637","2","6800.00","0.06","13600.00","984.75"
"OI00210637","O0010637","P00638","3","6975.00","0.00","20925.00","1611.86"
"OI00210638","O0010638","P00639","4","7150.00","0.01","28600.00","2181.03"
"OI00210639","O0010639","P00640","5","7325.00","0.02","36625.00","2764.81"
"OI00210640","O0010640","P00641","1","7500.00","0.03","7500.00","560.39"
"OI00210641","O0010641","P00642","2","7675.00","0.04","15350.00","1135.12"
"OI00210642","O0010642","P00643","3","7850.00","0.05","23550.00","1723.36"
"OI00210643","O0010643","P00644","4","8025.00","0.06","32100.00","2324.31"
"OI00210644","O0010644","P00645","5","8200.00","0.00","41000.00","3158.24"
"OI00210645","O0010645","P00646","1","8375.00","0.01","8375.00","638.68"
"OI00210646","O0010646","P00647","2","8550.00","0.02","17100.00","1290.87"
"OI00210647","O0010647","P00648","3","8725.00","0.03","26175.00","1955.78"
"OI00210648","O0010648","P00649","4","8900.00","0.04","35600.00","2632.59"
"OI00210649","O0010649","P00650","5","9075.00","0.05","45375.00","3320.48"
"OI00210650","O0010650","P00651","1","9250.00","0.06","9250.00","669.78"
"OI00210651","O0010651","P00652","2","9425.00","0.00","18850.00","1452.02"
"OI00210652","O0010652","P00653","3","9600.00","0.01","28800.00","2196.29"
"OI00210653","O0010653","P00654","4","9775.00","0.02","39100.00","2951.64"
"OI00210654","O0010654","P00655","5","9950.00","0.03","49750.00","3717.29"
"OI00210655","O0010655","P00656","1","10125.00","0.04","10125.00","748.73"
"OI00210656","O0010656","P00657","2","10300.00","0.05","20600.00","1507.48"
"OI00210657","O0010657","P00658","3","10475.00","0.06","31425.00","2275.43"
"OI00210658","O0010658","P00659","4","10650.00","0.00","42600.00","3281.49"
"OI00210659","O0010659","P00660","5","10825.00","0.01","54125.00","4127.57"
"OI00210660","O0010660","P00661","1","11000.00","0.02","11000.00","830.39"
"OI00210661","O0010661","P00662","2","11175.00","0.03","22350.00","1669.98"
"OI00210662","O0010662","P00663","3","11350.00","0.04","34050.00","2517.96"
"OI00210663","O0010663","P00664","4","11525.00","0.05","46100.00","3373.54"
"OI00210664","O0010664","P00665","5","11700.00","0.06","58500.00","4235.89"
"OI00210665","O0010665","P00666","1","11875.00","0.00","11875.00","914.73"
"OI00210666","O0010666","P00667","2","12050.00","0.01","24100.00","1837.86"
"OI00210667","O0010667","P00668","3","12225.00","0.02","36675.00","2768.58"
"OI00210668","O0010668","P00669","4","12400.00","0.03","49600.00","3706.08"
"OI00210669","O0010669","P00670","5","12575.00","0.04","62875.00","4649.54"
"OI00210670","O0010670","P00671","1","12750.00","0.05","12750.00","933.03"
"OI00210671","O0010671","P00672","2","12925.00","0.06","25850.00","1871.76"
"OI00210672","O0010672","P00673","3","13100.00","0.00","39300.00","3027.29"
"OI00210673","O0010673","P00674","4","13275.00","0.01","53100.00","4049.40"
"OI00210674","O0010674","P00675","5","13450.00","0.02","67250.00","5076.68"
"OI00210675","O0010675","P00676","1","13625.00","0.03","13625.00","1018.05"
"OI00210676","O0010676","P00677","2","13800.00","0.04","27600.00","2040.99"
"OI00210677","O0010677","P00678","3","13975.00","0.05","41925.00","3068.02"
"OI00210678","O0010678","P00679","4","14150.00","0.06","56600.00","4098.32"
"OI00210679","O0010679","P00680","5","14325.00","0.00","71625.00","5517.29"
"OI00210680","O0010680","P00681","1","14500.00","0.01","14500.00","1105.77"
"OI00210681","O0010681","P00682","2","14675.00","0.02","29350.00","2215.62"
"OI00210682","O0010682","P00683","3","14850.00","0.03","44550.00","3328.75"
"OI00210683","O0010683","P00684","4","15025.00","0.04","60100.00","4444.34"
"OI00210684","O0010684","P00685","5","15200.00","0.05","76000.00","5561.58"
"OI00210685","O0010685","P00686","1","15375.00","0.06","15375.00","1113.28"
"OI00210686","O0010686","P00687","2","15550.00","0.00","31100.00","2395.64"
"OI00210687","O0010687","P00688","3","15725.00","0.01","47175.00","3597.56"
"OI00210688","O0010688","P00689","4","15900.00","0.02","63600.00","4801.14"
"OI00210689","O0010689","P00690","5","16075.00","0.03","80375.00","6005.57"
"OI00210690","O0010690","P00691","1","16250.00","0.04","16250.00","1201.67"
"OI00210691","O0010691","P00692","2","16425.00","0.05","32850.00","2403.92"
"OI00210692","O0010692","P00693","3","16600.00","0.06","49800.00","3605.94"
"OI00210693","O0010693","P00694","4","16775.00","0.00","67100.00","5168.73"
"OI00210694","O0010694","P00695","5","16950.00","0.01","84750.00","6463.03"
"OI00210695","O0010695","P00696","1","17125.00","0.02","17125.00","1292.76"
"OI00210696","O0010696","P00697","2","17300.00","0.03","34600.00","2585.29"
"OI00210697","O0010697","P00698","3","17475.00","0.04","52425.00","3876.78"
"OI00210698","O0010698","P00699","4","17650.00","0.05","70600.00","5166.42"
"OI00210699","O0010699","P00700","5","17825.00","0.06","89125.00","6453.40"
"OI00210700","O0010700","P00701","1","500.00","0.00","500.00","38.52"
"OI00210701","O0010701","P00702","2","675.00","0.01","1350.00","102.95"
"OI00210702","O0010702","P00703","3","850.00","0.02","2550.00","192.50"
"OI00210703","O0010703","P00704","4","1025.00","0.03","4100.00","306.35"
"OI00210704","O0010704","P00705","5","1200.00","0.04","6000.00","443.69"
"OI00210705","O0010705","P00706","1","1375.00","0.05","1375.00","100.62"
"OI00210706","O0010706","P00707","2","1550.00","0.06","3100.00","224.47"
"OI00210707","O0010707","P00708","3","1725.00","0.00","5175.00","398.63"
"OI00210708","O0010708","P00709","4","1900.00","0.01","7600.00","579.58"
"OI00210709","O0010709","P00710","5","2075.00","0.02","10375.00","783.20"
"OI00210710","O0010710","P00711","1","2250.00","0.03","2250.00","168.12"
"OI00210711","O0010711","P00712","2","2425.00","0.04","4850.00","358.65"
"OI00210712","O0010712","P00713","3","2600.00","0.05","7800.00","570.79"
"OI00210713","O0010713","P00714","4","2775.00","0.06","11100.00","803.73"
"OI00210714","O0010714","P00715","5","2950.00","0.00","14750.00","1136.20"
"OI00210715","O0010715","P00716","1","3125.00","0.01","3125.00","238.31"
"OI00210716","O0010716","P00717","2","3300.00","0.02","6600.00","498.23"
"OI00210717","O0010717","P00718","3","3475.00","0.03","10425.00","778.95"
"OI00210718","O0010718","P00719","4","3650.00","0.04","14600.00","1079.66"
"OI00210719","O0010719","P00720","5","3825.00","0.05","19125.00","1399.54"
"OI00210720","O0010720","P00721","1","4000.00","0.06","4000.00","289.63"
"OI00210721","O0010721","P00722","2","4175.00","0.00","8350.00","643.20"
"OI00210722","O0010722","P00723","3","4350.00","0.01","13050.00","995.19"
"OI00210723","O0010723","P00724","4","4525.00","0.02","18100.00","1366.36"
"OI00210724","O0010724","P00725","5","4700.00","0.03","23500.00","1755.90"
"OI00210725","O0010725","P00726","1","4875.00","0.04","4875.00","360.50"
"OI00210726","O0010726","P00727","2","5050.00","0.05","10100.00","739.11"
"OI00210727","O0010727","P00728","3","5225.00","0.06","15675.00","1135.00"
"OI00210728","O0010728","P00729","4","5400.00","0.00","21600.00","1663.85"
"OI00210729","O0010729","P00730","5","5575.00","0.01","27875.00","2125.75"
"OI00210730","O0010730","P00731","1","5750.00","0.02","5750.00","434.07"
"OI00210731","O0010731","P00732","2","5925.00","0.03","11850.00","885.42"
"OI00210732","O0010732","P00733","3","6100.00","0.04","18300.00","1353.27"
"OI00210733","O0010733","P00734","4","6275.00","0.05","25100.00","1836.79"
"OI00210734","O0010734","P00735","5","6450.00","0.06","32250.00","2335.17"
"OI00210735","O0010735","P00736","1","6625.00","0.00","6625.00","510.33"
"OI00210736","O0010736","P00737","2","6800.00","0.01","13600.00","1037.14"
"OI00210737","O0010737","P00738","3","6975.00","0.02","20925.00","1579.62"
"OI00210738","O0010738","P00739","4","7150.00","0.03","28600.00","2136.97"
"OI00210739","O0010739","P00740","5","7325.00","0.04","36625.00","2708.38"
"OI00210740","O0010740","P00741","1","7500.00","0.05","7500.00","548.84"
"OI00210741","O0010741","P00742","2","7675.00","0.06","15350.00","1111.47"
"OI00210742","O0010742","P00743","3","7850.00","0.00","23550.00","1814.06"
"OI00210743","O0010743","P00744","4","8025.00","0.01","32100.00","2447.94"
"OI00210744","O0010744","P00745","5","8200.00","0.02","41000.00","3095.07"
"OI00210745","O0010745","P00746","1","8375.00","0.03","8375.00","625.77"
"OI00210746","O0010746","P00747","2","8550.00","0.04","17100.00","1264.53"
"OI00210747","O0010747","P00748","3","8725.00","0.05","26175.00","1915.45"
"OI00210748","O0010748","P00749","4","8900.00","0.06","35600.00","2577.74"
