"Invoice_ID","Order_ID","Customer_ID","Invoice_Date","Due_Date","Invoice_Amount","Tax_Amount","Invoice_Status"
"INV0078578","O0078578","C018579","2025-12-13","2026-01-12","8032.70","1445.89","Issued"
"INV0078579","O0078579","C018580","2025-12-14","2026-01-13","10061.33","1811.04","Issued"
"INV0078580","O0078580","C018581","2025-12-15","2026-01-14","2015.85","362.85","Issued"
"INV0078581","O0078581","C018582","2025-12-16","2026-01-15","4037.86","726.81","Issued"
"INV0078582","O0078582","C018583","2025-12-17","2026-01-16","6290.30","1132.25","Issued"
"INV0078583","O0078583","C018584","2025-12-18","2026-01-17","8398.87","1511.80","Issued"
"INV0078584","O0078584","C018585","2025-12-19","2026-01-18","10896.02","1961.28","Overdue"
"INV0078585","O0078585","C018586","2025-12-20","2026-01-19","2182.03","392.76","Issued"
"INV0078586","O0078586","C018587","2025-12-21","2026-01-20","4368.69","786.36","Issued"
"INV0078587","O0078587","C018588","2025-12-22","2026-01-21","6558.46","1180.52","Issued"
"INV0078588","O0078588","C018589","2025-12-23","2026-01-22","8749.83","1574.97","Issued"
"INV0078589","O0078589","C018590","2025-12-24","2026-01-23","11348.66","2042.76","Issued"
"INV0078590","O0078590","C018591","2025-12-25","2026-01-24","2270.91","408.76","Issued"
"INV0078591","O0078591","C018592","2025-12-26","2026-01-25","4709.66","847.74","Issued"
"INV0078592","O0078592","C018593","2025-12-27","2026-01-26","7067.64","1272.18","Issued"
"INV0078593","O0078593","C018594","2025-12-28","2026-01-27","9425.69","1696.62","Issued"
"INV0078594","O0078594","C018595","2025-12-29","2026-01-28","11782.30","2120.81","Issued"
"INV0078595","O0078595","C018596","2025-12-30","2026-01-29","2355.99","424.08","Overdue"
"INV0078596","O0078596","C018597","2025-12-31","2026-01-30","4885.40","879.37","Issued"
"INV0078597","O0078597","C018598","2026-01-01","2026-01-31","7326.30","1318.73","Issued"
"INV0078598","O0078598","C018599","2026-01-02","2026-02-01","10121.83","1821.93","Issued"
"INV0078599","O0078599","C018600","2026-01-03","2026-02-02","12648.66","2276.76","Issued"
"INV0078600","O0078600","C018601","2026-01-04","2026-02-03","70.24","12.64","Issued"
"INV0078601","O0078601","C018602","2026-01-05","2026-02-04","187.68","33.78","Issued"
"INV0078602","O0078602","C018603","2026-01-06","2026-02-05","350.82","63.15","Issued"
"INV0078603","O0078603","C018604","2026-01-07","2026-02-06","578.91","104.20","Issued"
"INV0078604","O0078604","C018605","2026-01-08","2026-02-07","838.49","150.93","Issued"
"INV0078605","O0078605","C018606","2026-01-09","2026-02-08","197.13","35.48","Issued"
"INV0078606","O0078606","C018607","2026-01-10","2026-02-09","439.95","79.19","Overdue"
"INV0078607","O0078607","C018608","2026-01-11","2026-02-10","726.94","130.85","Issued"
"INV0078608","O0078608","C018609","2026-01-12","2026-02-11","1056.58","190.19","Issued"
"INV0078609","O0078609","C018610","2026-01-13","2026-02-12","1427.35","256.92","Issued"
"INV0078610","O0078610","C018611","2026-01-14","2026-02-13","317.69","57.18","Issued"
"INV0078611","O0078611","C018612","2026-01-15","2026-02-14","677.78","122.00","Issued"
"INV0078612","O0078612","C018613","2026-01-16","2026-02-15","1118.28","201.29","Issued"
"INV0078613","O0078613","C018614","2026-01-17","2026-02-16","1575.32","283.56","Issued"
"INV0078614","O0078614","C018615","2026-01-18","2026-02-17","2071.97","372.95","Issued"
"INV0078615","O0078615","C018616","2026-01-19","2026-02-18","434.45","78.20","Issued"
"INV0078616","O0078616","C018617","2026-01-20","2026-02-19","908.00","163.44","Issued"
"INV0078617","O0078617","C018618","2026-01-21","2026-02-20","1471.97","264.96","Overdue"
"INV0078618","O0078618","C018619","2026-01-22","2026-02-21","2040.32","367.26","Issued"
"INV0078619","O0078619","C018620","2026-01-23","2026-02-22","2741.93","493.55","Issued"
"INV0078620","O0078620","C018621","2026-01-24","2026-02-23","567.68","102.18","Issued"
"INV0078621","O0078621","C018622","2026-01-25","2026-02-24","1172.94","211.13","Issued"
"INV0078622","O0078622","C018623","2026-01-26","2026-02-25","1814.27","326.57","Issued"
"INV0078623","O0078623","C018624","2026-01-27","2026-02-26","2490.13","448.22","Issued"
"INV0078624","O0078624","C018625","2026-01-28","2026-02-27","3318.12","597.26","Issued"
"INV0078625","O0078625","C018626","2026-01-29","2026-02-28","681.27","122.63","Issued"
"INV0078626","O0078626","C018627","2026-01-30","2026-03-01","1448.02","260.64","Issued"
"INV0078627","O0078627","C018628","2026-01-31","2026-03-02","2224.60","400.43","Issued"
"INV0078628","O0078628","C018629","2026-02-01","2026-03-03","3034.20","546.16","Overdue"
"INV0078629","O0078629","C018630","2026-02-02","2026-03-04","3875.30","697.55","Issued"
"INV0078630","O0078630","C018631","2026-02-03","2026-03-05","791.06","142.39","Issued"
"INV0078631","O0078631","C018632","2026-02-04","2026-03-06","1673.18","301.17","Issued"
"INV0078632","O0078632","C018633","2026-02-05","2026-03-07","2557.39","460.33","Issued"
"INV0078633","O0078633","C018634","2026-02-06","2026-03-08","3598.55","647.74","Issued"
"INV0078634","O0078634","C018635","2026-02-07","2026-03-09","4576.94","823.85","Issued"
"INV0078635","O0078635","C018636","2026-02-08","2026-03-10","930.63","167.51","Issued"
"INV0078636","O0078636","C018637","2026-02-09","2026-03-11","1890.73","340.33","Issued"
"INV0078637","O0078637","C018638","2026-02-10","2026-03-12","2878.78","518.18","Issued"
"INV0078638","O0078638","C018639","2026-02-11","2026-03-13","4038.22","726.88","Issued"
"INV0078639","O0078639","C018640","2026-02-12","2026-03-14","5118.28","921.29","Overdue"
"INV0078640","O0078640","C018641","2026-02-13","2026-03-15","1075.27","193.55","Issued"
"INV0078641","O0078641","C018642","2026-02-14","2026-03-16","2178.48","392.13","Issued"
"INV0078642","O0078642","C018643","2026-02-15","2026-03-17","3308.12","595.46","Issued"
"INV0078643","O0078643","C018644","2026-02-16","2026-03-18","4462.68","803.28","Issued"
"INV0078644","O0078644","C018645","2026-02-17","2026-03-19","5640.62","1015.31","Issued"
"INV0078645","O0078645","C018646","2026-02-18","2026-03-20","1182.52","212.85","Issued"
"INV0078646","O0078646","C018647","2026-02-19","2026-03-21","2389.70","430.15","Issued"
"INV0078647","O0078647","C018648","2026-02-20","2026-03-22","3752.67","675.48","Issued"
"INV0078648","O0078648","C018649","2026-02-21","2026-03-23","5052.37","909.43","Issued"
"INV0078649","O0078649","C018650","2026-02-22","2026-03-24","6373.93","1147.31","Issued"
"INV0078650","O0078650","C018651","2026-02-23","2026-03-25","1285.97","231.48","Overdue"
"INV0078651","O0078651","C018652","2026-02-24","2026-03-26","2593.31","466.80","Issued"
"INV0078652","O0078652","C018653","2026-02-25","2026-03-27","4066.46","731.96","Issued"
"INV0078653","O0078653","C018654","2026-02-26","2026-03-28","5464.16","983.55","Issued"
"INV0078654","O0078654","C018655","2026-02-27","2026-03-29","7132.59","1283.87","Issued"
"INV0078655","O0078655","C018656","2026-02-28","2026-03-30","1436.95","258.65","Issued"
"INV0078656","O0078656","C018657","2026-03-01","2026-03-31","2893.73","520.87","Issued"
"INV0078657","O0078657","C018658","2026-03-02","2026-04-01","4368.83","786.39","Issued"
"INV0078658","O0078658","C018659","2026-03-03","2026-04-02","5860.74","1054.93","Issued"
"INV0078659","O0078659","C018660","2026-03-04","2026-04-03","7642.26","1375.61","Issued"
"INV0078660","O0078660","C018661","2026-03-05","2026-04-04","1537.23","276.70","Issued"
"INV0078661","O0078661","C018662","2026-03-06","2026-04-05","3204.29","576.77","Overdue"
"INV0078662","O0078662","C018663","2026-03-07","2026-04-06","4832.39","869.83","Issued"
"INV0078663","O0078663","C018664","2026-03-08","2026-04-07","6475.77","1165.64","Issued"
"INV0078664","O0078664","C018665","2026-03-09","2026-04-08","8132.91","1463.92","Issued"
"INV0078665","O0078665","C018666","2026-03-10","2026-04-09","1633.71","294.07","Issued"
"INV0078666","O0078666","C018667","2026-03-11","2026-04-10","3402.83","612.51","Issued"
"INV0078667","O0078667","C018668","2026-03-12","2026-04-11","5125.27","922.55","Issued"
"INV0078668","O0078668","C018669","2026-03-13","2026-04-12","7111.09","1280.00","Issued"
"INV0078669","O0078669","C018670","2026-03-14","2026-04-13","8923.25","1606.19","Issued"
"INV0078670","O0078670","C018671","2026-03-15","2026-04-14","1791.02","322.38","Issued"
"INV0078671","O0078671","C018672","2026-03-16","2026-04-15","3593.77","646.88","Issued"
"INV0078672","O0078672","C018673","2026-03-17","2026-04-16","5406.74","973.21","Overdue"
"INV0078673","O0078673","C018674","2026-03-18","2026-04-17","7497.53","1349.56","Issued"
"INV0078674","O0078674","C018675","2026-03-19","2026-04-18","9398.07","1691.65","Issued"
"INV0078675","O0078675","C018676","2026-03-20","2026-04-19","1953.40","351.61","Issued"
"INV0078676","O0078676","C018677","2026-03-21","2026-04-20","3917.01","705.06","Issued"
"INV0078677","O0078677","C018678","2026-03-22","2026-04-21","5889.30","1060.07","Issued"
"INV0078678","O0078678","C018679","2026-03-23","2026-04-22","7868.77","1416.38","Issued"
"INV0078679","O0078679","C018680","2026-03-24","2026-04-23","9853.88","1773.70","Issued"
"INV0078680","O0078680","C018681","2026-03-25","2026-04-24","2047.35","368.52","Issued"
"INV0078681","O0078681","C018682","2026-03-26","2026-04-25","4101.61","738.29","Issued"
"INV0078682","O0078682","C018683","2026-03-27","2026-04-26","6387.07","1149.67","Issued"
"INV0078683","O0078683","C018684","2026-03-28","2026-04-27","8529.42","1535.30","Overdue"
"INV0078684","O0078684","C018685","2026-03-29","2026-04-28","10675.90","1921.66","Issued"
"INV0078685","O0078685","C018686","2026-03-30","2026-04-29","2137.50","384.75","Issued"
"INV0078686","O0078686","C018687","2026-03-31","2026-04-30","4278.61","770.15","Issued"
"INV0078687","O0078687","C018688","2026-04-01","2026-05-01","6660.94","1198.97","Issued"
"INV0078688","O0078688","C018689","2026-04-02","2026-05-02","8887.99","1599.84","Issued"
"INV0078689","O0078689","C018690","2026-04-03","2026-05-03","11523.26","2074.19","Issued"
"INV0078690","O0078690","C018691","2026-04-04","2026-05-04","2306.21","415.12","Issued"
"INV0078691","O0078691","C018692","2026-04-05","2026-05-05","4614.52","830.61","Issued"
"INV0078692","O0078692","C018693","2026-04-06","2026-05-06","6923.40","1246.21","Issued"
"INV0078693","O0078693","C018694","2026-04-07","2026-05-07","9231.35","1661.64","Issued"
"INV0078694","O0078694","C018695","2026-04-08","2026-05-08","11966.40","2153.95","Overdue"
"INV0078695","O0078695","C018696","2026-04-09","2026-05-09","2393.19","430.77","Issued"
"INV0078696","O0078696","C018697","2026-04-10","2026-05-10","4960.56","892.90","Issued"
"INV0078697","O0078697","C018698","2026-04-11","2026-05-11","7440.18","1339.23","Issued"
"INV0078698","O0078698","C018699","2026-04-12","2026-05-12","9917.35","1785.12","Issued"
"INV0078699","O0078699","C018700","2026-04-13","2026-05-13","12390.53","2230.30","Issued"
"INV0078700","O0078700","C018701","2026-04-14","2026-05-14","68.79","12.38","Issued"
"INV0078701","O0078701","C018702","2026-04-15","2026-05-15","190.62","34.31","Issued"
"INV0078702","O0078702","C018703","2026-04-16","2026-05-16","356.36","64.14","Issued"
"INV0078703","O0078703","C018704","2026-04-17","2026-05-17","587.81","105.81","Issued"
"INV0078704","O0078704","C018705","2026-04-18","2026-05-18","851.52","153.27","Issued"
"INV0078705","O0078705","C018706","2026-04-19","2026-05-19","193.15","34.77","Overdue"
"INV0078706","O0078706","C018707","2026-04-20","2026-05-20","430.97","77.58","Issued"
"INV0078707","O0078707","C018708","2026-04-21","2026-05-21","711.96","128.15","Issued"
"INV0078708","O0078708","C018709","2026-04-22","2026-05-22","1073.09","193.16","Issued"
"INV0078709","O0078709","C018710","2026-04-23","2026-05-23","1449.89","260.98","Issued"
"INV0078710","O0078710","C018711","2026-04-24","2026-05-24","322.58","58.06","Issued"
"INV0078711","O0078711","C018712","2026-04-25","2026-05-25","688.31","123.90","Issued"
"INV0078712","O0078712","C018713","2026-04-26","2026-05-26","1095.68","197.22","Issued"
"INV0078713","O0078713","C018714","2026-04-27","2026-05-27","1543.17","277.77","Issued"
"INV0078714","O0078714","C018715","2026-04-28","2026-05-28","2029.25","365.26","Issued"
"INV0078715","O0078715","C018716","2026-04-29","2026-05-29","441.24","79.42","Issued"
"INV0078716","O0078716","C018717","2026-04-30","2026-05-30","922.34","166.02","Overdue"
"INV0078717","O0078717","C018718","2026-05-01","2026-05-31","1494.62","269.03","Issued"
"INV0078718","O0078718","C018719","2026-05-02","2026-06-01","2072.04","372.97","Issued"
"INV0078719","O0078719","C018720","2026-05-03","2026-06-02","2686.53","483.58","Issued"
"INV0078720","O0078720","C018721","2026-05-04","2026-06-03","556.10","100.10","Issued"
"INV0078721","O0078721","C018722","2026-05-05","2026-06-04","1148.76","206.78","Issued"
"INV0078722","O0078722","C018723","2026-05-06","2026-06-05","1842.61","331.67","Issued"
"INV0078723","O0078723","C018724","2026-05-07","2026-06-06","2529.44","455.30","Issued"
"INV0078724","O0078724","C018725","2026-05-08","2026-06-07","3369.16","606.45","Issued"
"INV0078725","O0078725","C018726","2026-05-09","2026-06-08","691.86","124.54","Issued"
"INV0078726","O0078726","C018727","2026-05-10","2026-06-09","1418.77","255.38","Issued"
"INV0078727","O0078727","C018728","2026-05-11","2026-06-10","2179.20","392.26","Overdue"
"INV0078728","O0078728","C018729","2026-05-12","2026-06-11","2971.64","534.90","Issued"
"INV0078729","O0078729","C018730","2026-05-13","2026-06-12","3935.85","708.45","Issued"
"INV0078730","O0078730","C018731","2026-05-14","2026-06-13","803.55","144.64","Issued"
"INV0078731","O0078731","C018732","2026-05-15","2026-06-14","1698.92","305.81","Issued"
"INV0078732","O0078732","C018733","2026-05-16","2026-06-15","2597.15","467.49","Issued"
"INV0078733","O0078733","C018734","2026-05-17","2026-06-16","3525.86","634.65","Issued"
"INV0078734","O0078734","C018735","2026-05-18","2026-06-17","4483.53","807.04","Issued"
"INV0078735","O0078735","C018736","2026-05-19","2026-06-18","911.44","164.06","Issued"
"INV0078736","O0078736","C018737","2026-05-20","2026-06-19","1920.27","345.65","Issued"
"INV0078737","O0078737","C018738","2026-05-21","2026-06-20","2924.23","526.36","Issued"
"INV0078738","O0078738","C018739","2026-05-22","2026-06-21","4100.34","738.06","Overdue"
"INV0078739","O0078739","C018740","2026-05-23","2026-06-22","5197.84","935.61","Issued"
"INV0078740","O0078740","C018741","2026-05-24","2026-06-23","1053.54","189.64","Issued"
"INV0078741","O0078741","C018742","2026-05-25","2026-06-24","2134.02","384.12","Issued"
"INV0078742","O0078742","C018743","2026-05-26","2026-06-25","3239.91","583.18","Issued"
"INV0078743","O0078743","C018744","2026-05-27","2026-06-26","4532.41","815.83","Issued"
"INV0078744","O0078744","C018745","2026-05-28","2026-06-27","5729.68","1031.34","Issued"
"INV0078745","O0078745","C018746","2026-05-29","2026-06-28","1200.71","216.13","Issued"
"INV0078746","O0078746","C018747","2026-05-30","2026-06-29","2426.84","436.83","Issued"
"INV0078747","O0078747","C018748","2026-05-31","2026-06-30","3676.86","661.84","Issued"
"INV0078748","O0078748","C018749","2026-06-01","2026-07-01","4949.26","890.87","Issued"
"INV0078749","O0078749","C018750","2026-06-02","2026-07-02","6242.51","1123.65","Overdue"
"INV0078750","O0078750","C018751","2026-06-03","2026-07-03","1306.07","235.09","Issued"
"INV0078751","O0078751","C018752","2026-06-04","2026-07-04","2634.25","474.17","Issued"
"INV0078752","O0078752","C018753","2026-06-05","2026-07-05","4129.02","743.22","Issued"
"INV0078753","O0078753","C018754","2026-06-06","2026-07-06","5549.09","998.84","Issued"
"INV0078754","O0078754","C018755","2026-06-07","2026-07-07","6988.50","1257.93","Issued"
"INV0078755","O0078755","C018756","2026-06-08","2026-07-08","1407.62","253.37","Issued"
"INV0078756","O0078756","C018757","2026-06-09","2026-07-09","2834.07","510.13","Issued"
"INV0078757","O0078757","C018758","2026-06-10","2026-07-10","4437.10","798.68","Issued"
"INV0078758","O0078758","C018759","2026-06-11","2026-07-11","5953.28","1071.59","Issued"
"INV0078759","O0078759","C018760","2026-06-12","2026-07-12","7759.83","1396.77","Issued"
"INV0078760","O0078760","C018761","2026-06-13","2026-07-13","1561.13","281.00","Overdue"
"INV0078761","O0078761","C018762","2026-06-14","2026-07-14","3139.56","565.12","Issued"
"INV0078762","O0078762","C018763","2026-06-15","2026-07-15","4733.77","852.08","Issued"
"INV0078763","O0078763","C018764","2026-06-16","2026-07-16","6342.25","1141.61","Issued"
"INV0078764","O0078764","C018765","2026-06-17","2026-07-17","8259.99","1486.80","Issued"
"INV0078765","O0078765","C018766","2026-06-18","2026-07-18","1659.51","298.71","Issued"
"INV0078766","O0078766","C018767","2026-06-19","2026-07-19","3455.18","621.93","Issued"
"INV0078767","O0078767","C018768","2026-06-20","2026-07-20","5204.93","936.89","Issued"
"INV0078768","O0078768","C018769","2026-06-21","2026-07-21","6967.43","1254.14","Issued"
"INV0078769","O0078769","C018770","2026-06-22","2026-07-22","8741.14","1573.41","Issued"
"INV0078770","O0078770","C018771","2026-06-23","2026-07-23","1754.09","315.74","Issued"
"INV0078771","O0078771","C018772","2026-06-24","2026-07-24","3649.93","656.99","Overdue"
"INV0078772","O0078772","C018773","2026-06-25","2026-07-25","5492.11","988.58","Issued"
"INV0078773","O0078773","C018774","2026-06-26","2026-07-26","7612.88","1370.32","Issued"
"INV0078774","O0078774","C018775","2026-06-27","2026-07-27","9544.15","1717.95","Issued"
"INV0078775","O0078775","C018776","2026-06-28","2026-07-28","1913.94","344.51","Issued"
"INV0078776","O0078776","C018777","2026-06-29","2026-07-29","3837.07","690.67","Issued"
"INV0078777","O0078777","C018778","2026-06-30","2026-07-30","5767.87","1038.22","Issued"
"INV0078778","O0078778","C018779","2026-07-01","2026-07-31","7991.72","1438.51","Issued"
"INV0078779","O0078779","C018780","2026-07-02","2026-08-01","10009.47","1801.70","Issued"
"INV0078780","O0078780","C018781","2026-07-03","2026-08-02","2078.85","374.19","Issued"
"INV0078781","O0078781","C018782","2026-07-04","2026-08-03","4165.37","749.77","Issued"
"INV0078782","O0078782","C018783","2026-07-05","2026-08-04","6258.04","1126.45","Overdue"
"INV0078783","O0078783","C018784","2026-07-06","2026-08-05","8355.35","1503.96","Issued"
"INV0078784","O0078784","C018785","2026-07-07","2026-08-06","10455.78","1882.04","Issued"
"INV0078785","O0078785","C018786","2026-07-08","2026-08-07","2170.89","390.76","Issued"
"INV0078786","O0078786","C018787","2026-07-09","2026-08-08","4346.17","782.31","Issued"
"INV0078787","O0078787","C018788","2026-07-10","2026-08-09","6763.42","1217.42","Issued"
"INV0078788","O0078788","C018789","2026-07-11","2026-08-10","9026.14","1624.71","Issued"
"INV0078789","O0078789","C018790","2026-07-12","2026-08-11","11290.46","2032.28","Issued"
"INV0078790","O0078790","C018791","2026-07-13","2026-08-12","2259.14","406.65","Issued"
"INV0078791","O0078791","C018792","2026-07-14","2026-08-13","4519.37","813.49","Issued"
"INV0078792","O0078792","C018793","2026-07-15","2026-08-14","7031.58","1265.68","Issued"
"INV0078793","O0078793","C018794","2026-07-16","2026-08-15","9377.11","1687.88","Overdue"
"INV0078794","O0078794","C018795","2026-07-17","2026-08-16","12150.49","2187.09","Issued"
"INV0078795","O0078795","C018796","2026-07-18","2026-08-17","2430.39","437.47","Issued"
"INV0078796","O0078796","C018797","2026-07-19","2026-08-18","4860.34","874.86","Issued"
"INV0078797","O0078797","C018798","2026-07-20","2026-08-19","7288.34","1311.90","Issued"
"INV0078798","O0078798","C018799","2026-07-21","2026-08-20","9712.87","1748.32","Issued"
"INV0078799","O0078799","C018800","2026-07-22","2026-08-21","12584.13","2265.14","Issued"
"INV0078800","O0078800","C018801","2026-07-23","2026-08-22","69.87","12.58","Issued"
"INV0078801","O0078801","C018802","2026-07-24","2026-08-23","193.55","34.84","Issued"
"INV0078802","O0078802","C018803","2026-07-25","2026-08-24","361.90","65.14","Issued"
"INV0078803","O0078803","C018804","2026-07-26","2026-08-25","575.94","103.67","Issued"
"INV0078804","O0078804","C018805","2026-07-27","2026-08-26","834.14","150.15","Overdue"
"INV0078805","O0078805","C018806","2026-07-28","2026-08-27","189.17","34.05","Issued"
"INV0078806","O0078806","C018807","2026-07-29","2026-08-28","437.71","78.79","Issued"
"INV0078807","O0078807","C018808","2026-07-30","2026-08-29","723.20","130.18","Issued"
"INV0078808","O0078808","C018809","2026-07-31","2026-08-30","1089.60","196.13","Issued"
"INV0078809","O0078809","C018810","2026-08-01","2026-08-31","1472.43","265.04","Issued"
"INV0078810","O0078810","C018811","2026-08-02","2026-09-01","316.06","56.89","Issued"
"INV0078811","O0078811","C018812","2026-08-03","2026-09-02","674.27","121.37","Issued"
"INV0078812","O0078812","C018813","2026-08-04","2026-09-03","1073.09","193.16","Issued"
"INV0078813","O0078813","C018814","2026-08-05","2026-09-04","1567.28","282.11","Issued"
"INV0078814","O0078814","C018815","2026-08-06","2026-09-05","2061.29","371.03","Issued"
"INV0078815","O0078815","C018816","2026-08-07","2026-09-06","448.03","80.64","Overdue"
"INV0078816","O0078816","C018817","2026-08-08","2026-09-07","936.68","168.60","Issued"
"INV0078817","O0078817","C018818","2026-08-09","2026-09-08","1464.42","263.60","Issued"
"INV0078818","O0078818","C018819","2026-08-10","2026-09-09","2029.75","365.36","Issued"
"INV0078819","O0078819","C018820","2026-08-11","2026-09-10","2631.14","473.61","Issued"
"INV0078820","O0078820","C018821","2026-08-12","2026-09-11","564.79","101.66","Issued"
"INV0078821","O0078821","C018822","2026-08-13","2026-09-12","1166.90","210.04","Issued"
"INV0078822","O0078822","C018823","2026-08-14","2026-09-13","1870.96","336.77","Issued"
"INV0078823","O0078823","C018824","2026-08-15","2026-09-14","2568.76","462.38","Issued"
"INV0078824","O0078824","C018825","2026-08-16","2026-09-15","3301.10","594.20","Issued"
"INV0078825","O0078825","C018826","2026-08-17","2026-09-16","677.74","121.99","Issued"
"INV0078826","O0078826","C018827","2026-08-18","2026-09-17","1389.52","250.11","Overdue"
"INV0078827","O0078827","C018828","2026-08-19","2026-09-18","2213.25","398.39","Issued"
"INV0078828","O0078828","C018829","2026-08-20","2026-09-19","3018.56","543.34","Issued"
"INV0078829","O0078829","C018830","2026-08-21","2026-09-20","3996.40","719.35","Issued"
"INV0078830","O0078830","C018831","2026-08-22","2026-09-21","816.04","146.89","Issued"
"INV0078831","O0078831","C018832","2026-08-23","2026-09-22","1664.60","299.63","Issued"
"INV0078832","O0078832","C018833","2026-08-24","2026-09-23","2544.14","457.95","Issued"
"INV0078833","O0078833","C018834","2026-08-25","2026-09-24","3453.16","621.57","Issued"
"INV0078834","O0078834","C018835","2026-08-26","2026-09-25","4553.58","819.65","Issued"
"INV0078835","O0078835","C018836","2026-08-27","2026-09-26","925.83","166.65","Issued"
"INV0078836","O0078836","C018837","2026-08-28","2026-09-27","1949.81","350.97","Issued"
"INV0078837","O0078837","C018838","2026-08-29","2026-09-28","2969.69","534.54","Overdue"
"INV0078838","O0078838","C018839","2026-08-30","2026-09-29","4017.51","723.15","Issued"
"INV0078839","O0078839","C018840","2026-08-31","2026-09-30","5091.76","916.52","Issued"
"INV0078840","O0078840","C018841","2025-09-01","2025-10-01","1031.82","185.73","Issued"
"INV0078841","O0078841","C018842","2025-09-02","2025-10-02","2167.37","390.13","Issued"
"INV0078842","O0078842","C018843","2025-09-03","2025-10-03","3291.07","592.39","Issued"
"INV0078843","O0078843","C018844","2025-09-04","2025-10-04","4602.13","828.38","Issued"
"INV0078844","O0078844","C018845","2025-09-05","2025-10-05","5818.74","1047.37","Issued"
"INV0078845","O0078845","C018846","2025-09-06","2025-10-06","1176.46","211.76","Issued"
"INV0078846","O0078846","C018847","2025-09-07","2025-10-07","2377.31","427.92","Issued"
"INV0078847","O0078847","C018848","2025-09-08","2025-10-08","3601.05","648.19","Issued"
"INV0078848","O0078848","C018849","2025-09-09","2025-10-09","5026.59","904.79","Overdue"
"INV0078849","O0078849","C018850","2025-09-10","2025-10-10","6341.08","1141.39","Issued"
"INV0078850","O0078850","C018851","2025-09-11","2025-10-11","1326.16","238.71","Issued"
"INV0078851","O0078851","C018852","2025-09-12","2025-10-12","2675.20","481.54","Issued"
"INV0078852","O0078852","C018853","2025-09-13","2025-10-13","4045.60","728.21","Issued"
"INV0078853","O0078853","C018854","2025-09-14","2025-10-14","5435.84","978.45","Issued"
"INV0078854","O0078854","C018855","2025-09-15","2025-10-15","6844.41","1231.99","Issued"
"INV0078855","O0078855","C018856","2025-09-16","2025-10-16","1429.61","257.33","Issued"
"INV0078856","O0078856","C018857","2025-09-17","2025-10-17","2878.81","518.19","Issued"
"INV0078857","O0078857","C018858","2025-09-18","2025-10-18","4505.36","810.96","Issued"
"INV0078858","O0078858","C018859","2025-09-19","2025-10-19","6045.81","1088.25","Issued"
"INV0078859","O0078859","C018860","2025-09-20","2025-10-20","7603.07","1368.55","Overdue"
"INV0078860","O0078860","C018861","2025-09-21","2025-10-21","1529.27","275.27","Issued"
"INV0078861","O0078861","C018862","2025-09-22","2025-10-22","3074.82","553.47","Issued"
"INV0078862","O0078862","C018863","2025-09-23","2025-10-23","4807.74","865.39","Issued"
"INV0078863","O0078863","C018864","2025-09-24","2025-10-24","6442.39","1159.63","Issued"
"INV0078864","O0078864","C018865","2025-09-25","2025-10-25","8387.07","1509.67","Issued"
"INV0078865","O0078865","C018866","2025-09-26","2025-10-26","1685.31","303.36","Issued"
"INV0078866","O0078866","C018867","2025-09-27","2025-10-27","3385.38","609.37","Issued"
"INV0078867","O0078867","C018868","2025-09-28","2025-10-28","5098.71","917.77","Issued"
"INV0078868","O0078868","C018869","2025-09-29","2025-10-29","6823.77","1228.28","Issued"
"INV0078869","O0078869","C018870","2025-09-30","2025-10-30","8877.72","1597.99","Issued"
"INV0078870","O0078870","C018871","2025-10-01","2025-10-31","1781.79","320.72","Overdue"
"INV0078871","O0078871","C018872","2025-10-02","2025-11-01","3706.08","667.09","Issued"
"INV0078872","O0078872","C018873","2025-10-03","2025-11-02","5577.48","1003.95","Issued"
"INV0078873","O0078873","C018874","2025-10-04","2025-11-03","7459.08","1342.63","Issued"
"INV0078874","O0078874","C018875","2025-10-05","2025-11-04","9349.38","1682.89","Issued"
"INV0078875","O0078875","C018876","2025-10-06","2025-11-05","1874.47","337.41","Issued"
"INV0078876","O0078876","C018877","2025-10-07","2025-11-06","3897.02","701.46","Issued"
"INV0078877","O0078877","C018878","2025-10-08","2025-11-07","5858.95","1054.61","Issued"
"INV0078878","O0078878","C018879","2025-10-09","2025-11-08","8114.67","1460.64","Issued"
"INV0078879","O0078879","C018880","2025-10-10","2025-11-09","10165.06","1829.71","Issued"
"INV0078880","O0078880","C018881","2025-10-11","2025-11-10","2036.85","366.63","Issued"
"INV0078881","O0078881","C018882","2025-10-12","2025-11-11","4080.36","734.46","Overdue"
"INV0078882","O0078882","C018883","2025-10-13","2025-11-12","6129.01","1103.22","Issued"
"INV0078883","O0078883","C018884","2025-10-14","2025-11-13","8485.90","1527.46","Issued"
"INV0078884","O0078884","C018885","2025-10-15","2025-11-14","10620.87","1911.76","Issued"
"INV0078885","O0078885","C018886","2025-10-16","2025-11-15","2204.29","396.77","Issued"
"INV0078886","O0078886","C018887","2025-10-17","2025-11-16","4413.73","794.47","Issued"
"INV0078887","O0078887","C018888","2025-10-18","2025-11-17","6626.78","1192.82","Issued"
"INV0078888","O0078888","C018889","2025-10-19","2025-11-18","8841.94","1591.55","Issued"
"INV0078889","O0078889","C018890","2025-10-20","2025-11-19","11057.67","1990.38","Issued"
"INV0078890","O0078890","C018891","2025-10-21","2025-11-20","2294.44","413.00","Issued"
"INV0078891","O0078891","C018892","2025-10-22","2025-11-21","4590.73","826.33","Issued"
"INV0078892","O0078892","C018893","2025-10-23","2025-11-22","7139.76","1285.16","Overdue"
