Source_Row,Reject_Reasons,Purchase_ID,Supplier_ID,Product_ID,Warehouse_ID,Purchase_Date,Quantity,Unit_Cost,Expected_Date,Delivery_Date,Rejected_Quantity
18975,Future Date: Delivery_Date,PU0018974,S00175,P00975,W015,2026-08-26,124,8608.8,2026-09-15,2026-09-17,0
18976,Future Date: Delivery_Date,PU0018975,S00176,P00976,W016,2026-08-27,125,8806.5,2026-09-16,2026-09-19,0
18977,Future Date: Delivery_Date,PU0018976,S00177,P00977,W017,2026-08-28,126,9006.4,2026-09-17,2026-09-21,0
18978,Future Date: Delivery_Date,PU0018977,S00178,P00978,W018,2026-08-29,127,9208.5,2026-09-18,2026-09-23,0
18979,Future Date: Delivery_Date,PU0018978,S00179,P00979,W019,2026-08-30,128,9412.8,2026-09-19,2026-09-19,0
18980,Future Date: Delivery_Date,PU0018979,S00180,P00980,W020,2026-08-31,129,9619.3,2026-09-20,2026-09-21,0
18998,Invalid Foreign Key: Product_ID,PU0018997,S00198,P00998,W018,2025-09-18,147,11079.7,2025-10-08,2025-10-09,0
19307,Invalid Foreign Key: Product_ID,PU0019306,S00107,P00307,W007,2026-07-24,456,1056.0,2026-08-13,2026-08-17,0
19324,Future Date: Delivery_Date,PU0019323,S00124,P00324,W004,2026-08-10,473,2914.9,2026-08-30,2026-09-19,0
19333,Future Date: Delivery_Date,PU0019332,S00133,P00333,W013,2026-08-19,482,3820.0,2026-09-08,2026-09-28,0
19337,Future Date: Delivery_Date,PU0019336,S00137,P00337,W017,2026-08-23,486,4430.400000000001,2026-09-12,2026-09-16,0
19338,Future Date: Delivery_Date,PU0019337,S00138,P00338,W018,2026-08-24,487,4588.5,2026-09-13,2026-09-18,0
19340,Future Date: Delivery_Date,PU0019339,S00140,P00340,W020,2026-08-26,489,4911.3,2026-09-15,2026-09-16,0
19341,Future Date: Delivery_Date,PU0019340,S00141,P00341,W001,2026-08-27,490,5076.0,2026-09-16,2026-09-18,40
19342,Future Date: Delivery_Date,PU0019341,S00142,P00342,W002,2026-08-28,491,5242.900000000001,2026-09-17,2026-10-07,0
19343,Future Date: Delivery_Date,PU0019342,S00143,P00343,W003,2026-08-29,492,5412.0,2026-09-18,2026-09-22,0
19344,Future Date: Delivery_Date,PU0019343,S00144,P00344,W004,2026-08-30,493,5583.3,2026-09-19,2026-09-24,0
19345,Future Date: Delivery_Date,PU0019344,S00145,P00345,W005,2026-08-31,494,5140.0,2026-09-20,2026-09-20,0
19421,Invalid Foreign Key: Product_ID,PU0019420,S00021,P00421,W001,2025-11-15,120,2600.0,2025-12-05,2025-12-09,10
19499,Invalid Foreign Key: Product_ID,PU0019498,S00099,P00499,W019,2026-02-01,198,12188.000000000002,2026-02-21,2026-02-25,0
19577,Invalid Foreign Key: Product_ID,PU0019576,S00177,P00577,W017,2026-04-20,276,9006.4,2026-05-10,2026-05-14,0
19614,Invalid Foreign Key: Product_ID,PU0019613,S00014,P00614,W014,2026-05-27,313,1816.5,2026-06-16,2026-06-21,0
19693,Future Date: Delivery_Date,PU0019692,S00093,P00693,W013,2026-08-14,392,10420.0,2026-09-03,2026-09-23,0
19702,Future Date: Delivery_Date,PU0019701,S00102,P00702,W002,2026-08-23,401,446.9,2026-09-12,2026-10-02,0
19703,Future Date: Delivery_Date,PU0019702,S00103,P00703,W003,2026-08-24,402,572.0,2026-09-13,2026-09-17,0
19704,Future Date: Delivery_Date,PU0019703,S00104,P00704,W004,2026-08-25,403,699.3000000000001,2026-09-14,2026-09-19,0
19706,Future Date: Delivery_Date,PU0019705,S00106,P00706,W006,2026-08-27,405,858.5,2026-09-16,2026-09-17,0
19707,Future Date: Delivery_Date,PU0019706,S00107,P00707,W007,2026-08-28,406,979.2,2026-09-17,2026-09-19,0
19708,Future Date: Delivery_Date,PU0019707,S00108,P00708,W008,2026-08-29,407,1102.1,2026-09-18,2026-09-21,0
19709,Future Date: Delivery_Date,PU0019708,S00109,P00709,W009,2026-08-30,408,1227.2,2026-09-19,2026-09-23,0
19710,Future Date: Delivery_Date,PU0019709,S00110,P00710,W010,2026-08-31,409,1354.5,2026-09-20,2026-09-25,0
19842,Invalid Foreign Key: Product_ID,PU0019841,S00042,P00842,W002,2026-01-10,91,5050.5,2026-01-30,2026-02-04,0
19921,Invalid Foreign Key: Product_ID,PU0019920,S00121,P00921,W001,2026-03-30,170,2500.0,2026-04-19,2026-04-19,14
19998,Invalid Foreign Key: Product_ID,PU0019997,S00198,P00998,W018,2026-06-15,247,11518.5,2026-07-05,2026-07-10,0
20006,Invalid Foreign Key: Supplier_ID,PU0020005,S99999,P00006,W006,2026-06-23,255,858.5,2026-07-13,2026-07-14,0
20013,Negative Value: Quantity,PU0020012,S00013,P00013,W013,2026-06-30,-10,1749.6,2026-07-20,2026-07-22,0
20053,Future Date: Delivery_Date,PU0020052,S00053,P00053,W013,2026-08-09,302,6020.0,2026-08-29,2026-09-18,0
20062,Future Date: Delivery_Date,PU0020061,S00062,P00062,W002,2026-08-18,311,7640.900000000001,2026-09-07,2026-09-27,0
20068,Future Date: Delivery_Date,PU0020067,S00068,P00068,W008,2026-08-24,317,7900.1,2026-09-13,2026-09-16,0
20069,Future Date: Delivery_Date,PU0020068,S00069,P00069,W009,2026-08-25,318,8091.200000000001,2026-09-14,2026-09-18,0
20070,Future Date: Delivery_Date,PU0020069,S00070,P00070,W010,2026-08-26,319,8284.5,2026-09-15,2026-09-20,0
20071,Future Date: Delivery_Date,PU0020070,S00071,P00071,W011,2026-08-27,320,8480.0,2026-09-16,2026-10-06,26
20072,Future Date: Delivery_Date,PU0020071,S00072,P00072,W012,2026-08-28,321,8677.7,2026-09-17,2026-09-18,0
20073,Future Date: Delivery_Date,PU0020072,S00073,P00073,W013,2026-08-29,322,8877.6,2026-09-18,2026-09-20,0
20074,Future Date: Delivery_Date,PU0020073,S00074,P00074,W014,2026-08-30,323,9079.7,2026-09-19,2026-09-22,0
20075,Future Date: Delivery_Date,PU0020074,S00075,P00075,W015,2026-08-31,324,9284.0,2026-09-20,2026-09-24,0
20307,Invalid Foreign Key: Product_ID,PU0020306,S00107,P00307,W007,2026-04-20,106,979.2,2026-05-10,2026-05-12,0
20421,Invalid Foreign Key: Product_ID,PU0020420,S00021,P00421,W001,2026-08-12,220,2700.0,2026-09-01,2026-09-03,18
20422,Future Date: Delivery_Date,PU0020421,S00022,P00422,W002,2026-08-13,221,2844.9,2026-09-02,2026-09-22,0
20431,Future Date: Delivery_Date,PU0020430,S00031,P00431,W011,2026-08-22,230,3816.0,2026-09-11,2026-10-01,19
20434,Future Date: Delivery_Date,PU0020433,S00034,P00434,W014,2026-08-25,233,4283.700000000001,2026-09-14,2026-09-17,0
20435,Future Date: Delivery_Date,PU0020434,S00035,P00435,W015,2026-08-26,234,4444.0,2026-09-15,2026-09-19,0
20436,Future Date: Delivery_Date,PU0020435,S00036,P00436,W016,2026-08-27,235,4606.5,2026-09-16,2026-09-21,0
20437,Future Date: Delivery_Date,PU0020436,S00037,P00437,W017,2026-08-28,236,4260.0,2026-09-17,2026-09-17,0
20438,Future Date: Delivery_Date,PU0020437,S00038,P00438,W018,2026-08-29,237,4413.7,2026-09-18,2026-09-19,0
20439,Future Date: Delivery_Date,PU0020438,S00039,P00439,W019,2026-08-30,238,4569.6,2026-09-19,2026-09-21,0
20440,Future Date: Delivery_Date,PU0020439,S00040,P00440,W020,2026-08-31,239,4727.7,2026-09-20,2026-10-10,0
20499,Invalid Foreign Key: Product_ID,PU0020498,S00099,P00499,W019,2025-10-29,298,11301.6,2025-11-18,2025-11-20,0
20577,Invalid Foreign Key: Product_ID,PU0020576,S00177,P00577,W017,2026-01-15,376,9352.8,2026-02-04,2026-02-06,0
20614,Invalid Foreign Key: Product_ID,PU0020613,S00014,P00614,W014,2026-02-21,413,1885.7,2026-03-13,2026-03-16,0
20782,Future Date: Delivery_Date,PU0020781,S00182,P00782,W002,2026-08-08,131,10038.9,2026-08-28,2026-09-17,0
20791,Future Date: Delivery_Date,PU0020790,S00191,P00791,W011,2026-08-17,140,10812.0,2026-09-06,2026-09-26,12
20796,Future Date: Delivery_Date,PU0020795,S00196,P00796,W016,2026-08-22,145,11932.500000000002,2026-09-11,2026-09-16,0
20799,Future Date: Delivery_Date,PU0020798,S00199,P00799,W019,2026-08-25,148,11301.6,2026-09-14,2026-09-16,0
20800,Future Date: Delivery_Date,PU0020799,S00200,P00800,W020,2026-08-26,149,11525.7,2026-09-15,2026-10-05,0
20801,Future Date: Delivery_Date,PU0020800,S00001,P00801,W001,2026-08-27,150,312.0,2026-09-16,2026-09-20,12
20802,Future Date: Delivery_Date,PU0020801,S00002,P00802,W002,2026-08-28,151,430.5,2026-09-17,2026-09-22,0
20803,Future Date: Delivery_Date,PU0020802,S00003,P00803,W003,2026-08-29,152,551.2,2026-09-18,2026-09-18,0
20804,Future Date: Delivery_Date,PU0020803,S00004,P00804,W004,2026-08-30,153,674.1,2026-09-19,2026-09-20,0
20805,Future Date: Delivery_Date,PU0020804,S00005,P00805,W005,2026-08-31,154,799.2,2026-09-20,2026-09-22,0
20842,Invalid Foreign Key: Product_ID,PU0020841,S00042,P00842,W002,2025-10-07,191,5242.900000000001,2025-10-27,2025-10-30,0
20921,Invalid Foreign Key: Product_ID,PU0020920,S00121,P00921,W001,2025-12-25,270,2600.0,2026-01-14,2026-01-18,22
20998,Invalid Foreign Key: Product_ID,PU0020997,S00198,P00998,W018,2026-03-12,347,11957.3,2026-04-01,2026-04-21,0
21151,Future Date: Delivery_Date,PU0021150,S00151,P00151,W011,2026-08-12,50,6148.0,2026-09-01,2026-09-21,4
21160,Future Date: Delivery_Date,PU0021159,S00160,P00160,W020,2026-08-21,59,6993.7,2026-09-10,2026-09-30,0
21162,Future Date: Delivery_Date,PU0021161,S00162,P00162,W002,2026-08-23,61,7360.5,2026-09-12,2026-09-17,0
21165,Future Date: Delivery_Date,PU0021164,S00165,P00165,W005,2026-08-26,64,7927.200000000001,2026-09-15,2026-09-17,0
21166,Future Date: Delivery_Date,PU0021165,S00166,P00166,W006,2026-08-27,65,8120.500000000001,2026-09-16,2026-09-19,0
21167,Future Date: Delivery_Date,PU0021166,S00167,P00167,W007,2026-08-28,66,8316.0,2026-09-17,2026-09-21,0
21168,Future Date: Delivery_Date,PU0021167,S00168,P00168,W008,2026-08-29,67,8513.7,2026-09-18,2026-09-23,0
21169,Future Date: Delivery_Date,PU0021168,S00169,P00169,W009,2026-08-30,68,7780.0,2026-09-19,2026-10-09,0
21170,Future Date: Delivery_Date,PU0021169,S00170,P00170,W010,2026-08-31,69,7968.9,2026-09-20,2026-09-21,0
21307,Invalid Foreign Key: Product_ID,PU0021306,S00107,P00307,W007,2026-01-15,206,1017.6,2026-02-04,2026-02-04,0
21421,Invalid Foreign Key: Product_ID,PU0021420,S00021,P00421,W001,2026-05-09,320,2500.0,2026-05-29,2026-06-18,26
21499,Invalid Foreign Key: Product_ID,PU0021498,S00099,P00499,W019,2026-07-26,398,11744.8,2026-08-15,2026-08-15,0
21511,Future Date: Delivery_Date,PU0021510,S00111,P00511,W011,2026-08-07,410,1484.0,2026-08-27,2026-09-16,33
21520,Future Date: Delivery_Date,PU0021519,S00120,P00520,W020,2026-08-16,419,2461.7000000000003,2026-09-05,2026-09-25,0
21527,Future Date: Delivery_Date,PU0021526,S00127,P00527,W007,2026-08-23,426,3476.0000000000005,2026-09-12,2026-09-16,0
21528,Future Date: Delivery_Date,PU0021527,S00128,P00528,W008,2026-08-24,427,3629.7,2026-09-13,2026-09-18,0
21529,Future Date: Delivery_Date,PU0021528,S00129,P00529,W009,2026-08-25,428,3380.0,2026-09-14,2026-10-04,0
21530,Future Date: Delivery_Date,PU0021529,S00130,P00530,W010,2026-08-26,429,3524.9,2026-09-15,2026-09-16,0
21531,Future Date: Delivery_Date,PU0021530,S00131,P00531,W011,2026-08-27,430,3672.0,2026-09-16,2026-09-18,35
21532,Future Date: Delivery_Date,PU0021531,S00132,P00532,W012,2026-08-28,431,3821.3,2026-09-17,2026-09-20,0
21533,Future Date: Delivery_Date,PU0021532,S00133,P00533,W013,2026-08-29,432,3972.8,2026-09-18,2026-09-22,0
21534,Future Date: Delivery_Date,PU0021533,S00134,P00534,W014,2026-08-30,433,4126.5,2026-09-19,2026-09-24,0
21535,Future Date: Delivery_Date,PU0021534,S00135,P00535,W015,2026-08-31,434,4282.400000000001,2026-09-20,2026-09-20,0
21577,Invalid Foreign Key: Product_ID,PU0021576,S00177,P00577,W017,2025-10-12,476,8660.0,2025-11-01,2025-11-01,0
21614,Invalid Foreign Key: Product_ID,PU0021613,S00014,P00614,W014,2025-11-18,63,1747.3,2025-12-08,2025-12-09,0
21842,Invalid Foreign Key: Product_ID,PU0021841,S00042,P00842,W002,2026-07-04,291,4858.1,2026-07-24,2026-07-25,0
21880,Future Date: Delivery_Date,PU0021879,S00080,P00880,W020,2026-08-11,329,9259.7,2026-08-31,2026-09-20,0
21889,Future Date: Delivery_Date,PU0021888,S00089,P00889,W009,2026-08-20,338,9980.0,2026-09-09,2026-09-29,0
21893,Future Date: Delivery_Date,PU0021892,S00093,P00893,W013,2026-08-24,342,10836.8,2026-09-13,2026-09-17,0
21894,Future Date: Delivery_Date,PU0021893,S00094,P00894,W014,2026-08-25,343,11056.5,2026-09-14,2026-09-19,0
21896,Future Date: Delivery_Date,PU0021895,S00096,P00896,W016,2026-08-27,345,11502.5,2026-09-16,2026-09-17,0
21897,Future Date: Delivery_Date,PU0021896,S00097,P00897,W017,2026-08-28,346,11728.8,2026-09-17,2026-09-19,0
21898,Future Date: Delivery_Date,PU0021897,S00098,P00898,W018,2026-08-29,347,11957.3,2026-09-18,2026-10-08,0
21899,Future Date: Delivery_Date,PU0021898,S00099,P00899,W019,2026-08-30,348,12188.000000000002,2026-09-19,2026-09-23,0
21900,Future Date: Delivery_Date,PU0021899,S00100,P00900,W020,2026-08-31,349,12420.9,2026-09-20,2026-09-25,0
21921,Invalid Foreign Key: Product_ID,PU0021920,S00121,P00921,W001,2025-09-21,370,2700.0,2025-10-11,2025-10-13,30
21998,Invalid Foreign Key: Product_ID,PU0021997,S00198,P00998,W018,2025-12-07,447,11079.7,2025-12-27,2025-12-28,0
22249,Future Date: Delivery_Date,PU0022248,S00049,P00249,W009,2026-08-15,248,5580.0,2026-09-04,2026-09-24,0
22258,Future Date: Delivery_Date,PU0022257,S00058,P00258,W018,2026-08-24,257,7161.3,2026-09-13,2026-10-03,0
22259,Future Date: Delivery_Date,PU0022258,S00059,P00259,W019,2026-08-25,258,7348.000000000001,2026-09-14,2026-09-18,0
22260,Future Date: Delivery_Date,PU0022259,S00060,P00260,W020,2026-08-26,259,7536.900000000001,2026-09-15,2026-09-20,0
22261,Future Date: Delivery_Date,PU0022260,S00061,P00261,W001,2026-08-27,260,6900.0,2026-09-16,2026-09-16,21
22262,Future Date: Delivery_Date,PU0022261,S00062,P00262,W002,2026-08-28,261,7080.1,2026-09-17,2026-09-18,0
22263,Future Date: Delivery_Date,PU0022262,S00063,P00263,W003,2026-08-29,262,7262.400000000001,2026-09-18,2026-09-20,0
22264,Future Date: Delivery_Date,PU0022263,S00064,P00264,W004,2026-08-30,263,7446.900000000001,2026-09-19,2026-09-22,0
22265,Future Date: Delivery_Date,PU0022264,S00065,P00265,W005,2026-08-31,264,7633.6,2026-09-20,2026-09-24,0
22307,Invalid Foreign Key: Product_ID,PU0022306,S00107,P00307,W007,2025-10-12,306,1056.0,2025-11-01,2025-11-05,0
22421,Invalid Foreign Key: Product_ID,PU0022420,S00021,P00421,W001,2026-02-03,420,2600.0,2026-02-23,2026-02-27,34
22499,Invalid Foreign Key: Product_ID,PU0022498,S00099,P00499,W019,2026-04-22,498,12188.000000000002,2026-05-12,2026-05-16,0
22577,Invalid Foreign Key: Product_ID,PU0022576,S00177,P00577,W017,2026-07-09,126,9006.4,2026-07-29,2026-08-02,0
22609,Future Date: Delivery_Date,PU0022608,S00009,P00609,W009,2026-08-10,158,1180.0,2026-08-30,2026-09-19,0
22614,Invalid Foreign Key: Product_ID,PU0022613,S00014,P00614,W014,2026-08-15,163,1816.5,2026-09-04,2026-09-09,0
22618,Future Date: Delivery_Date,PU0022617,S00018,P00618,W018,2026-08-19,167,2365.3,2026-09-08,2026-09-28,0
22624,Future Date: Delivery_Date,PU0022623,S00024,P00624,W004,2026-08-25,173,2914.9,2026-09-14,2026-09-17,0
22625,Future Date: Delivery_Date,PU0022624,S00025,P00625,W005,2026-08-26,174,3057.6,2026-09-15,2026-09-19,0
22626,Future Date: Delivery_Date,PU0022625,S00026,P00626,W006,2026-08-27,175,3202.5,2026-09-16,2026-09-21,0
22627,Future Date: Delivery_Date,PU0022626,S00027,P00627,W007,2026-08-28,176,3349.6000000000004,2026-09-17,2026-10-07,0
22628,Future Date: Delivery_Date,PU0022627,S00028,P00628,W008,2026-08-29,177,3498.9,2026-09-18,2026-09-19,0
22629,Future Date: Delivery_Date,PU0022628,S00029,P00629,W009,2026-08-30,178,3650.4,2026-09-19,2026-09-21,0
22630,Future Date: Delivery_Date,PU0022629,S00030,P00630,W010,2026-08-31,179,3804.1,2026-09-20,2026-09-23,0
22842,Invalid Foreign Key: Product_ID,PU0022841,S00042,P00842,W002,2026-03-31,391,5050.5,2026-04-20,2026-04-25,0
22921,Invalid Foreign Key: Product_ID,PU0022920,S00121,P00921,W001,2026-06-18,470,2500.0,2026-07-08,2026-07-08,38
22978,Future Date: Delivery_Date,PU0022977,S00178,P00978,W018,2026-08-14,77,9559.3,2026-09-03,2026-09-23,0
22986,Future Date: Delivery_Date,PU0022985,S00186,P00986,W006,2026-08-22,85,10132.5,2026-09-11,2026-09-16,0
22987,Future Date: Delivery_Date,PU0022986,S00187,P00987,W007,2026-08-23,86,10345.6,2026-09-12,2026-10-02,0
22989,Future Date: Delivery_Date,PU0022988,S00189,P00989,W009,2026-08-25,88,10778.4,2026-09-14,2026-09-16,0
22990,Future Date: Delivery_Date,PU0022989,S00190,P00990,W010,2026-08-26,89,10998.1,2026-09-15,2026-09-18,0
22991,Future Date: Delivery_Date,PU0022990,S00191,P00991,W011,2026-08-27,90,11220.0,2026-09-16,2026-09-20,8
22992,Future Date: Delivery_Date,PU0022991,S00192,P00992,W012,2026-08-28,91,11444.1,2026-09-17,2026-09-22,0
22993,Future Date: Delivery_Date,PU0022992,S00193,P00993,W013,2026-08-29,92,10420.0,2026-09-18,2026-09-18,0
22994,Future Date: Delivery_Date,PU0022993,S00194,P00994,W014,2026-08-30,93,10635.3,2026-09-19,2026-09-20,0
22995,Future Date: Delivery_Date,PU0022994,S00195,P00995,W015,2026-08-31,94,10852.8,2026-09-20,2026-09-22,0
22998,Invalid Foreign Key: Product_ID,PU0022997,S00198,P00998,W018,2025-09-03,97,11518.5,2025-09-23,2025-09-28,0
23307,Invalid Foreign Key: Product_ID,PU0023306,S00107,P00307,W007,2026-07-09,406,979.2,2026-07-29,2026-07-31,0
23338,Future Date: Delivery_Date,PU0023337,S00138,P00338,W018,2026-08-09,437,4763.3,2026-08-29,2026-09-18,0
23347,Future Date: Delivery_Date,PU0023346,S00147,P00347,W007,2026-08-18,446,5681.6,2026-09-07,2026-09-27,0
23352,Future Date: Delivery_Date,PU0023351,S00152,P00352,W012,2026-08-23,451,6560.1,2026-09-12,2026-09-17,0
23355,Future Date: Delivery_Date,PU0023354,S00155,P00355,W015,2026-08-26,454,6364.8,2026-09-15,2026-09-17,0
23356,Future Date: Delivery_Date,PU0023355,S00156,P00356,W016,2026-08-27,455,6540.5,2026-09-16,2026-10-06,0
23357,Future Date: Delivery_Date,PU0023356,S00157,P00357,W017,2026-08-28,456,6718.400000000001,2026-09-17,2026-09-21,0
23358,Future Date: Delivery_Date,PU0023357,S00158,P00358,W018,2026-08-29,457,6898.5,2026-09-18,2026-09-23,0
23359,Future Date: Delivery_Date,PU0023358,S00159,P00359,W019,2026-08-30,458,7080.8,2026-09-19,2026-09-19,0
23360,Future Date: Delivery_Date,PU0023359,S00160,P00360,W020,2026-08-31,459,7265.3,2026-09-20,2026-09-21,0
23421,Invalid Foreign Key: Product_ID,PU0023420,S00021,P00421,W001,2025-10-31,70,2700.0,2025-11-20,2025-11-22,6
23499,Invalid Foreign Key: Product_ID,PU0023498,S00099,P00499,W019,2026-01-17,148,11301.6,2026-02-06,2026-02-08,0
23577,Invalid Foreign Key: Product_ID,PU0023576,S00177,P00577,W017,2026-04-05,226,9352.8,2026-04-25,2026-04-27,0
23614,Invalid Foreign Key: Product_ID,PU0023613,S00014,P00614,W014,2026-05-12,263,1885.7,2026-06-01,2026-06-04,0
23707,Future Date: Delivery_Date,PU0023706,S00107,P00707,W007,2026-08-13,356,1017.6,2026-09-02,2026-09-22,0
23716,Future Date: Delivery_Date,PU0023715,S00116,P00716,W016,2026-08-22,365,2008.5,2026-09-11,2026-10-01,0
23717,Future Date: Delivery_Date,PU0023716,S00117,P00717,W017,2026-08-23,366,2142.4,2026-09-12,2026-09-16,0
23718,Future Date: Delivery_Date,PU0023717,S00118,P00718,W018,2026-08-24,367,2278.5,2026-09-13,2026-09-18,0
23720,Future Date: Delivery_Date,PU0023719,S00120,P00720,W020,2026-08-26,369,2557.3,2026-09-15,2026-09-16,0
23721,Future Date: Delivery_Date,PU0023720,S00121,P00721,W001,2026-08-27,370,2700.0,2026-09-16,2026-09-18,30
23722,Future Date: Delivery_Date,PU0023721,S00122,P00722,W002,2026-08-28,371,2844.9,2026-09-17,2026-09-20,0
23723,Future Date: Delivery_Date,PU0023722,S00123,P00723,W003,2026-08-29,372,2992.0000000000005,2026-09-18,2026-09-22,0
23724,Future Date: Delivery_Date,PU0023723,S00124,P00724,W004,2026-08-30,373,3141.3,2026-09-19,2026-09-24,0
23725,Future Date: Delivery_Date,PU0023724,S00125,P00725,W005,2026-08-31,374,2940.0,2026-09-20,2026-10-10,0
23842,Invalid Foreign Key: Product_ID,PU0023841,S00042,P00842,W002,2025-12-26,491,5242.900000000001,2026-01-15,2026-02-04,0
23921,Invalid Foreign Key: Product_ID,PU0023920,S00121,P00921,W001,2026-03-15,120,2600.0,2026-04-04,2026-04-08,10
23998,Invalid Foreign Key: Product_ID,PU0023997,S00198,P00998,W018,2026-05-31,197,11957.3,2026-06-20,2026-06-23,0
24007,Invalid Foreign Key: Supplier_ID,PU0024006,S99999,P00007,W007,2026-06-09,206,1017.6,2026-06-29,2026-06-29,0
24067,Future Date: Delivery_Date,PU0024066,S00067,P00067,W007,2026-08-08,266,8013.6,2026-08-28,2026-09-17,0
24076,Future Date: Delivery_Date,PU0024075,S00076,P00076,W016,2026-08-17,275,8806.5,2026-09-06,2026-09-26,0
24083,Future Date: Delivery_Date,PU0024082,S00083,P00083,W003,2026-08-24,282,10252.0,2026-09-13,2026-09-17,0
24084,Future Date: Delivery_Date,PU0024083,S00084,P00084,W004,2026-08-25,283,10467.3,2026-09-14,2026-09-19,0
24085,Future Date: Delivery_Date,PU0024084,S00085,P00085,W005,2026-08-26,284,9540.0,2026-09-15,2026-10-05,0
24086,Future Date: Delivery_Date,PU0024085,S00086,P00086,W006,2026-08-27,285,9746.5,2026-09-16,2026-09-17,0
24087,Future Date: Delivery_Date,PU0024086,S00087,P00087,W007,2026-08-28,286,9955.2,2026-09-17,2026-09-19,0
24088,Future Date: Delivery_Date,PU0024087,S00088,P00088,W008,2026-08-29,287,10166.1,2026-09-18,2026-09-21,0
24089,Future Date: Delivery_Date,PU0024088,S00089,P00089,W009,2026-08-30,288,10379.2,2026-09-19,2026-09-23,0
24090,Future Date: Delivery_Date,PU0024089,S00090,P00090,W010,2026-08-31,289,10594.5,2026-09-20,2026-09-25,0
24307,Invalid Foreign Key: Product_ID,PU0024306,S00107,P00307,W007,2026-04-05,56,1017.6,2026-04-25,2026-04-25,0
24421,Invalid Foreign Key: Product_ID,PU0024420,S00021,P00421,W001,2026-07-28,170,2500.0,2026-08-17,2026-08-17,14
24436,Future Date: Delivery_Date,PU0024435,S00036,P00436,W016,2026-08-12,185,4274.5,2026-09-01,2026-09-21,0
24445,Future Date: Delivery_Date,PU0024444,S00045,P00445,W005,2026-08-21,194,5140.0,2026-09-10,2026-09-30,0
24448,Future Date: Delivery_Date,PU0024447,S00048,P00448,W008,2026-08-24,197,5634.1,2026-09-13,2026-09-16,0
24449,Future Date: Delivery_Date,PU0024448,S00049,P00449,W009,2026-08-25,198,5803.2,2026-09-14,2026-09-18,0
24450,Future Date: Delivery_Date,PU0024449,S00050,P00450,W010,2026-08-26,199,5974.5,2026-09-15,2026-09-20,0
24451,Future Date: Delivery_Date,PU0024450,S00051,P00451,W011,2026-08-27,200,6148.0,2026-09-16,2026-09-16,16
24452,Future Date: Delivery_Date,PU0024451,S00052,P00452,W012,2026-08-28,201,6323.700000000001,2026-09-17,2026-09-18,0
24453,Future Date: Delivery_Date,PU0024452,S00053,P00453,W013,2026-08-29,202,6501.6,2026-09-18,2026-09-20,0
24454,Future Date: Delivery_Date,PU0024453,S00054,P00454,W014,2026-08-30,203,6681.700000000001,2026-09-19,2026-10-09,0
24455,Future Date: Delivery_Date,PU0024454,S00055,P00455,W015,2026-08-31,204,6864.000000000001,2026-09-20,2026-09-24,0
24499,Invalid Foreign Key: Product_ID,PU0024498,S00099,P00499,W019,2025-10-14,248,11744.8,2025-11-03,2025-11-23,0
24577,Invalid Foreign Key: Product_ID,PU0024576,S00177,P00577,W017,2025-12-31,326,8660.0,2026-01-20,2026-01-20,0
24614,Invalid Foreign Key: Product_ID,PU0024613,S00014,P00614,W014,2026-02-06,363,1747.3,2026-02-26,2026-02-27,0
24796,Future Date: Delivery_Date,PU0024795,S00196,P00796,W016,2026-08-07,95,11072.5,2026-08-27,2026-09-16,0
24805,Future Date: Delivery_Date,PU0024804,S00005,P00805,W005,2026-08-16,104,740.0,2026-09-05,2026-09-25,0
24814,Future Date: Delivery_Date,PU0024813,S00014,P00814,W014,2026-08-25,113,1885.7,2026-09-14,2026-10-04,0
24815,Future Date: Delivery_Date,PU0024814,S00015,P00815,W015,2026-08-26,114,2024.0,2026-09-15,2026-09-19,0
24816,Future Date: Delivery_Date,PU0024815,S00016,P00816,W016,2026-08-27,115,2164.5,2026-09-16,2026-09-21,0
24817,Future Date: Delivery_Date,PU0024816,S00017,P00817,W017,2026-08-28,116,2060.0,2026-09-17,2026-09-17,0
24818,Future Date: Delivery_Date,PU0024817,S00018,P00818,W018,2026-08-29,117,2191.7,2026-09-18,2026-09-19,0
24819,Future Date: Delivery_Date,PU0024818,S00019,P00819,W019,2026-08-30,118,2325.6,2026-09-19,2026-09-21,0
24820,Future Date: Delivery_Date,PU0024819,S00020,P00820,W020,2026-08-31,119,2461.7000000000003,2026-09-20,2026-09-23,0
24842,Invalid Foreign Key: Product_ID,PU0024841,S00042,P00842,W002,2025-09-22,141,4858.1,2025-10-12,2025-10-13,0
24921,Invalid Foreign Key: Product_ID,PU0024920,S00121,P00921,W001,2025-12-10,220,2700.0,2025-12-30,2026-01-01,18
24998,Invalid Foreign Key: Product_ID,PU0024997,S00198,P00998,W018,2026-02-25,297,11079.7,2026-03-17,2026-03-18,0
